[001] train 0.925 | val 0.951
[002] train 0.715 | val 0.960
[003] train 0.629 | val 1.000
[004] train 0.602 | val 0.833
[005] train 0.539 | val 0.706
[006] train 0.534 | val 0.666
[007] train 0.588 | val 0.813
[008] train 0.531 | val 0.551
[009] train 0.452 | val 1.243
[010] train 0.431 | val 0.687
[011] train 0.510 | val 1.042
[012] train 0.450 | val 0.412
[013] train 0.446 | val 0.489
[014] train 0.413 | val 0.440
[015] train 0.357 | val 0.454
[016] train 0.268 | val 0.427
[017] train 0.224 | val 0.185
[018] train 0.250 | val 0.676
[019] train 0.270 | val 0.467
[020] train 0.497 | val 1.156
[021] train 0.347 | val 0.996
[022] train 0.300 | val 1.273
[023] train 0.222 | val 1.175
[024] train 0.314 | val 0.772
[025] train 0.216 | val 0.597
[026] train 0.159 | val 0.481
[027] train 0.135 | val 0.471
[028] train 0.156 | val 0.648
[029] train 0.099 | val 0.666
[030] train 0.156 | val 0.733
[031] train 0.226 | val 0.777
[032] train 0.137 | val 0.653
[033] train 0.066 | val 0.753
[034] train 0.101 | val 0.628
[035] train 0.084 | val 0.459
[036] train 0.270 | val 0.982
[037] train 0.366 | val 0.770
[038] train 0.211 | val 1.166
[039] train 0.170 | val 0.633
[040] train 0.117 | val 0.721
[041] train 0.200 | val 0.821
[042] train 0.063 | val 1.428
[043] train 0.065 | val 0.929
[044] train 0.081 | val 0.905
[045] train 0.140 | val 0.690
[046] train 0.079 | val 0.806
[047] train 0.033 | val 0.819
[048] train 0.069 | val 0.714
[049] train 0.017 | val 1.607
[050] train 0.096 | val 1.074
[051] train 0.051 | val 0.846
[052] train 0.044 | val 2.070
[053] train 0.271 | val 1.753
[054] train 0.125 | val 1.025
[055] train 0.087 | val 0.914
[056] train 0.041 | val 0.937
[057] train 0.059 | val 0.565
[058] train 0.056 | val 0.981
[059] train 0.023 | val 1.521
[060] train 0.029 | val 1.347
Saved D:\PSPS\output_policy_D_k9_1od_x0.8\policy_model.pt
Elapsed: 659.506 sec
