gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,1,406.05833333333334,E7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i000,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i000\tripinfo.xml
1,1,2,393.99666666666667,E31;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i001,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i001\tripinfo.xml
1,2,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i002,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i002\tripinfo.xml
1,3,3,376.985,E17;E37;E38,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i003,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i003\tripinfo.xml
1,4,3,374.93,E1;E20;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i004,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i004\tripinfo.xml
1,5,1,385.81583333333333,E27,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i005,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i005\tripinfo.xml
1,6,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i006,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i006\tripinfo.xml
1,7,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i007,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i007\tripinfo.xml
1,8,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i008,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i008\tripinfo.xml
1,9,3,407.94916666666666,E17;E4;E43,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i009,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i009\tripinfo.xml
1,10,4,358.625,E1;E16;E33;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i010,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i010\tripinfo.xml
1,11,2,425.04333333333335,E10;E25,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i011,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i011\tripinfo.xml
1,12,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i012,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i012\tripinfo.xml
1,13,1,406.05833333333334,E7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i013,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i013\tripinfo.xml
1,14,4,356.46666666666664,E27;E41;E45;E7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i014,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i014\tripinfo.xml
1,15,4,381.73,E11;E16;E33;E39,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i015,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i015\tripinfo.xml
1,16,2,403.4508333333333,E26;E31,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i016,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i016\tripinfo.xml
1,17,2,399.88,E30;E6,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i017,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i017\tripinfo.xml
1,18,1,369.89916666666664,E13,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i018,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i018\tripinfo.xml
1,19,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i019,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i019\tripinfo.xml
1,20,2,386.62333333333333,E15;E31,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i020,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i020\tripinfo.xml
1,21,1,368.34833333333336,E30,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i021,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i021\tripinfo.xml
1,22,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i022,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i022\tripinfo.xml
1,23,2,417.3433333333333,E26;E35,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i023,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g001_i023\tripinfo.xml
2,0,4,356.46666666666664,E27;E41;E45;E7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i000,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i000\tripinfo.xml
2,1,4,396.7808333333333,E10;E13;E31;E5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i001,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i001\tripinfo.xml
2,2,4,331.33666666666664,E1;E21;E27;E6,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i002,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i002\tripinfo.xml
2,3,4,386.7075,E10;E21;E31;E33,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i003,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i003\tripinfo.xml
2,4,4,369.2966666666667,E10;E31;E5;E7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i004,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i004\tripinfo.xml
2,5,4,386.08916666666664,E1;E4;E5;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i005,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i005\tripinfo.xml
2,6,4,415.29833333333335,E14;E16;E25;E35,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i006,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\both_seed4\g002_i006\tripinfo.xml
