eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,7,522.707500,1,522.707500,5.0000,"-E11,-E30,-E40,-E6,E13,E17,E59",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0000
2,6,522.707500,1,522.707500,5.0000,"-E11,-E30,-E40,E13,E17,E59",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0001
3,5,540.189500,0,522.707500,4.9554,"-E30,-E40,E13,E17,E59",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0002
4,5,518.285500,1,518.285500,4.9111,"-E11,-E30,-E40,E13,E17",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0003
5,5,518.285500,1,518.285500,4.8673,"-E11,-E40,E13,E17,E25",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0004
6,6,518.285500,1,518.285500,4.8239,"-E11,-E40,E13,E17,E25,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0005
7,6,506.352500,1,506.352500,4.7808,"-E11,-E39,E13,E17,E25,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0006
8,6,505.005000,1,505.005000,4.7381,"-E11,-E28,E13,E17,E25,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0007
9,5,505.005000,1,505.005000,4.6958,"-E11,-E28,E13,E17,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0008
10,5,534.242500,0,505.005000,4.6539,"-E28,E13,E17,E25,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0009
11,5,557.528000,0,505.005000,4.6124,"-E11,-E28,-E51,E13,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0010
12,5,498.500000,1,498.500000,4.5712,"-E11,-E28,-E47,E13,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0011
13,5,534.240500,0,498.500000,4.5304,"-E28,-E47,E13,E17,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0012
14,5,538.703500,0,498.500000,4.4900,"-E28,-E47,E13,E28,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0013
15,6,504.335500,1,498.500000,4.4499,"-E11,-E28,-E32,-E47,E13,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0014
16,7,504.610500,0,498.500000,4.4102,"-E11,-E28,-E29,-E32,-E47,E13,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0015
17,6,502.219500,1,498.500000,4.3708,"-E11,-E28,-E30,-E32,-E47,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0016
18,6,521.100500,1,498.500000,4.3318,"-E11,-E28,-E32,-E47,-E51,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0017
19,6,495.860500,1,495.860500,4.2931,"-E11,-E28,-E32,-E35,-E47,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0018
20,6,523.567500,0,495.860500,4.2548,"-E28,-E32,-E35,-E47,E31,E49",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0019
21,5,496.752000,1,495.860500,4.2168,"-E11,-E32,-E35,-E47,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0020
22,6,511.000000,0,495.860500,4.1792,"-E11,-E32,-E35,-E46,-E47,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0021
23,5,512.408500,0,495.860500,4.1419,"-E11,-E35,-E47,E31,E6",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0022
24,4,516.129000,0,495.860500,4.1049,"-E32,-E35,-E47,E31",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0023
25,4,496.752000,1,495.860500,4.0683,"-E11,-E32,-E35,-E47",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0024
26,4,536.712000,0,495.860500,4.0319,"-E32,-E35,-E47,-E8",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0025
27,5,524.025500,0,495.860500,3.9960,"-E11,-E32,-E35,-E47,-E6",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0026
28,3,516.129000,0,495.860500,3.9603,"-E32,-E35,-E47",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0027
29,4,534.601000,0,495.860500,3.8899,"-E11,-E32,-E47,E59",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0028
30,5,496.752000,1,495.860500,3.8552,"-E11,-E32,-E35,-E47,-E50",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0029
31,4,516.129000,0,495.860500,3.8208,"-E32,-E35,-E47,-E50",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0030
32,4,499.755500,1,495.860500,3.7867,"-E11,-E32,-E47,-E50",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0031
33,4,507.374000,0,495.860500,3.7529,"-E11,-E47,-E50,-E52",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0032
34,4,540.660500,0,495.860500,3.7194,"-E11,-E25,-E32,-E50",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0033
35,4,521.107000,0,495.860500,3.6862,"-E32,-E47,-E50,E49",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0034
36,3,499.755500,1,495.860500,3.6533,"-E11,-E32,-E47",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0035
37,4,504.657500,0,495.860500,3.6207,"-E11,-E32,-E47,E17",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0036
38,3,499.755500,1,495.860500,3.5883,"-E11,-E32,E56",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0037
39,3,499.755500,1,495.860500,3.5563,"-E11,-E32,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0038
40,3,507.289500,0,495.860500,3.5246,"-E11,-E26,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0039
41,2,507.374000,0,495.860500,3.4931,"-E11,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0040
42,3,534.672000,0,495.860500,3.4619,"-E11,-E32,-E40",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0041
43,3,518.668000,0,495.860500,3.4310,"-E15,-E32,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0042
44,3,534.254500,0,495.860500,3.4004,"-E32,-E63,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0043
45,2,521.107000,0,495.860500,3.3700,"-E32,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0044
46,3,521.107000,0,495.860500,3.3400,"-E32,E28,E32",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0045
47,3,521.107000,0,495.860500,3.3101,"-E32,E28,E63",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0046
48,3,525.527000,0,495.860500,3.2806,"-E32,-E8,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0047
49,3,521.107000,0,495.860500,3.2513,"-E31,-E32,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0048
50,3,521.107000,0,495.860500,3.2223,"-E29,-E32,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0049
51,3,507.374000,0,495.860500,3.1935,"-E11,E28,E53",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0050
52,3,507.165500,0,495.860500,3.1650,"-E11,-E32,-E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0051
53,4,499.755500,1,495.860500,3.1368,"-E11,-E32,E16,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0052
54,4,499.755500,1,495.860500,3.1088,"-E11,-E19,-E32,E28",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0053
55,3,507.313000,0,495.860500,3.0535,"-E32,E28,E7",D:\PSPS\runs_reviewer\B_k9_3od_x1.0\sa_seed9\e0054
