mode,seed,gen,indiv,run_dir,Arrivals,TTT,ATT,TimeLossSum,WaitingTimeSum,RouteLengthSum,MeanSpeed,Teleports,k_closed,closed_edges,Reason,WallTimeSec,Step,MinExpectedEnd,VaporizedCnt,Demand,Score,is_valid
both,0,1,1,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i001,1000,314801.0,314.801,245003.4400000002,198438.0,942845.9800000003,2.9950539547206025,,3,"E26,E31,E35",OK,,,,,,,True
both,0,1,0,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i000,1000,315812.0,315.812,245691.15999999965,199170.0,947458.799999999,3.0000721948500977,,3,"E31,E33,E37",OK,,,,,,,True
both,0,1,3,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i003,1000,271796.0,271.796,202625.12000000032,161856.0,935776.8199999968,3.4429381595019675,,2,"E27,E45",OK,,,,,,,True
both,0,1,2,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i002,1000,315812.0,315.812,245691.15999999965,199170.0,947458.799999999,3.0000721948500977,,0,,OK,,,,,,,True
both,0,1,4,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i004,1000,310176.0,310.176,239677.08999999997,195125.0,952817.719999996,3.0718615237800346,,4,"E25,E30,E4,E7",OK,,,,,,,True
both,0,1,5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i005,1000,330523.0,330.523,259568.07999999938,209897.0,958362.5499999984,2.8995336179327866,,3,"E11,E32,E6",OK,,,,,,,True
both,0,1,6,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i006,1000,281862.0,281.862,211492.32999999973,170324.0,951056.0899999964,3.37419052586016,,3,"E1,E13,E42",OK,,,,,,,True
both,0,1,7,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i007,1000,311508.0,311.508,240992.96999999988,195729.0,952016.6300000014,3.0561546733952305,,2,"E4,E43",OK,,,,,,,True
both,0,1,9,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i009,1000,304136.0,304.136,233699.04999999984,190102.0,951208.6200000005,3.1275765447036865,,2,"E14,E4",OK,,,,,,,True
both,0,1,8,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i008,1000,275342.0,275.342,206311.00000000006,165800.0,934529.1199999958,3.394066724291956,,3,"E27,E41,E8",OK,,,,,,,True
both,0,1,10,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i010,1000,305601.0,305.601,234646.1700000002,186988.0,957315.6600000007,3.1325671709189455,,4,"E15,E30,E35,E6",OK,,,,,,,True
both,0,1,11,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i011,1000,309908.0,309.908,240321.00000000012,195892.0,941220.2400000001,3.037095654194148,,1,E26,OK,,,,,,,True
both,0,1,12,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i012,1000,272823.0,272.823,203863.97999999992,162917.0,932723.0599999982,3.4187845599527833,,4,"E20,E27,E32,E4",OK,,,,,,,True
both,0,1,13,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i013,1000,313484.0,313.484,243254.17,197919.0,949194.93,3.0278895573617794,,1,E1,OK,,,,,,,True
both,0,1,14,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i014,1000,322700.0,322.7,251543.24999999985,202879.0,959512.6299999984,2.973388999070339,,2,"E33,E34",OK,,,,,,,True
both,0,1,15,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i015,1000,295318.0,295.318,225577.57999999975,181139.0,942394.4300000009,3.1911174733676946,,1,E33,OK,,,,,,,True
both,0,1,16,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i016,1000,315812.0,315.812,245691.15999999965,199170.0,947458.799999999,3.0000721948500977,,0,,OK,,,,,,,True
both,0,1,17,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i017,1000,290169.0,290.169,220306.3899999998,175837.0,944163.4299999963,3.253839762345379,,4,"E24,E27,E36,E6",OK,,,,,,,True
both,0,1,18,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i018,1000,315886.0,315.886,245794.04000000027,200617.0,947742.3399999992,3.0002669950551755,,2,"E11,E37",OK,,,,,,,True
both,0,1,20,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i020,1000,287475.0,287.475,217732.55000000022,175695.0,942522.2099999975,3.278623219410375,,4,"E24,E27,E32,E8",OK,,,,,,,True
both,0,1,19,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i019,1000,292791.0,292.791,221507.1400000003,178293.0,962892.4599999995,3.2886682309223967,,4,"E14,E17,E23,E36",OK,,,,,,,True
both,0,1,21,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i021,1000,311897.0,311.897,241824.23999999993,196699.0,946783.8599999971,3.0355657797285547,,1,E13,OK,,,,,,,True
both,0,1,22,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i022,1000,295440.0,295.44,225028.39999999973,182442.0,951804.1099999982,3.2216494381261787,,2,"E16,E17",OK,,,,,,,True
both,0,1,23,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g001_i023,1000,315812.0,315.812,245691.15999999965,199170.0,947458.799999999,3.0000721948500977,,0,,OK,,,,,,,True
both,0,2,1,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i001,1000,290596.0,290.596,220507.5399999998,176229.0,946689.5499999974,3.2577514831587404,,4,"E23,E32,E33,E35",OK,,,,,,,True
both,0,2,2,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i002,1000,321363.0,321.363,247685.62999999986,197484.0,992669.709999998,3.0889359073695415,,4,"E13,E29,E39,E6",OK,,,,,,,True
both,0,2,3,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i003,1000,311897.0,311.897,241824.23999999993,196699.0,946783.8599999971,3.0355657797285547,,4,"E13,E27,E31,E43",OK,,,,,,,True
both,0,2,4,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i004,1000,276066.0,276.066,206663.63000000018,165349.0,939863.0500000003,3.4044867893909436,,4,"E11,E23,E41,E8",OK,,,,,,,True
both,0,2,5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i005,1000,301567.0,301.567,230650.5499999999,187416.0,958746.9899999981,3.179217188883393,,4,"E16,E25,E32,E38",OK,,,,,,,True
both,0,2,6,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i006,1000,304616.0,304.616,233384.28999999975,187556.0,960888.1900000016,3.154424554192825,,4,"E1,E14,E17,E5",OK,,,,,,,True
both,0,2,7,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i007,1000,296194.0,296.194,225146.84000000017,181065.0,959110.179999999,3.238114816640442,,4,"E25,E30,E33,E36",OK,,,,,,,True
both,0,2,8,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i008,1000,318043.0,318.043,248126.91999999995,202265.0,944830.0099999972,2.9707618466685233,,4,"E1,E17,E37,E4",OK,,,,,,,True
both,0,2,9,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i009,1000,279180.0,279.18,209520.47000000023,167505.0,940822.6499999976,3.3699500322372575,,4,"E15,E17,E20,E32",OK,,,,,,,True
both,0,2,10,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i010,1000,328039.0,328.039,257428.81000000006,211332.0,953481.33,2.906609671411021,,4,"E13,E14,E26,E4",OK,,,,,,,True
both,0,2,11,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i011,1000,284911.0,284.911,215270.28999999998,173863.0,942357.1199999967,3.307549094278553,,4,"E25,E27,E36,E45",OK,,,,,,,True
both,0,2,12,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i012,1000,303801.0,303.801,233763.67000000007,188990.0,946510.329999998,3.1155602845283523,,4,"E27,E30,E34,E45",OK,,,,,,,True
both,0,2,13,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i013,1000,290576.0,290.576,220802.3100000003,177670.0,943397.6699999996,3.246646901327018,,4,"E32,E4,E41,E45",OK,,,,,,,True
both,0,2,14,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i014,1000,277258.0,277.258,207895.3699999998,166222.0,937604.4699999983,3.3817039364057964,,4,"E14,E27,E35,E8",OK,,,,,,,True
both,0,2,15,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i015,1000,300403.0,300.403,227989.05999999994,183344.0,976042.1499999983,3.249109196645833,,4,"E10,E14,E36,E45",OK,,,,,,,True
both,0,2,16,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i016,1000,303609.0,303.609,234229.2499999999,191381.0,937987.6399999962,3.0894592716289577,,4,"E23,E3,E34,E5",OK,,,,,,,True
both,0,2,17,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i017,1000,312070.0,312.07,240028.76999999993,193088.0,970442.2099999986,3.109694010959075,,4,"E16,E27,E34,E45",OK,,,,,,,True
both,0,2,18,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i018,1000,276284.0,276.284,205218.45999999988,164070.0,960181.3399999974,3.475341822182962,,4,"E21,E27,E45,E7",OK,,,,,,,True
both,0,2,19,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i019,1000,256692.0,256.692,185432.4600000001,146649.0,962583.6199999986,3.7499556667134097,,4,"E16,E21,E27,E8",OK,,,,,,,True
both,0,2,20,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i020,1000,280765.0,280.765,209901.4900000001,168659.0,956958.6899999981,3.4083973785906294,,4,"E19,E21,E39,E4",OK,,,,,,,True
both,0,2,21,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i021,1000,278940.0,278.94,208089.32999999996,167037.0,956754.4899999973,3.4299651896465093,,4,"E10,E20,E27,E4",OK,,,,,,,True
both,0,2,22,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i022,1000,284628.0,284.628,213813.43999999974,172321.0,956154.0899999955,3.3593114170074467,,4,"E24,E32,E42,E7",OK,,,,,,,True
both,0,2,23,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g002_i023,1000,317673.0,317.673,246808.45999999993,200037.0,956527.6999999993,3.0110450053986306,,4,"E14,E26,E27,E45",OK,,,,,,,True
both,0,3,2,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i002,1000,323285.0,323.285,255641.28000000017,208226.0,915843.1200000017,2.83292797376928,,4,"E1,E11,E20,E26",OK,,,,,,,True
both,0,3,1,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i001,1000,273101.0,273.101,202883.77000000016,162362.0,948241.6799999973,3.472128187007727,,4,"E16,E25,E35,E36",OK,,,,,,,True
both,0,3,3,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i003,1000,284761.0,284.761,215773.71000000005,174630.0,934037.5599999978,3.2800754316777856,,4,"E20,E25,E27,E38",OK,,,,,,,True
both,0,3,4,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i004,1000,333261.0,333.261,262386.1400000001,213713.0,957300.29,2.8725242077530826,,4,"E13,E3,E4,E45",OK,,,,,,,True
both,0,3,6,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i006,1000,274158.0,274.158,204499.9899999999,161922.0,940702.2199999967,3.4312411820920663,,4,"E20,E33,E36,E4",OK,,,,,,,True
both,0,3,5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i005,1000,315888.0,315.888,245844.29999999984,200637.0,945736.4599999987,2.993898027148859,,4,"E13,E16,E26,E30",OK,,,,,,,True
both,0,3,7,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i007,1000,269007.0,269.007,197085.30999999982,156637.0,970783.0499999989,3.6087650135498293,,4,"E16,E19,E21,E42",OK,,,,,,,True
both,0,3,8,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i008,1000,309292.0,309.292,239488.80999999994,194404.0,943630.4399999989,3.050937107975631,,4,"E13,E27,E39,E43",OK,,,,,,,True
both,0,3,9,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i009,1000,270331.0,270.331,201553.93999999974,161842.0,931360.2099999974,3.4452586273864165,,4,"E20,E23,E27,E38",OK,,,,,,,True
both,0,3,10,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i010,1000,323145.0,323.145,252128.2100000002,203426.0,958886.0099999966,2.967355243002357,,4,"E31,E34,E4,E45",OK,,,,,,,True
both,0,3,11,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i011,1000,328938.0,328.938,258576.6500000001,209846.0,949652.2099999989,2.8870249408703126,,4,"E17,E23,E25,E34",OK,,,,,,,True
both,0,3,12,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i012,1000,268782.0,268.782,198990.20999999996,159382.0,943815.349999996,3.511452961879873,,4,"E27,E32,E38,E8",OK,,,,,,,True
both,0,3,13,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i013,1000,322890.0,322.89,250192.0,200111.0,977988.8199999955,3.028860664622613,,4,"E21,E22,E42,E45",OK,,,,,,,True
both,0,3,14,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i014,1000,295827.0,295.827,220811.0099999998,175731.0,1009683.0499999984,3.413086195648127,,4,"E10,E14,E21,E24",OK,,,,,,,True
both,0,3,15,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i015,1000,315812.0,315.812,245691.15999999965,199170.0,947458.799999999,3.0000721948500977,,4,"E1,E10,E25,E39",OK,,,,,,,True
both,0,3,16,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i016,1000,288468.0,288.468,218529.92000000022,175108.0,945524.7099999973,3.2777455731658183,,4,"E16,E27,E36,E38",OK,,,,,,,True
both,0,3,17,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i017,1000,306502.0,306.502,236252.81999999986,191336.0,948755.2699999977,3.095429295730526,,4,"E16,E27,E43,E45",OK,,,,,,,True
both,0,3,18,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i018,1000,315500.0,315.5,244008.1099999996,192118.0,963169.7899999954,3.052836101426293,,4,"E22,E23,E27,E6",OK,,,,,,,True
both,0,3,19,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i019,1000,333181.0,333.181,263219.46000000014,214143.0,945127.9999999985,2.836680362925853,,4,"E20,E42,E43,E45",OK,,,,,,,True
both,0,3,20,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i020,1000,290432.0,290.432,221502.9899999999,177722.0,931374.239999998,3.206858197443801,,4,"E1,E27,E43,E45",OK,,,,,,,True
both,0,3,22,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i022,1000,308810.0,308.81,237588.1599999999,191199.0,960205.2899999972,3.109372397266919,,4,"E21,E27,E34,E37",OK,,,,,,,True
both,0,3,23,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i023,1000,305303.0,305.303,235281.17000000016,190193.0,945683.1999999965,3.0975234439229107,,4,"E16,E35,E7,E8",OK,,,,,,,True
both,0,3,21,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g003_i021,1000,316802.0,316.802,246060.77999999962,197448.0,954752.7999999975,3.013720872974279,,4,"E22,E31,E32,E41",OK,,,,,,,True
both,0,4,1,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i001,1000,262583.0,262.583,191177.89999999994,152352.0,964665.2899999998,3.6737537845176567,,4,"E11,E16,E21,E27",OK,,,,,,,True
both,0,4,2,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i002,1000,249864.0,249.864,179333.95000000013,143263.0,953840.259999995,3.817437726122991,,4,"E21,E27,E4,E42",OK,,,,,,,True
both,0,4,3,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i003,1000,286369.0,286.369,215451.19999999995,173269.0,958434.8999999986,3.346852836724641,,4,"E14,E16,E25,E43",OK,,,,,,,True
both,0,4,4,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i004,1000,298546.0,298.546,229202.30999999982,184461.0,937342.4500000011,3.139691873279163,,4,"E26,E27,E38,E8",OK,,,,,,,True
both,0,4,5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i005,1000,271881.0,271.881,200450.93999999986,159556.0,964444.0399999979,3.547302091723945,,4,"E16,E19,E21,E37",OK,,,,,,,True
both,0,4,7,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i007,1000,245028.0,245.028,175536.00000000006,139042.0,940107.0299999962,3.8367330672412794,,4,"E24,E27,E30,E42",OK,,,,,,,True
both,0,4,6,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i006,1000,282619.0,282.619,211993.83999999997,169020.0,953416.4199999959,3.37350432914983,,4,"E21,E27,E32,E35",OK,,,,,,,True
both,0,4,8,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i008,1000,307745.0,307.745,237305.55999999942,190640.0,951948.3999999977,3.0933025719345486,,4,"E17,E32,E36,E6",OK,,,,,,,True
both,0,4,9,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i009,1000,309788.0,309.788,238162.94000000012,192828.0,965426.8599999993,3.116411416839901,,4,"E16,E3,E34,E7",OK,,,,,,,True
both,0,4,10,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i010,1000,330354.0,330.354,259293.30000000002,210881.0,959043.9499999981,2.903079575243521,,4,"E16,E17,E43,E45",OK,,,,,,,True
both,0,4,11,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i011,1000,321958.0,321.958,250695.3900000001,202209.0,961004.3999999993,2.984875045813427,,4,"E14,E34,E38,E8",OK,,,,,,,True
both,0,4,12,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i012,1000,290354.0,290.354,219969.7400000003,175911.0,950099.5999999987,3.2722111629252524,,4,"E16,E20,E33,E45",OK,,,,,,,True
both,0,4,13,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i013,1000,278893.0,278.893,208383.36999999994,167181.0,952289.2399999945,3.4145325985234285,,4,"E16,E27,E34,E8",OK,,,,,,,True
both,0,4,15,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i015,1000,281114.0,281.114,210783.37000000005,168672.0,949874.789999999,3.378966504692043,,4,"E16,E22,E27,E8",OK,,,,,,,True
both,0,4,14,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i014,1000,290895.0,290.895,218869.00000000003,176450.0,971000.1099999992,3.3379745612678087,,4,"E21,E32,E42,E43",OK,,,,,,,True
both,0,4,16,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i016,1000,303972.0,303.972,233708.8300000001,189230.0,948830.030000002,3.1214389154264275,,4,"E16,E20,E43,E45",OK,,,,,,,True
both,0,4,17,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i017,1000,316550.0,316.55,246743.8,200526.0,943515.809999999,2.9806217343231687,,4,"E24,E39,E43,E5",OK,,,,,,,True
both,0,4,18,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i018,1000,270611.0,270.611,200906.0399999998,159159.0,941907.8399999987,3.480670926163381,,4,"E27,E33,E38,E8",OK,,,,,,,True
both,0,4,19,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i019,1000,290107.0,290.107,220442.4100000003,177930.0,941399.5300000006,3.2450079798143463,,4,"E11,E14,E23,E3",OK,,,,,,,True
both,0,4,20,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i020,1000,287518.0,287.518,217672.17999999993,174848.0,943243.8199999973,3.2806426728065627,,4,"E16,E20,E34,E5",OK,,,,,,,True
both,0,4,21,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i021,1000,304051.0,304.051,234757.31,190173.0,937276.1199999993,3.0826279801743763,,4,"E3,E38,E45,E8",OK,,,,,,,True
both,0,4,22,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i022,1000,288582.0,288.582,218894.31999999966,176745.0,941904.5199999977,3.2639059955229284,,4,"E13,E20,E27,E7",OK,,,,,,,True
both,0,5,1,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i001,1000,297754.0,297.754,227775.4900000001,184895.0,944731.0100000001,3.1728574930983298,,4,"E1,E20,E31,E4",OK,,,,,,,True
both,0,5,2,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i002,1000,282013.0,282.013,212765.98999999996,172663.0,936817.9599999975,3.3218963664795504,,4,"E15,E20,E30,E4",OK,,,,,,,True
both,0,4,23,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g004_i023,1000,274150.0,274.15,203387.1499999999,162885.0,955874.7599999983,3.4866852453036596,,4,"E16,E25,E36,E37",OK,,,,,,,True
both,0,5,3,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i003,1000,296123.0,296.123,224212.93000000002,179413.0,969908.6799999973,3.2753574697000816,,4,"E11,E16,E21,E5",OK,,,,,,,True
both,0,5,4,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i004,1000,355079.0,355.079,280563.0400000001,226316.0,1004785.0999999967,2.8297508441783283,,4,"E23,E25,E29,E36",OK,,,,,,,True
both,0,5,5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i005,1000,284305.0,284.305,213791.68000000005,167627.0,950909.3499999958,3.344680360880026,,4,"E22,E27,E35,E42",OK,,,,,,,True
both,0,5,6,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i006,1000,263197.0,263.197,193428.35000000024,154917.0,944005.8499999971,3.5866892479777395,,4,"E15,E16,E27,E30",OK,,,,,,,True
both,0,5,8,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i008,1000,274294.0,274.294,203742.83000000028,163705.0,953481.4799999999,3.47612955441971,,4,"E16,E17,E37,E7",OK,,,,,,,True
both,0,5,7,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i007,1000,295006.0,295.006,220627.69000000018,176978.0,1003524.6499999962,3.4017092872687207,,4,"E10,E25,E27,E6",OK,,,,,,,True
both,0,5,9,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i009,1000,305222.0,305.222,233781.3900000003,188067.0,963789.0300000004,3.1576656663019063,,4,"E16,E17,E36,E45",OK,,,,,,,True
both,0,5,10,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i010,1000,267715.0,267.715,198605.67999999982,158702.0,934763.1699999981,3.491635395850057,,4,"E1,E27,E37,E39",OK,,,,,,,True
both,0,5,11,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i011,1000,242479.0,242.479,171822.12000000005,135481.0,954918.0399999957,3.9381473859591787,,4,"E21,E27,E36,E42",OK,,,,,,,True
both,0,5,12,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i012,1000,281446.0,281.446,211167.3999999995,169854.0,950015.2700000003,3.375479736787875,,4,"E11,E14,E30,E32",OK,,,,,,,True
both,0,5,13,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i013,1000,307387.0,307.387,237623.13000000024,192409.0,943263.2699999977,3.0686504959546035,,4,"E11,E27,E43,E8",OK,,,,,,,True
both,0,5,14,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i014,1000,321625.0,321.625,250183.13999999987,201823.0,964088.22,2.9975537349397587,,4,"E16,E22,E34,E4",OK,,,,,,,True
both,0,5,16,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i016,1000,289955.0,289.955,219872.08000000042,176923.0,947515.8599999984,3.267803141866836,,4,"E11,E30,E41,E42",OK,,,,,,,True
both,0,5,15,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i015,1000,302028.0,302.028,232027.25000000012,188741.0,946365.6399999994,3.133370548425972,,4,"E19,E20,E37,E4",OK,,,,,,,True
both,0,5,17,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i017,1000,304264.0,304.264,233723.6300000003,190147.0,953204.8099999988,3.1328215299871123,,4,"E17,E21,E34,E38",OK,,,,,,,True
both,0,5,18,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i018,1000,342483.0,342.483,273372.3399999999,212557.0,934748.0799999969,2.7293269446950563,,4,"E20,E27,E42,E5",OK,,,,,,,True
both,0,5,20,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i020,1000,296722.0,296.722,225758.19000000003,183047.0,958454.9099999991,3.230144411267109,,4,"E16,E25,E31,E36",OK,,,,,,,True
both,0,5,19,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i019,1000,294326.0,294.326,223124.85000000006,179828.0,960646.3799999984,3.263885555472498,,4,"E1,E16,E24,E37",OK,,,,,,,True
both,0,5,21,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i021,1000,282290.0,282.29,210143.47999999975,166313.0,972623.2199999993,3.4454752913670315,,4,"E16,E21,E24,E37",OK,,,,,,,True
both,0,5,22,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i022,1000,296863.0,296.863,225298.14,180987.0,964209.6199999962,3.2479952705456596,,4,"E13,E21,E27,E34",OK,,,,,,,True
both,0,5,23,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g005_i023,1000,294133.0,294.133,222872.98000000036,181464.0,963353.1899999976,3.275229879000308,,4,"E21,E23,E25,E7",OK,,,,,,,True
both,0,6,1,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g006_i001,1000,287786.0,287.786,216923.46999999962,173415.0,956635.8199999995,3.32412216021627,,4,"E13,E14,E38,E42",OK,,,,,,,True
both,0,6,2,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\both_seed0\g006_i002,1000,296541.0,296.541,226700.0300000003,183098.0,943827.6299999978,3.1827896648355467,,4,"E11,E16,E27,E31",OK,,,,,,,True
