instance,arm,run_seed,sol_id,att_default,sumo_seed,att
B_k9_3od_x1.0,none,3,S033,486.0495,104,520.188
B_k9_3od_x1.0,none,3,S033,486.0495,105,501.5365
B_k9_3od_x1.0,none,3,S033,486.0495,106,525.2575
B_k9_3od_x1.0,none,3,S033,486.0495,107,509.7405
B_k9_3od_x1.0,none,3,S033,486.0495,108,508.7705
B_k9_3od_x1.0,none,3,S033,486.0495,109,530.8945
B_k9_3od_x1.0,none,3,S033,486.0495,110,537.868
B_k9_3od_x1.0,none,4,S034,478.671,101,520.613
B_k9_3od_x1.0,none,4,S034,478.671,102,538.0025
B_k9_3od_x1.0,none,4,S034,478.671,103,507.717
B_k9_3od_x1.0,none,4,S034,478.671,104,508.224
B_k9_3od_x1.0,none,4,S034,478.671,105,516.86
B_k9_3od_x1.0,none,4,S034,478.671,106,504.157
B_k9_3od_x1.0,none,4,S034,478.671,107,502.3975
B_k9_3od_x1.0,none,4,S034,478.671,108,501.2985
B_k9_3od_x1.0,none,4,S034,478.671,109,543.0415
B_k9_3od_x1.0,none,4,S034,478.671,110,524.9295
B_k9_3od_x1.0,none,5,S035,479.993,101,507.243
B_k9_3od_x1.0,none,5,S035,479.993,102,523.0605
B_k9_3od_x1.0,none,5,S035,479.993,103,508.3935
B_k9_3od_x1.0,none,5,S035,479.993,104,521.5715
B_k9_3od_x1.0,none,5,S035,479.993,105,497.691
B_k9_3od_x1.0,none,5,S035,479.993,106,512.9855
B_k9_3od_x1.0,none,5,S035,479.993,107,513.6255
B_k9_3od_x1.0,none,5,S035,479.993,108,517.1215
B_k9_3od_x1.0,none,5,S035,479.993,109,511.811
B_k9_3od_x1.0,none,5,S035,479.993,110,510.517
B_k9_3od_x1.0,none,6,S036,477.06,101,507.54
B_k9_3od_x1.0,none,6,S036,477.06,102,520.756
B_k9_3od_x1.0,none,6,S036,477.06,103,511.951
B_k9_3od_x1.0,none,6,S036,477.06,104,515.426
B_k9_3od_x1.0,none,6,S036,477.06,105,485.746
B_k9_3od_x1.0,none,6,S036,477.06,106,526.2915
B_k9_3od_x1.0,none,6,S036,477.06,107,510.5495
B_k9_3od_x1.0,none,6,S036,477.06,108,509.7965
B_k9_3od_x1.0,none,6,S036,477.06,109,527.592
B_k9_3od_x1.0,none,6,S036,477.06,110,510.5675
B_k9_3od_x1.0,none,7,S037,478.887,101,512.0815
B_k9_3od_x1.0,none,7,S037,478.887,102,529.5165
B_k9_3od_x1.0,none,7,S037,478.887,103,526.153
B_k9_3od_x1.0,none,7,S037,478.887,104,522.199
B_k9_3od_x1.0,none,7,S037,478.887,105,535.45
B_k9_3od_x1.0,none,7,S037,478.887,106,489.71
B_k9_3od_x1.0,none,7,S037,478.887,107,531.6445
B_k9_3od_x1.0,none,7,S037,478.887,108,505.7805
B_k9_3od_x1.0,none,7,S037,478.887,109,473.293
B_k9_3od_x1.0,none,7,S037,478.887,110,501.481
B_k9_3od_x1.0,none,8,S038,484.849,101,489.3655
B_k9_3od_x1.0,none,8,S038,484.849,102,505.015
B_k9_3od_x1.0,none,8,S038,484.849,103,507.223
B_k9_3od_x1.0,none,8,S038,484.849,104,516.1425
B_k9_3od_x1.0,none,8,S038,484.849,105,501.52
B_k9_3od_x1.0,none,8,S038,484.849,106,520.549
B_k9_3od_x1.0,none,8,S038,484.849,107,500.868
B_k9_3od_x1.0,none,8,S038,484.849,108,517.4915
B_k9_3od_x1.0,none,8,S038,484.849,109,494.682
B_k9_3od_x1.0,none,8,S038,484.849,110,499.13
B_k9_3od_x1.0,none,9,S039,483.569,101,510.9685
B_k9_3od_x1.0,none,9,S039,483.569,102,517.2125
B_k9_3od_x1.0,none,9,S039,483.569,103,502.062
B_k9_3od_x1.0,none,9,S039,483.569,104,532.7045
B_k9_3od_x1.0,none,9,S039,483.569,105,500.632
B_k9_3od_x1.0,none,9,S039,483.569,106,517.999
B_k9_3od_x1.0,none,9,S039,483.569,107,500.119
B_k9_3od_x1.0,none,9,S039,483.569,108,517.4915
B_k9_3od_x1.0,none,9,S039,483.569,109,503.1945
B_k9_3od_x1.0,none,9,S039,483.569,110,498.284
B_k9_3od_x1.0,sa,0,S040,472.803,101,520.817
B_k9_3od_x1.0,sa,0,S040,472.803,102,507.386
B_k9_3od_x1.0,sa,0,S040,472.803,103,495.509
B_k9_3od_x1.0,sa,0,S040,472.803,104,514.248
B_k9_3od_x1.0,sa,0,S040,472.803,105,493.968
B_k9_3od_x1.0,sa,0,S040,472.803,106,499.226
B_k9_3od_x1.0,sa,0,S040,472.803,107,489.833
B_k9_3od_x1.0,sa,0,S040,472.803,108,512.016
B_k9_3od_x1.0,sa,0,S040,472.803,109,522.9815
B_k9_3od_x1.0,sa,0,S040,472.803,110,506.3415
B_k9_3od_x1.0,sa,1,S041,464.76,101,529.0685
B_k9_3od_x1.0,sa,1,S041,464.76,102,510.193
