gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,12,1000000000000.0,-111681903#2;-24337240#4;-311298665;-782714971#3;-880137009#1;111677668#3;111677669#2;111677669#3;24337240#0;28468732#0;4935286#1;880140407,runs_J_k16_plain\mutation_seed5\g001_i000,runs_J_k16_plain\mutation_seed5\g001_i000\tripinfo.xml
1,1,9,634.594,-502325084#1;-74277990;-783907721#0;-876343449#2;111677669#0;24337240#2;4970256#6;783907721#0;876057376,runs_J_k16_plain\mutation_seed5\g001_i001,runs_J_k16_plain\mutation_seed5\g001_i001\tripinfo.xml
1,2,9,907.5033333333333,-25970859#1;-311298662#1;-535519490#0;24337240#2;4970256#6;4970256#8;498033359#3;782714971#4;876343449#1,runs_J_k16_plain\mutation_seed5\g001_i002,runs_J_k16_plain\mutation_seed5\g001_i002\tripinfo.xml
1,3,8,620.498,-24337240#0;-24337240#4;-502325084#1;-782714971#4;111681905#2;37628709#0;498033359#0;835443464,runs_J_k16_plain\mutation_seed5\g001_i003,runs_J_k16_plain\mutation_seed5\g001_i003\tripinfo.xml
1,4,5,901.528,-111681903#2;-25970859#0;-311298662#1;111677669#5;311298685,runs_J_k16_plain\mutation_seed5\g001_i004,runs_J_k16_plain\mutation_seed5\g001_i004\tripinfo.xml
1,5,9,624.34,-502325084#3;-535519490#0;111677668#3;111677668#4;26216779#1;28468732#1;535519490#0;782714966#1;782714971#2,runs_J_k16_plain\mutation_seed5\g001_i005,runs_J_k16_plain\mutation_seed5\g001_i005\tripinfo.xml
1,6,6,644.456,-498033359#0;-498033359#1;-502325084#1;-880137009#1;37628709#1;62826731,runs_J_k16_plain\mutation_seed5\g001_i006,runs_J_k16_plain\mutation_seed5\g001_i006\tripinfo.xml
1,7,9,404.24733333333336,-783907721#2;111677669#4;111681903#1;24337240#4;311298665;4935286#3;498033359#3;62826731;7924772,runs_J_k16_plain\mutation_seed5\g001_i007,runs_J_k16_plain\mutation_seed5\g001_i007\tripinfo.xml
1,8,6,772.6973333333333,-24337240#1;-24337240#6;-311298662#1;111677668#0;4970256#6;502325084#3,runs_J_k16_plain\mutation_seed5\g001_i008,runs_J_k16_plain\mutation_seed5\g001_i008\tripinfo.xml
1,9,12,1034.59,-111677668#3;-24337240#3;-25970859#0;-311298662#1;-782714971#0;-876343449#1;111681905#2;120682114#3;502325084#0;5197062#3;782714966#0;876057378#2,runs_J_k16_plain\mutation_seed5\g001_i009,runs_J_k16_plain\mutation_seed5\g001_i009\tripinfo.xml
1,10,9,644.456,-783907721#0;-835445203;111677669#4;26216779#0;26216781#1;28468732#1;58621262#1;782710712;876057378#0,runs_J_k16_plain\mutation_seed5\g001_i010,runs_J_k16_plain\mutation_seed5\g001_i010\tripinfo.xml
1,11,8,634.7586666666666,-28468730#0;-502325084#1;-782714971#3;-880137009#1;24337240#0;24337240#4;24337240#5;876057378#5,runs_J_k16_plain\mutation_seed5\g001_i011,runs_J_k16_plain\mutation_seed5\g001_i011\tripinfo.xml
1,12,5,1257.8386666666668,-24337240#2;-311298682#0;111677669#5;111677671#0;25970859#0,runs_J_k16_plain\mutation_seed5\g001_i012,runs_J_k16_plain\mutation_seed5\g001_i012\tripinfo.xml
1,13,4,371.216,-111677668#4;-111681903#3;-311298685;4935286#2,runs_J_k16_plain\mutation_seed5\g001_i013,runs_J_k16_plain\mutation_seed5\g001_i013\tripinfo.xml
1,14,4,756.9553333333333,131942152;24337240#5;26216781#2;7924772,runs_J_k16_plain\mutation_seed5\g001_i014,runs_J_k16_plain\mutation_seed5\g001_i014\tripinfo.xml
1,15,9,673.2926666666667,-111681903#2;-24337240#7;-880137009#1;111677669#5;28468732#1;498033359#1;782714971#3;876057378#0;876057378#2,runs_J_k16_plain\mutation_seed5\g001_i015,runs_J_k16_plain\mutation_seed5\g001_i015\tripinfo.xml
1,16,6,596.2946666666667,-24337240#2;-24337240#3;-880137009#0;111677668#4;111677669#3;535519490#1,runs_J_k16_plain\mutation_seed5\g001_i016,runs_J_k16_plain\mutation_seed5\g001_i016\tripinfo.xml
1,17,8,629.3966666666666,111677668#4;24337240#4;24337240#7;26216781#1;26216781#2;28468732#1;4935286#1;58621262#0,runs_J_k16_plain\mutation_seed5\g001_i017,runs_J_k16_plain\mutation_seed5\g001_i017\tripinfo.xml
1,18,11,681.7266666666667,-311298662#1;-5197062#3;-876343449#1;111677671#0;111681903#2;24337240#7;311298682#0;4935286#1;498033359#3;58621262#0;880137009#1,runs_J_k16_plain\mutation_seed5\g001_i018,runs_J_k16_plain\mutation_seed5\g001_i018\tripinfo.xml
1,19,5,599.5866666666667,-311298682#0;24337240#0;26216781#1;28468730#1;782714971#0,runs_J_k16_plain\mutation_seed5\g001_i019,runs_J_k16_plain\mutation_seed5\g001_i019\tripinfo.xml
1,20,11,663.3646666666667,-498033359#3;-502325084#0;111677668#4;111677669#5;24337240#2;28468730#1;28468732#0;28468732#1;311298662#0;782714971#2;876057378#1,runs_J_k16_plain\mutation_seed5\g001_i020,runs_J_k16_plain\mutation_seed5\g001_i020\tripinfo.xml
1,21,7,594.5106666666667,-24337240#1;-25970859#1;26216781#1;26216781#3;4935286#1;502325084#0;876057378#1,runs_J_k16_plain\mutation_seed5\g001_i021,runs_J_k16_plain\mutation_seed5\g001_i021\tripinfo.xml
1,22,7,1083.174,-111681903#2;-120682114#2;-25970859#0;-28468730#0;111677669#1;24337240#2;502325084#0,runs_J_k16_plain\mutation_seed5\g001_i022,runs_J_k16_plain\mutation_seed5\g001_i022\tripinfo.xml
1,23,5,620.3606666666667,-74277990;-783907721#1;111681903#2;876343449#0;880137009#1,runs_J_k16_plain\mutation_seed5\g001_i023,runs_J_k16_plain\mutation_seed5\g001_i023\tripinfo.xml
2,0,4,371.216,-111677668#4;-111681903#3;-311298685;4935286#2,runs_J_k16_plain\mutation_seed5\g002_i000,runs_J_k16_plain\mutation_seed5\g002_i000\tripinfo.xml
2,1,12,1000000000000.0,-111681903#3;-120682114#1;-311298665;-4950193;-880137009#1;24337240#4;25970859#1;311298662#1;4935286#2;4970256#7;498033359#3;876057378#2,runs_J_k16_plain\mutation_seed5\g002_i001,runs_J_k16_plain\mutation_seed5\g002_i001\tripinfo.xml
2,2,6,478.51933333333335,-111677668#3;-311298662#0;-311298685;-782714971#1;4935286#2;782714971#0,runs_J_k16_plain\mutation_seed5\g002_i002,runs_J_k16_plain\mutation_seed5\g002_i002\tripinfo.xml
2,3,7,461.07933333333335,-111677668#4;-535519490#1;-782714971#2;-880140407;4935286#2;782714966#0;7924772,runs_J_k16_plain\mutation_seed5\g002_i003,runs_J_k16_plain\mutation_seed5\g002_i003\tripinfo.xml
2,4,16,744.42,-111681903#2;-24337240#2;-24337240#7;-311298665;-311298685;-783907721#0;-835443464;-880137009#0;111677668#4;311298682#0;4935286#2;535519490#1;782714966#0;876057376;876057378#0;876343449#0,runs_J_k16_plain\mutation_seed5\g002_i004,runs_J_k16_plain\mutation_seed5\g002_i004\tripinfo.xml
2,5,16,1000000000000.0,-111681903#3;-24337240#2;-311298665;-311298682#0;-498033359#0;-535519490#1;-880137009#0;111677668#4;111677669#4;111681903#1;24337240#5;25970859#0;28468730#0;5197062#4;880137010;880140407,runs_J_k16_plain\mutation_seed5\g002_i005,runs_J_k16_plain\mutation_seed5\g002_i005\tripinfo.xml
2,6,16,1000000000000.0,-111677668#4;-311298662#1;-311298665;-311298685;-535519490#1;-782714971#1;-880140407;111677668#3;111677669#0;111677669#1;111681903#2;28468730#0;311298662#1;4935286#2;535519490#1;876057378#0,runs_J_k16_plain\mutation_seed5\g002_i006,runs_J_k16_plain\mutation_seed5\g002_i006\tripinfo.xml
