gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,2,644.456,-24337240#3;120682116#9,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i000,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i000\tripinfo.xml
1,1,9,628.3486666666666,-106651991#0;-111681903#1;-120682114#1;-120682114#2;-120682114#3;-24337240#0;-24337240#3;-783907721#1;23359215#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i001,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i001\tripinfo.xml
1,2,1,644.456,4924949#1,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i002,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i002\tripinfo.xml
1,3,4,644.456,-111677668#3;-24337240#3;-828195561#0;111681903#2,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i003,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i003\tripinfo.xml
1,4,1,670.1993333333334,-120682114#1,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i004,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i004\tripinfo.xml
1,5,7,615.586,-120682114#1;-120682114#3;120682114#2;24337240#5;4911107#4;502365484;835443463#2,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i005,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i005\tripinfo.xml
1,6,7,670.1993333333334,-111677668#4;-111681903#0;-111681903#1;-120682114#1;-24337240#3;4924949#1;814061747#5,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i006,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i006\tripinfo.xml
1,7,7,641.8373333333333,-111677668#0;-120682116#1;-782714971#4;120682114#1;23359215#2;275267985;876343449#4,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i007,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i007\tripinfo.xml
1,8,6,659.7966666666666,-111681903#2;-120682114#3;-24337240#7;231819413;24337240#4;58621262#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i008,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i008\tripinfo.xml
1,9,3,587.5026666666666,-111677668#0;-111681903#3;-120682114#3,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i009,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\heuristic_seed1\g001_i009\tripinfo.xml
