eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,0,315.812000,1,315.812000,5.0000,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0000
2,1,309.555000,1,309.555000,5.0000,E14,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0001
3,1,298.399000,1,298.399000,4.9554,E20,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0002
4,1,311.937000,0,298.399000,4.9111,E8,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0003
5,2,283.331000,1,283.331000,4.8239,"E20,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0004
6,2,292.194000,0,283.331000,4.7808,"E20,E5",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0005
7,2,277.222000,1,277.222000,4.7381,"E10,E20",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0006
8,3,287.428000,0,277.222000,4.6958,"E10,E20,E31",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0007
9,3,287.799000,0,277.222000,4.6539,"E10,E20,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0008
10,2,331.362000,0,277.222000,4.6124,"E20,E26",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0009
11,2,299.171000,0,277.222000,4.5712,"E20,E22",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0010
12,2,303.407000,0,277.222000,4.5304,"E20,E43",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0011
13,3,276.497000,1,276.497000,4.4900,"E10,E20,E37",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0012
14,2,303.425000,0,276.497000,4.4499,"E10,E37",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0013
15,3,319.681000,0,276.497000,4.4102,"E10,E34,E37",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0014
16,4,282.942000,0,276.497000,4.3708,"E10,E20,E37,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0015
17,3,324.249000,0,276.497000,4.3318,"E10,E37,E43",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0016
17,2,277.222000,1,276.497000,4.2931,"E10,E20",(cache)
18,2,316.773000,0,276.497000,4.2548,"E10,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0017
19,1,283.118000,0,276.497000,4.2168,E10,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0018
20,2,300.460000,0,276.497000,4.1792,"E20,E31",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0019
21,3,277.402000,1,276.497000,4.1049,"E10,E20,E30",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0020
21,2,277.222000,1,276.497000,4.0683,"E10,E20",(cache)
22,2,292.818000,0,276.497000,3.9960,"E10,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0021
23,2,308.139000,0,276.497000,3.9249,"E1,E20",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0022
24,2,293.984000,0,276.497000,3.8899,"E13,E20",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0023
25,2,279.992000,0,276.497000,3.8552,"E16,E20",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0024
26,2,292.800000,0,276.497000,3.8208,"E20,E24",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0025
27,2,294.760000,0,276.497000,3.7867,"E10,E13",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0026
28,2,285.051000,1,276.497000,3.7529,"E11,E20",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0027
28,2,277.222000,1,276.497000,3.7194,"E10,E20",(cache)
29,2,319.681000,0,276.497000,3.6862,"E10,E34",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0028
30,2,296.369000,0,276.497000,3.5883,"E20,E33",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0029
31,3,275.666000,1,275.666000,3.5563,"E10,E11,E20",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0030
32,3,299.360000,0,275.666000,3.5246,"E10,E11,E4",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0031
33,3,288.317000,0,275.666000,3.4931,"E10,E20,E29",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0032
34,3,275.457000,1,275.457000,3.4619,"E11,E20,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0033
35,3,316.228000,0,275.457000,3.4310,"E20,E31,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed2\e0034
