[001] train 0.952 | val 0.954
[002] train 0.791 | val 1.194
[003] train 0.770 | val 1.815
[004] train 0.760 | val 1.202
[005] train 0.647 | val 1.300
[006] train 0.698 | val 1.361
[007] train 0.698 | val 0.809
[008] train 0.642 | val 0.774
[009] train 0.650 | val 0.830
[010] train 0.489 | val 0.574
[011] train 0.444 | val 0.417
[012] train 0.213 | val 0.859
[013] train 0.238 | val 0.512
[014] train 0.341 | val 0.672
[015] train 0.220 | val 0.502
[016] train 0.186 | val 0.469
[017] train 0.171 | val 0.349
[018] train 0.195 | val 0.390
[019] train 0.144 | val 0.145
[020] train 0.112 | val 0.290
[021] train 0.120 | val 0.572
[022] train 0.127 | val 0.168
[023] train 0.195 | val 0.377
[024] train 0.110 | val 0.443
[025] train 0.130 | val 0.145
[026] train 0.225 | val 0.600
[027] train 0.090 | val 0.258
[028] train 0.118 | val 0.339
[029] train 0.135 | val 0.180
[030] train 0.172 | val 0.326
[031] train 0.082 | val 0.207
[032] train 0.059 | val 0.134
[033] train 0.196 | val 0.307
[034] train 0.119 | val 0.196
[035] train 0.135 | val 0.133
[036] train 0.097 | val 0.106
[037] train 0.056 | val 0.468
[038] train 0.053 | val 0.317
[039] train 0.018 | val 0.298
[040] train 0.058 | val 0.381
[041] train 0.029 | val 0.031
[042] train 0.057 | val 0.167
[043] train 0.082 | val 0.142
[044] train 0.054 | val 0.192
[045] train 0.021 | val 0.246
[046] train 0.044 | val 0.263
[047] train 0.027 | val 0.090
[048] train 0.038 | val 0.232
[049] train 0.204 | val 0.231
[050] train 0.139 | val 0.078
[051] train 0.062 | val 0.344
[052] train 0.089 | val 0.058
[053] train 0.034 | val 0.121
[054] train 0.048 | val 0.042
[055] train 0.071 | val 0.211
[056] train 0.033 | val 0.112
[057] train 0.030 | val 0.138
[058] train 0.048 | val 0.155
[059] train 0.034 | val 0.466
[060] train 0.359 | val 0.250
Saved D:\PSPS\output_policy_D_k9_1od_x1.0\policy_model.pt
Elapsed: 502.548 sec
