gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,2,516.296,-E7;E46,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i000\tripinfo.xml
1,1,9,523.046,-E11;-E20;-E26;-E32;-E45;-E6;-E7;E17;E53,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i001\tripinfo.xml
1,2,1,518.552,E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i002\tripinfo.xml
1,3,4,505.2735,-E15;-E7;E21;E40,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i003\tripinfo.xml
1,4,1,545.0735,-E26,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i004\tripinfo.xml
1,5,7,539.7315,-E38;-E6;E45;E59;E6;E64;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i005\tripinfo.xml
1,6,7,527.3435,-E16;-E19;-E21;-E26;-E7;E6;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i006\tripinfo.xml
1,7,7,519.0275,-E13;-E6;E17;E45;E56;E6;E8,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i007,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i007\tripinfo.xml
1,8,6,501.378,-E21;-E52;E10;E53;E57;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i008,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i008\tripinfo.xml
1,9,3,545.0735,-E13;-E26;-E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i009,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i009\tripinfo.xml
1,10,1,530.218,E45,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i010,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i010\tripinfo.xml
1,11,7,533.8015,-E16;-E26;-E44;-E47;E15;E23;E25,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i011,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i011\tripinfo.xml
1,12,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i012,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i012\tripinfo.xml
1,13,6,557.084,-E16;-E21;-E7;E23;E45;E46,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i013,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i013\tripinfo.xml
1,14,6,502.324,-E23;-E26;E16;E25;E39;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i014,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i014\tripinfo.xml
1,15,9,536.991,-E26;-E7;E26;E31;E47;E56;E6;E63;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i015,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i015\tripinfo.xml
1,16,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i016,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i016\tripinfo.xml
1,17,7,494.8085,-E20;-E47;-E7;-E9;E26;E39;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i017,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i017\tripinfo.xml
1,18,4,509.788,-E7;E10;E24;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i018,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i018\tripinfo.xml
1,19,3,507.505,-E45;E23;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i019,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i019\tripinfo.xml
1,20,9,513.6425,-E11;-E12;-E63;-E7;E16;E26;E6;E63;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i020,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i020\tripinfo.xml
1,21,1,530.218,E45,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i021,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i021\tripinfo.xml
1,22,5,488.4535,-E26;-E27;E45;E7;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i022,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i022\tripinfo.xml
1,23,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i023,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g001_i023\tripinfo.xml
2,0,5,488.4535,-E26;-E27;E45;E7;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i000\tripinfo.xml
2,1,9,536.802,-E20;-E21;-E39;-E7;E45;E46;E47;E6;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i001\tripinfo.xml
2,2,9,508.658,-E16;-E17;-E26;-E39;-E46;-E6;E26;E39;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i002\tripinfo.xml
2,3,9,505.4395,-E16;-E23;-E26;-E6;E16;E24;E25;E39;E49,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i003\tripinfo.xml
2,4,9,513.581,-E17;-E25;-E26;-E35;-E52;-E7;E25;E7;E8,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i004\tripinfo.xml
2,5,9,522.7695,-E12;-E15;-E63;E10;E26;E57;E63;E64;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i005\tripinfo.xml
2,6,9,539.5665,-E26;-E45;-E7;E10;E11;E16;E26;E46;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i006\tripinfo.xml
2,7,9,525.3445,-E26;-E8;E10;E13;E25;E26;E45;E7;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i007,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i007\tripinfo.xml
2,8,9,535.2195,-E26;-E32;-E7;E16;E26;E31;E41;E62;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i008,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i008\tripinfo.xml
2,9,9,569.1265,-E21;-E25;-E44;-E7;E10;E16;E46;E57;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i009,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i009\tripinfo.xml
2,10,9,526.8805,-E16;-E26;-E32;-E45;-E7;E23;E26;E45;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i010,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i010\tripinfo.xml
2,11,9,529.77,-E13;-E16;-E25;-E26;-E47;-E52;-E7;E39;E40,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i011,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i011\tripinfo.xml
2,12,9,503.5265,-E16;-E20;-E6;-E7;E10;E21;E39;E6;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i012,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i012\tripinfo.xml
2,13,9,528.4195,-E11;-E12;-E16;-E25;-E46;-E6;E16;E57;E63,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i013,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i013\tripinfo.xml
2,14,9,500.6105,-E15;-E32;-E46;E10;E21;E40;E57;E6;E63,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i014,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i014\tripinfo.xml
2,15,9,536.901,-E26;-E47;-E64;-E7;E10;E21;E24;E29;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i015,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i015\tripinfo.xml
2,16,9,496.507,-E12;-E26;-E45;-E9;E13;E16;E40;E6;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i016,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i016\tripinfo.xml
2,17,9,552.654,-E17;-E25;-E29;-E40;-E52;-E7;E10;E57;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i017,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i017\tripinfo.xml
2,18,9,515.557,-E21;-E25;-E31;-E52;E10;E16;E26;E6;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i018,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i018\tripinfo.xml
2,19,9,526.2655,-E20;-E25;-E26;-E63;-E7;E26;E46;E53;E57,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i019,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i019\tripinfo.xml
2,20,9,539.607,-E16;-E27;-E47;-E7;E11;E21;E50;E6;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i020,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i020\tripinfo.xml
2,21,9,519.31,-E16;-E26;-E9;E16;E24;E26;E45;E7;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i021,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i021\tripinfo.xml
2,22,9,508.734,-E46;-E47;-E9;E16;E21;E39;E45;E63;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i022,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i022\tripinfo.xml
2,23,9,514.92,-E12;-E26;-E7;E23;E26;E46;E47;E57;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i023,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g002_i023\tripinfo.xml
3,0,5,488.4535,-E26;-E27;E45;E7;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i000\tripinfo.xml
3,1,9,511.569,-E16;-E26;-E45;-E7;E16;E17;E26;E56;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i001\tripinfo.xml
3,2,9,522.2375,-E25;-E26;-E46;-E7;-E9;E13;E16;E57;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i002\tripinfo.xml
3,3,9,505.766,-E21;-E9;E10;E16;E21;E24;E32;E45;E47,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i003\tripinfo.xml
3,4,9,527.638,-E16;-E21;-E25;-E26;-E52;-E7;E17;E41;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i004\tripinfo.xml
3,5,9,519.781,-E17;-E22;-E26;-E46;-E7;E25;E45;E57;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i005\tripinfo.xml
3,6,9,526.1245,-E26;-E6;-E63;E21;E26;E45;E46;E50;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i006\tripinfo.xml
3,7,9,507.171,-E16;-E26;E15;E16;E21;E25;E26;E64;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i007,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i007\tripinfo.xml
3,8,9,523.953,-E26;-E52;-E6;E10;E17;E45;E49;E56;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i008,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i008\tripinfo.xml
3,9,9,525.0975,-E21;-E47;-E6;-E7;E10;E26;E57;E6;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i009,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i009\tripinfo.xml
3,10,9,529.879,-E21;-E58;-E7;E16;E26;E39;E45;E6;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i010,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i010\tripinfo.xml
3,11,9,545.7695,-E26;-E6;-E63;E10;E13;E45;E46;E57;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i011,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i011\tripinfo.xml
3,12,9,516.733,-E22;-E26;-E46;-E6;-E7;E26;E46;E57;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i012,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i012\tripinfo.xml
3,13,9,530.0825,-E7;-E8;-E9;E13;E27;E49;E6;E63;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i013,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i013\tripinfo.xml
3,14,9,509.9465,-E11;-E45;-E6;-E7;-E9;E16;E26;E40;E64,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i014,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i014\tripinfo.xml
3,15,9,514.788,-E15;-E32;-E45;-E7;E21;E25;E6;E7;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i015,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i015\tripinfo.xml
3,16,9,518.9605,-E11;-E46;E16;E21;E26;E40;E57;E6;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i016,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i016\tripinfo.xml
3,17,9,515.6245,-E16;-E26;-E44;-E6;E21;E22;E49;E57;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i017,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i017\tripinfo.xml
3,18,9,494.7055,-E12;-E45;-E7;E10;E17;E21;E39;E40;E46,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i018,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i018\tripinfo.xml
3,19,9,529.42,-E22;-E32;E10;E21;E40;E45;E46;E49;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i019,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i019\tripinfo.xml
3,20,9,535.4995,-E15;-E26;-E44;-E63;E24;E26;E31;E45;E6,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i020,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i020\tripinfo.xml
3,21,9,537.9535,-E15;-E45;-E58;-E7;-E9;E16;E46;E57;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i021,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i021\tripinfo.xml
3,22,9,528.1765,-E20;-E26;-E44;-E7;E25;E40;E46;E63;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i022,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i022\tripinfo.xml
3,23,9,506.027,-E12;-E26;-E7;E10;E16;E21;E46;E57;E7,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i023,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g003_i023\tripinfo.xml
4,0,5,488.4535,-E26;-E27;E45;E7;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g004_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g004_i000\tripinfo.xml
4,1,9,519.424,-E26;-E30;-E40;-E6;-E7;E10;E26;E46;E57,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g004_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_seed1\g004_i001\tripinfo.xml
