gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i000,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i000\tripinfo.xml
1,1,3,273.616,E20;E21;E7,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i001,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i001\tripinfo.xml
1,2,4,286.779,E14;E30;E31;E5,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i002,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i002\tripinfo.xml
1,3,2,301.075,E19;E25,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i003,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i003\tripinfo.xml
1,4,3,304.463,E24;E36;E38,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i004,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i004\tripinfo.xml
1,5,3,285.906,E14;E15;E25,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i005,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i005\tripinfo.xml
1,6,1,341.586,E22,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i006,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i006\tripinfo.xml
1,7,2,302.815,E3;E30,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i007,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i007\tripinfo.xml
1,8,1,352.346,E29,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i008,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i008\tripinfo.xml
1,9,1,310.89,E24,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i009,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i009\tripinfo.xml
1,10,3,307.378,E16;E19;E6,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i010,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i010\tripinfo.xml
1,11,3,293.557,E42;E6;E8,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i011,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i011\tripinfo.xml
1,12,3,276.95,E20;E31;E43,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i012,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i012\tripinfo.xml
1,13,2,305.372,E37;E41,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i013,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i013\tripinfo.xml
1,14,2,283.373,E31;E6,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i014,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i014\tripinfo.xml
1,15,4,325.645,E13;E24;E4;E45,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i015,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i015\tripinfo.xml
1,16,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i016,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i016\tripinfo.xml
1,17,3,296.54,E14;E32;E33,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i017,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i017\tripinfo.xml
1,18,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i018,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i018\tripinfo.xml
1,19,4,315.636,E22;E23;E25;E4,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i019,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i019\tripinfo.xml
1,20,2,283.591,E1;E23,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i020,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i020\tripinfo.xml
1,21,2,295.293,E1;E25,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i021,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i021\tripinfo.xml
1,22,4,318.91,E16;E21;E39;E43,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i022,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i022\tripinfo.xml
1,23,0,315.812,,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i023,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g001_i023\tripinfo.xml
2,0,3,273.616,E20;E21;E7,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g002_i000,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g002_i000\tripinfo.xml
2,1,4,263.51,E16;E21;E31;E38,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g002_i001,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g002_i001\tripinfo.xml
2,2,4,302.485,E16;E19;E26;E43,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g002_i002,D:\PSPS\runs_A_k4_3od_x1.0_pm01k0\mutation_seed4\g002_i002\tripinfo.xml
