1,499.000667
2,357.095333
3,357.095333
4,353.871333
5,353.871333
6,353.871333
7,353.871333
8,353.871333
9,353.871333
10,351.242667
11,351.242667
12,351.242667
13,351.242667
14,351.242667
15,351.242667
