[001] train 0.886 | val 0.607
[002] train 0.586 | val 0.397
[003] train 0.368 | val 0.429
[004] train 0.326 | val 1.710
[005] train 0.282 | val 0.445
[006] train 0.157 | val 0.477
[007] train 0.225 | val 0.495
[008] train 0.205 | val 0.367
[009] train 0.170 | val 0.502
[010] train 0.219 | val 0.416
[011] train 0.092 | val 0.380
[012] train 0.159 | val 0.261
[013] train 0.130 | val 0.373
[014] train 0.117 | val 0.250
[015] train 0.102 | val 0.654
[016] train 0.154 | val 0.483
[017] train 0.091 | val 0.452
[018] train 0.071 | val 0.386
[019] train 0.064 | val 0.507
[020] train 0.038 | val 0.569
[021] train 0.074 | val 0.541
[022] train 0.148 | val 0.351
[023] train 0.056 | val 0.866
[024] train 0.069 | val 0.609
[025] train 0.062 | val 0.585
[026] train 0.064 | val 0.524
[027] train 0.036 | val 1.184
[028] train 0.079 | val 0.526
[029] train 0.011 | val 0.428
[030] train 0.054 | val 0.566
[031] train 0.114 | val 0.516
[032] train 0.026 | val 0.883
[033] train 0.021 | val 0.571
[034] train 0.091 | val 0.787
[035] train 0.065 | val 0.412
[036] train 0.044 | val 0.391
[037] train 0.091 | val 0.513
[038] train 0.042 | val 0.518
[039] train 0.054 | val 0.356
[040] train 0.058 | val 0.457
[041] train 0.058 | val 0.519
[042] train 0.052 | val 0.444
[043] train 0.018 | val 0.920
[044] train 0.050 | val 0.500
[045] train 0.041 | val 0.784
[046] train 0.012 | val 0.891
[047] train 0.055 | val 0.723
[048] train 0.022 | val 0.673
[049] train 0.057 | val 0.553
[050] train 0.015 | val 0.990
[051] train 0.025 | val 0.690
[052] train 0.016 | val 1.204
[053] train 0.034 | val 0.910
[054] train 0.105 | val 0.809
[055] train 0.034 | val 0.961
[056] train 0.062 | val 0.905
[057] train 0.036 | val 0.849
[058] train 0.020 | val 0.733
[059] train 0.026 | val 0.675
[060] train 0.029 | val 0.613
Saved D:\PSPS\output_policy_C_k9_1od_x0.8\policy_model.pt
Elapsed: 592.831 sec
