1,279.683000
2,268.504000
3,239.472000
4,239.472000
5,239.472000
6,239.472000
7,239.472000
8,239.472000
9,239.472000
10,239.472000
11,227.561000
12,227.561000
13,227.561000
14,227.561000
15,227.561000
