eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,0,644.456000,1,644.456000,5.0000,,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0000
2,1,644.456000,1,644.456000,5.0000,-25142441#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0001
3,1,644.456000,1,644.456000,4.9554,-4970255#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0002
4,1,644.456000,1,644.456000,4.9111,6263816#3,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0003
5,1,644.456000,1,644.456000,4.8239,274763813#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0004
6,2,644.456000,1,644.456000,4.7808,"274763813#0,478100151",D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0005
7,2,644.456000,1,644.456000,4.7381,"274763813#0,4970254#2",D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0006
8,1,644.456000,1,644.456000,4.6539,-120682116#6,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0007
9,2,644.456000,1,644.456000,4.6124,"-120682116#6,127625589",D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0008
10,3,644.456000,1,644.456000,4.5712,"-120682116#6,127625589,26216781#1",D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0009
11,2,644.456000,1,644.456000,4.5304,"127625589,26216781#1",D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0010
12,1,644.456000,1,644.456000,4.4900,26216781#1,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0011
13,1,644.456000,1,644.456000,4.4499,-803012921#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0012
14,1,644.456000,1,644.456000,4.4102,172249930#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0013
15,1,644.456000,1,644.456000,4.3708,478100154#0,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0014
16,1,644.456000,1,644.456000,4.2931,255228349#1,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0015
17,1,644.456000,1,644.456000,4.2168,219796130#1,D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0016
18,2,644.456000,1,644.456000,4.1792,"-4950115#1,219796130#1",D:\PSPS\runs_reviewer\J_k9_6od_x1.0\sa_seed2\e0017
