eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,3,285.048000,1,285.048000,5.0000,"E11,E25,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0000
2,2,291.102000,0,285.048000,5.0000,"E11,E35",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0001
3,3,293.946000,0,285.048000,4.9554,"E11,E35,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0002
4,3,299.053000,0,285.048000,4.9111,"E25,E35,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0003
5,3,278.809000,1,278.809000,4.8673,"E11,E25,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0004
6,2,276.364000,1,276.364000,4.8239,"E25,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0005
7,2,280.385000,0,276.364000,4.7808,"E15,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0006
8,2,269.446000,1,269.446000,4.7381,"E27,E41",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0007
9,2,278.685000,0,269.446000,4.6958,"E27,E37",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0008
10,2,262.355000,1,262.355000,4.6539,"E27,E6",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0009
11,3,311.775000,0,262.355000,4.6124,"E27,E43,E6",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0010
12,1,309.073000,0,262.355000,4.5712,E6,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0011
13,3,266.989000,0,262.355000,4.5304,"E1,E27,E6",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0012
14,2,272.267000,0,262.355000,4.4900,"E24,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0013
15,2,286.305000,0,262.355000,4.4499,"E21,E6",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0014
16,2,271.796000,1,262.355000,4.4102,"E27,E45",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0015
17,2,265.784000,1,262.355000,4.3708,"E27,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0016
18,2,280.385000,0,262.355000,4.3318,"E27,E3",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0017
19,1,280.385000,0,262.355000,4.2931,E27,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0018
20,1,286.702000,0,262.355000,4.2548,E42,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0019
21,2,335.792000,0,262.355000,4.1419,"E29,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0020
22,2,267.294000,1,262.355000,4.1049,"E11,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0021
23,2,285.194000,0,262.355000,4.0683,"E18,E27",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0022
24,2,290.814000,0,262.355000,4.0319,"E11,E5",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0023
25,1,300.078000,0,262.355000,3.9960,E11,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0024
26,2,305.413000,0,262.355000,3.9603,"E11,E23",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0025
27,3,272.324000,0,262.355000,3.9249,"E11,E27,E42",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0026
28,2,293.865000,0,262.355000,3.8899,"E11,E15",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0027
29,3,284.865000,0,262.355000,3.8552,"E11,E27,E8",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0028
30,2,320.547000,0,262.355000,3.7867,"E11,E24",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0029
31,2,282.693000,0,262.355000,3.7529,"E27,E38",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0030
31,1,280.385000,1,262.355000,3.6862,E27,(cache)
32,1,311.937000,0,262.355000,3.6533,E8,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0031
33,1,297.978000,0,262.355000,3.6207,E16,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0032
34,1,298.399000,0,262.355000,3.5883,E20,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0033
35,1,283.118000,0,262.355000,3.5563,E10,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0034
36,1,311.897000,0,262.355000,3.5246,E13,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0035
37,1,291.641000,0,262.355000,3.4931,E32,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0036
38,0,315.812000,0,262.355000,3.4619,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0037
39,1,307.786000,0,262.355000,3.4310,E35,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0038
39,2,262.355000,1,262.355000,3.4004,"E27,E6",(cache)
40,2,387.598000,0,262.355000,3.3700,"E22,E6",D:\PSPS\runs_reviewer\A_k4_3od_x1.0\sa_seed0\e0039
