eval,k,score,accepted,best_score,temp,closed_edges,run_dir
0,3,265.585000,1,265.585000,5.0000,"E11,E27,E37",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0000
2,2,315.886000,0,265.585000,5.0000,"E11,E37",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0001
3,3,305.126000,0,265.585000,4.9554,"E11,E37,E45",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0002
4,3,272.437000,0,265.585000,4.9111,"E27,E37,E6",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0003
5,3,262.507000,1,262.507000,4.8673,"E11,E27,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0004
6,2,280.385000,0,262.507000,4.8239,"E27,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0005
7,3,295.449000,0,262.507000,4.7808,"E11,E3,E35",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0006
8,3,295.053000,0,262.507000,4.7381,"E11,E3,E41",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0007
9,3,309.487000,0,262.507000,4.6958,"E11,E3,E45",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0008
10,3,294.288000,0,262.507000,4.6539,"E11,E14,E27",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0009
11,3,271.313000,0,262.507000,4.6124,"E11,E27,E39",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0010
12,3,296.751000,0,262.507000,4.5712,"E11,E3,E5",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0011
13,3,280.385000,0,262.507000,4.5304,"E15,E27,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0012
14,3,332.894000,0,262.507000,4.4900,"E27,E29,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0013
15,4,279.429000,0,262.507000,4.4499,"E11,E16,E27,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0014
16,3,299.163000,0,262.507000,4.4102,"E11,E3,E6",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0015
17,2,304.785000,0,262.507000,4.3708,"E11,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0016
18,2,267.294000,0,262.507000,4.2548,"E11,E27",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0017
19,4,299.897000,0,262.507000,4.1792,"E11,E27,E3,E34",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0018
20,3,276.919000,0,262.507000,4.1419,"E23,E27,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0019
21,3,293.677000,0,262.507000,4.1049,"E11,E3,E30",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0020
22,3,259.424000,1,259.424000,4.0683,"E21,E27,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0021
23,3,276.507000,0,259.424000,4.0319,"E21,E27,E8",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0022
24,2,287.809000,0,259.424000,3.9960,"E21,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0023
25,3,271.338000,0,259.424000,3.9603,"E21,E25,E27",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0024
26,4,279.630000,0,259.424000,3.9249,"E21,E27,E3,E31",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0025
27,3,281.776000,0,259.424000,3.8899,"E15,E21,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0026
28,4,287.257000,0,259.424000,3.8552,"E21,E27,E3,E35",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0027
29,3,300.393000,0,259.424000,3.8208,"E10,E21,E27",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0028
30,3,278.685000,0,259.424000,3.7867,"E27,E3,E37",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0029
31,3,278.566000,0,259.424000,3.7529,"E16,E27,E3",D:\PSPS\runs_reviewer_A38\A_k4_3od_x1.0\sa_seed0\e0030
