[001] train 0.916 | val 0.775
[002] train 0.687 | val 0.924
[003] train 0.627 | val 0.510
[004] train 0.542 | val 0.804
[005] train 0.431 | val 0.651
[006] train 0.342 | val 0.855
[007] train 0.229 | val 0.871
[008] train 0.166 | val 1.519
[009] train 0.182 | val 1.438
[010] train 0.212 | val 0.777
[011] train 0.166 | val 1.139
[012] train 0.145 | val 1.497
[013] train 0.143 | val 1.223
[014] train 0.141 | val 0.496
[015] train 0.328 | val 1.285
[016] train 0.145 | val 0.907
[017] train 0.177 | val 0.770
[018] train 0.129 | val 0.552
[019] train 0.189 | val 1.121
[020] train 0.169 | val 1.133
[021] train 0.081 | val 1.335
[022] train 0.144 | val 1.921
[023] train 0.123 | val 1.046
[024] train 0.157 | val 1.283
[025] train 0.081 | val 1.349
[026] train 0.092 | val 1.186
[027] train 0.097 | val 2.451
[028] train 0.125 | val 0.788
[029] train 0.086 | val 1.557
[030] train 0.070 | val 1.548
[031] train 0.047 | val 1.299
[032] train 0.124 | val 1.842
[033] train 0.118 | val 1.579
[034] train 0.074 | val 1.159
[035] train 0.069 | val 0.734
[036] train 0.079 | val 0.680
[037] train 0.075 | val 1.406
[038] train 0.059 | val 2.146
[039] train 0.109 | val 0.740
[040] train 0.058 | val 1.038
[041] train 0.060 | val 2.285
[042] train 0.058 | val 1.077
[043] train 0.042 | val 0.721
[044] train 0.200 | val 1.925
[045] train 0.059 | val 1.139
[046] train 0.055 | val 1.070
[047] train 0.059 | val 0.966
[048] train 0.085 | val 0.647
[049] train 0.048 | val 1.329
[050] train 0.058 | val 1.035
[051] train 0.050 | val 1.255
[052] train 0.020 | val 0.998
[053] train 0.091 | val 1.166
[054] train 0.036 | val 0.785
[055] train 0.033 | val 0.623
[056] train 0.065 | val 3.247
[057] train 0.207 | val 0.891
[058] train 0.073 | val 0.882
[059] train 0.048 | val 1.700
[060] train 0.030 | val 1.079
Saved D:\PSPS\output_policy_C_k9_2od_x1.2\policy_model.pt
Elapsed: 685.620 sec
