1,373.832000
2,373.832000
3,373.832000
4,373.832000
5,363.579333
6,363.579333
7,363.579333
8,363.579333
9,363.579333
10,363.579333
11,363.579333
12,357.516667
13,356.628000
14,356.628000
15,356.628000
