gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,3,538.6315,E22;E62;E63,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i000\tripinfo.xml
1,1,4,515.7545,-E32;E34;E39;E64,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i001\tripinfo.xml
1,2,1,507.374,-E11,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i002\tripinfo.xml
1,3,6,585.16,-E31;-E39;-E64;E43;E51;E8,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i003\tripinfo.xml
1,4,7,525.4425,-E11;-E15;-E29;-E53;-E64;E28;E62,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i004\tripinfo.xml
1,5,2,538.6315,E43;E62,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i005\tripinfo.xml
1,6,1,522.2315,E52,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i006\tripinfo.xml
1,7,1,539.165,-E30,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i007,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i007\tripinfo.xml
1,8,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i008,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i008\tripinfo.xml
1,9,6,555.9845,-E20;-E30;-E58;E19;E28;E39,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i009,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i009\tripinfo.xml
1,10,8,553.195,-E25;-E29;-E58;E16;E17;E22;E30;E58,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i010,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i010\tripinfo.xml
1,11,4,531.1065,-E53;E29;E30;E41,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i011,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i011\tripinfo.xml
1,12,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i012,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i012\tripinfo.xml
1,13,3,500.375,-E30;-E53;E14,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i013,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i013\tripinfo.xml
1,14,8,515.1145,-E31;-E39;-E52;E23;E29;E30;E33;E53,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i014,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i014\tripinfo.xml
1,15,8,521.7115,-E30;-E46;-E58;-E63;E14;E50;E56;E58,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i015,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i015\tripinfo.xml
1,16,5,539.9945,-E22;E24;E27;E28;E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i016,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i016\tripinfo.xml
1,17,4,508.8875,-E39;E15;E39;E53,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i017,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i017\tripinfo.xml
1,18,2,538.6315,-E19;E28,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i018,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i018\tripinfo.xml
1,19,1,538.6315,E21,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i019,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i019\tripinfo.xml
1,20,4,529.951,-E28;-E52;E29;E41,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i020,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i020\tripinfo.xml
1,21,3,538.6545,-E15;-E25;E33,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i021,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i021\tripinfo.xml
1,22,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i022,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i022\tripinfo.xml
1,23,4,514.605,E13;E15;E24;E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i023,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g001_i023\tripinfo.xml
2,0,3,500.375,-E30;-E53;E14,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i000\tripinfo.xml
2,1,9,517.6975,-E27;-E32;-E53;E13;E15;E24;E51;E8;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i001\tripinfo.xml
2,2,9,532.1615,-E14;-E19;-E32;-E39;-E40;-E43;E15;E53;E59,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i002\tripinfo.xml
2,3,9,496.913,-E11;-E30;-E39;-E46;-E47;-E58;E16;E39;E50,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i003\tripinfo.xml
2,4,9,540.282,-E19;-E27;-E30;-E50;-E53;-E64;E41;E56;E58,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i004\tripinfo.xml
2,5,9,508.8325,-E29;-E30;-E35;-E46;-E53;-E58;E21;E24;E56,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i005\tripinfo.xml
2,6,9,559.894,-E15;-E28;-E29;-E43;E14;E31;E43;E62;E8,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i006\tripinfo.xml
2,7,9,519.081,-E22;-E23;-E30;-E39;E30;E40;E51;E52;E58,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i007,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i007\tripinfo.xml
2,8,9,522.708,-E19;-E39;-E44;E13;E15;E27;E51;E58;E64,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i008,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i008\tripinfo.xml
2,9,9,517.892,-E32;-E43;-E51;E10;E21;E34;E39;E51;E64,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i009,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i009\tripinfo.xml
2,10,9,512.323,-E23;-E29;-E32;-E51;E14;E34;E39;E64;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i010,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i010\tripinfo.xml
2,11,9,521.0,-E15;-E23;-E31;-E43;-E53;E11;E23;E39;E62,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i011,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i011\tripinfo.xml
2,12,9,515.486,-E28;-E39;-E43;E23;E29;E30;E33;E43;E63,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i012,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i012\tripinfo.xml
2,13,9,511.539,-E31;-E53;-E9;E13;E15;E27;E29;E51;E53,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i013,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i013\tripinfo.xml
2,14,9,510.29,-E26;-E39;-E9;E19;E23;E27;E29;E30;E62,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i014,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i014\tripinfo.xml
2,15,9,515.364,-E22;-E29;-E39;-E43;-E52;E33;E43;E49;E64,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i015,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i015\tripinfo.xml
2,16,9,527.5075,-E30;-E31;E22;E23;E29;E34;E39;E53;E62,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i016,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i016\tripinfo.xml
2,17,9,524.959,-E32;-E47;E15;E19;E24;E47;E50;E51;E56,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i017,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i017\tripinfo.xml
2,18,9,547.6885,-E11;-E25;-E28;E11;E13;E22;E43;E52;E56,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i018,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i018\tripinfo.xml
2,19,9,529.732,-E19;-E22;-E31;-E39;E27;E39;E51;E53;E8,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i019,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i019\tripinfo.xml
2,20,9,539.6075,-E11;E15;E29;E30;E39;E43;E49;E53;E62,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i020,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i020\tripinfo.xml
2,21,9,537.6515,-E25;-E30;E110;E15;E33;E39;E49;E51;E64,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i021,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i021\tripinfo.xml
2,22,9,521.566,-E20;-E22;-E32;-E39;-E43;-E44;-E58;E51;E63,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i022,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i022\tripinfo.xml
2,23,9,497.286,-E15;-E38;-E39;-E52;-E58;E28;E29;E39;E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i023,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g002_i023\tripinfo.xml
3,0,9,496.913,-E11;-E30;-E39;-E46;-E47;-E58;E16;E39;E50,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i000\tripinfo.xml
3,1,9,537.828,-E11;-E25;-E30;-E53;E34;E40;E43;E51;E53,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i001\tripinfo.xml
3,2,9,524.354,-E27;-E40;-E58;-E8;E15;E27;E32;E41;E46,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i002\tripinfo.xml
3,3,9,535.0725,-E14;-E23;-E43;-E46;-E53;E11;E22;E29;E41,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i003\tripinfo.xml
3,4,9,536.317,-E15;-E19;-E30;-E31;-E50;-E53;E24;E25;E58,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i004\tripinfo.xml
3,5,9,507.5225,-E11;-E29;-E30;-E31;-E43;-E46;-E58;E16;E63,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i005\tripinfo.xml
3,6,9,518.9965,-E20;-E28;-E39;-E53;-E64;-E8;E14;E19;E58,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i006\tripinfo.xml
3,7,9,504.3445,-E30;-E51;-E53;-E63;E10;E22;E30;E39;E64,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i007,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i007\tripinfo.xml
3,8,9,516.712,-E13;-E15;-E31;-E32;-E58;E14;E15;E40;E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i008,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i008\tripinfo.xml
3,9,9,523.0595,-E15;-E39;E19;E29;E30;E53;E58;E62;E8,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i009,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i009\tripinfo.xml
3,10,9,523.4055,-E19;-E29;-E39;-E50;-E58;E14;E16;E30;E40,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i010,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i010\tripinfo.xml
3,11,9,542.558,-E23;-E30;-E35;-E47;E16;E27;E47;E50;E58,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i011,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i011\tripinfo.xml
3,12,9,505.5625,-E13;-E22;-E30;-E52;-E58;E40;E51;E53;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i012,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i012\tripinfo.xml
3,13,9,526.224,-E23;-E30;-E32;-E58;-E7;E23;E29;E34;E53,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i013,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i013\tripinfo.xml
3,14,9,541.3225,-E28;-E29;-E32;-E38;-E51;-E53;-E58;E29;E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i014,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i014\tripinfo.xml
3,15,9,524.0855,-E14;-E15;-E38;-E39;E19;E28;E39;E50;E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i015,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i015\tripinfo.xml
3,16,9,514.6295,-E30;-E47;-E51;-E63;E16;E21;E30;E39;E62,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i016,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i016\tripinfo.xml
3,17,9,508.3675,-E30;-E53;E22;E28;E32;E34;E39;E50;E53,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i017,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i017\tripinfo.xml
3,18,9,516.3065,-E30;-E31;-E35;E23;E24;E32;E51;E53;E64,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i018,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i018\tripinfo.xml
3,19,9,487.2925,-E20;-E28;-E47;-E9;E23;E29;E34;E40;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i019,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i019\tripinfo.xml
3,20,9,527.268,-E19;-E39;-E43;-E53;E19;E23;E30;E51;E62,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i020,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i020\tripinfo.xml
3,21,9,540.1855,-E39;-E43;-E58;E14;E24;E29;E31;E43;E8,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i021,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i021\tripinfo.xml
3,22,9,504.742,-E15;-E38;-E39;-E7;E24;E28;E47;E50;E52,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i022,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i022\tripinfo.xml
3,23,9,510.478,-E15;-E28;-E31;-E43;-E8;E23;E34;E41;E58,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i023,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g003_i023\tripinfo.xml
4,0,9,487.2925,-E20;-E28;-E47;-E9;E23;E29;E34;E40;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i000\tripinfo.xml
4,1,9,531.9975,-E15;-E38;-E8;E14;E29;E34;E52;E64;E8,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i001\tripinfo.xml
4,2,9,532.4255,-E50;-E58;-E63;E22;E24;E28;E32;E39;E9,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i002\tripinfo.xml
4,3,9,536.0585,-E30;-E31;-E39;-E45;-E58;E23;E30;E34;E56,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i003\tripinfo.xml
4,4,9,531.9535,-E19;-E20;-E31;-E47;E23;E31;E50;E51;E53,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i004\tripinfo.xml
4,5,9,513.4505,-E20;-E43;-E53;-E58;E110;E30;E34;E39;E53,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i005\tripinfo.xml
4,6,9,537.6385,-E28;-E39;-E53;E13;E14;E28;E29;E33;E58,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed4\g004_i006\tripinfo.xml
