gen,best_pred,mean_pred
1,-561.015115,-605.975978
2,-560.495156,-602.242964
3,-560.495156,-602.280920
4,-508.073697,-598.579102
5,-508.073697,-601.756500
6,-508.073697,-600.362429
7,-508.073697,-600.286512
8,-508.073697,-601.760703
9,-508.073697,-599.504292
10,-508.073697,-600.833823
11,-508.073697,-604.637289
12,-508.073697,-599.425836
13,-508.073697,-601.274745
14,-508.073697,-601.694808
15,-508.073697,-603.604495
16,-508.073697,-602.437899
17,-508.073697,-599.012061
18,-508.073697,-600.190348
19,-508.073697,-603.251501
20,-508.073697,-602.715187
21,-508.073697,-604.538775
22,-508.073697,-602.353834
23,-508.073697,-599.599623
24,-508.073697,-602.557431
25,-508.073697,-599.360410
26,-508.073697,-604.587734
27,-508.073697,-601.290298
28,-508.073697,-603.092018
29,-508.073697,-603.718619
30,-508.073697,-602.455060
31,-508.073697,-602.298285
32,-508.073697,-599.089209
33,-508.073697,-603.228320
34,-508.073697,-599.560497
35,-508.073697,-603.672216
36,-508.073697,-604.029345
37,-508.073697,-603.380791
38,-508.073697,-603.435026
39,-508.073697,-603.295119
40,-508.073697,-602.646251
41,-508.073697,-603.252392
42,-508.073697,-598.551128
43,-508.073697,-599.276267
44,-508.073697,-602.716172
45,-508.073697,-603.845412
46,-508.073697,-602.245503
47,-508.073697,-603.422621
48,-508.073697,-601.418326
49,-508.073697,-601.936149
50,-508.073697,-603.609094
51,-508.073697,-599.530417
52,-508.073697,-603.457405
53,-508.073697,-601.854829
54,-508.073697,-603.506839
55,-508.073697,-601.753278
56,-508.073697,-599.228468
57,-508.073697,-598.886519
58,-508.073697,-604.377286
59,-508.073697,-604.023282
60,-508.073697,-601.501259
61,-508.073697,-603.970482
62,-508.073697,-602.484143
63,-508.073697,-604.648146
64,-508.073697,-598.845413
65,-508.073697,-603.073446
66,-508.073697,-601.321626
67,-508.073697,-602.074044
68,-508.073697,-601.287297
69,-508.073697,-602.296865
70,-508.073697,-603.898175
71,-508.073697,-604.856554
72,-508.073697,-602.676374
73,-508.073697,-600.036567
74,-508.073697,-602.288167
75,-508.073697,-598.145666
76,-508.073697,-600.065845
77,-508.073697,-602.852302
78,-508.073697,-598.945403
79,-508.073697,-601.154482
80,-508.073697,-601.177796
81,-508.073697,-603.458713
82,-508.073697,-599.177839
83,-508.073697,-604.193589
84,-508.073697,-604.388962
85,-508.073697,-600.697943
86,-508.073697,-600.117843
87,-508.073697,-601.166435
88,-508.073697,-605.609005
89,-508.073697,-604.836505
90,-508.073697,-601.138568
91,-508.073697,-602.758251
92,-508.073697,-600.120329
93,-508.073697,-602.310207
94,-508.073697,-602.239164
95,-508.073697,-603.226642
96,-508.073697,-603.903053
97,-508.073697,-602.494972
98,-508.073697,-603.180762
99,-508.073697,-602.551386
100,-508.073697,-598.443013
101,-508.073697,-599.411829
102,-508.073697,-599.957777
103,-508.073697,-602.491534
104,-508.073697,-604.006380
105,-508.073697,-602.296620
106,-508.073697,-600.528799
107,-508.073697,-604.049012
108,-508.073697,-603.372053
109,-508.073697,-603.884334
110,-508.073697,-595.940999
111,-508.073697,-599.833506
112,-508.073697,-600.001244
113,-508.073697,-605.063980
114,-508.073697,-602.457324
115,-508.073697,-598.365423
116,-508.073697,-604.471004
117,-508.073697,-600.805765
118,-508.073697,-598.861933
119,-508.073697,-602.566304
120,-508.073697,-601.008907
121,-508.073697,-604.795017
122,-508.073697,-600.861036
123,-508.073697,-598.862300
124,-508.073697,-601.870625
125,-508.073697,-601.430357
126,-508.073697,-599.873845
127,-508.073697,-599.216064
128,-508.073697,-600.358564
129,-508.073697,-601.880258
130,-508.073697,-601.323996
131,-508.073697,-602.395512
132,-508.073697,-600.532953
133,-508.073697,-604.417760
134,-508.073697,-600.580701
135,-508.073697,-602.661607
136,-508.073697,-603.866263
137,-508.073697,-599.085254
138,-508.073697,-600.735314
139,-508.073697,-601.446581
140,-508.073697,-603.382454
141,-508.073697,-601.182811
142,-508.073697,-604.209406
143,-508.073697,-602.420123
144,-508.073697,-604.089566
145,-508.073697,-603.377206
146,-508.073697,-604.663845
147,-508.073697,-603.060263
148,-508.073697,-600.178090
149,-508.073697,-595.393173
150,-508.073697,-600.700813
151,-495.648377,-597.002327
152,-495.648377,-602.134081
153,-495.648377,-597.802993
154,-495.648377,-601.372659
155,-495.648377,-602.176080
156,-495.648377,-604.135057
157,-495.648377,-599.301458
158,-495.648377,-598.577159
159,-495.648377,-601.840397
160,-495.648377,-599.956465
161,-495.648377,-595.447914
162,-495.648377,-600.344894
163,-495.648377,-602.893116
164,-495.648377,-603.835548
165,-495.648377,-604.184134
166,-495.648377,-604.268812
167,-495.648377,-603.053364
168,-495.648377,-602.879634
169,-495.648377,-601.944310
170,-495.648377,-604.948801
171,-495.648377,-603.111124
172,-495.648377,-602.195146
173,-495.648377,-598.925034
174,-495.648377,-604.096902
175,-495.648377,-602.549672
176,-495.648377,-597.297398
177,-495.648377,-601.624687
178,-495.648377,-601.266350
179,-495.648377,-597.274001
180,-495.648377,-599.475934
181,-495.648377,-600.179429
182,-495.648377,-601.207209
183,-495.648377,-600.990329
184,-495.648377,-601.485771
185,-495.648377,-602.041529
186,-495.648377,-600.329783
187,-495.648377,-599.590175
188,-495.648377,-600.180737
189,-495.648377,-597.422822
190,-495.648377,-603.187308
191,-495.648377,-603.087985
192,-495.648377,-602.952884
193,-495.648377,-604.231434
194,-495.648377,-601.480869
195,-495.648377,-603.689394
196,-495.648377,-601.037006
197,-495.648377,-601.856242
198,-495.648377,-599.122855
199,-495.648377,-604.553286
200,-495.648377,-603.194406
