gen,best_pred,mean_pred
1,-551.945676,-603.851012
2,-543.593295,-603.536962
3,-543.593295,-604.140164
4,-543.593295,-606.243554
5,-543.593295,-605.308978
6,-542.824735,-602.926807
7,-542.824735,-602.735915
8,-542.824735,-603.080354
9,-542.824735,-602.628694
10,-542.824735,-604.764124
11,-540.896745,-600.939032
12,-540.896745,-601.034059
13,-540.896745,-605.677340
14,-540.896745,-605.055249
15,-540.896745,-605.877819
16,-540.896745,-603.674877
17,-540.896745,-604.081381
18,-540.896745,-606.672518
19,-540.896745,-604.518476
20,-540.896745,-606.294926
21,-540.896745,-605.402640
22,-540.896745,-602.869015
23,-540.896745,-601.918211
24,-540.896745,-603.423985
25,-540.896745,-603.391395
26,-540.896745,-605.048740
27,-540.896745,-603.121641
28,-540.896745,-605.715227
29,-540.896745,-606.663793
30,-540.896745,-605.245499
31,-540.896745,-605.564680
32,-540.896745,-602.302683
33,-540.896745,-602.540439
34,-540.896745,-601.070618
35,-540.896745,-603.592444
36,-540.896745,-603.622927
37,-536.321008,-603.053867
38,-536.321008,-600.469947
39,-536.321008,-603.473890
40,-536.321008,-605.923826
41,-536.321008,-605.840421
42,-536.321008,-602.081649
43,-536.321008,-605.824654
44,-536.321008,-604.568106
45,-536.321008,-604.763337
46,-536.321008,-600.468687
47,-536.321008,-602.936650
48,-536.321008,-604.939586
49,-536.321008,-603.185528
50,-536.321008,-599.867800
51,-536.321008,-602.904583
52,-536.321008,-602.995257
53,-536.321008,-602.786186
54,-536.321008,-601.594942
55,-536.321008,-601.315689
56,-536.321008,-603.208815
57,-536.321008,-601.835658
58,-536.321008,-602.964552
59,-536.321008,-602.778334
60,-536.321008,-602.227661
61,-536.321008,-605.817040
62,-536.321008,-605.048433
63,-536.321008,-603.059385
64,-536.321008,-602.445083
65,-536.321008,-603.931822
66,-536.321008,-604.950739
67,-536.321008,-605.402814
68,-536.321008,-603.289633
69,-536.321008,-603.940648
70,-535.784237,-602.942717
71,-535.784237,-604.906112
72,-535.784237,-606.846851
73,-535.784237,-599.908010
74,-535.784237,-598.661533
75,-535.784237,-604.142639
76,-524.689201,-595.685423
77,-524.689201,-603.081810
78,-524.689201,-601.301835
79,-524.689201,-603.488437
80,-524.689201,-605.203281
81,-524.689201,-604.267892
82,-524.689201,-605.098461
83,-524.689201,-603.738007
84,-524.689201,-598.958301
85,-524.689201,-605.405801
86,-524.689201,-605.949322
87,-524.689201,-601.111570
88,-524.689201,-602.993631
89,-524.689201,-598.727120
90,-524.689201,-604.542312
91,-524.689201,-604.056388
92,-524.689201,-599.311705
93,-524.689201,-605.071890
94,-524.689201,-599.066758
95,-524.689201,-605.510340
96,-524.689201,-605.012248
97,-524.689201,-601.808820
98,-524.689201,-601.707149
99,-524.689201,-605.198216
100,-524.689201,-602.235468
101,-524.689201,-605.239923
102,-524.689201,-603.494077
103,-524.689201,-605.440329
104,-524.689201,-599.130210
105,-524.689201,-601.605069
106,-524.689201,-601.174146
107,-524.689201,-602.491088
108,-524.689201,-600.064093
109,-524.689201,-600.329160
110,-524.689201,-602.667470
111,-524.689201,-597.245656
112,-524.689201,-601.431016
113,-524.689201,-603.279867
114,-524.689201,-604.298605
115,-524.689201,-601.651835
116,-524.689201,-601.083696
117,-524.689201,-598.939380
118,-524.689201,-602.453697
119,-524.689201,-602.614410
120,-524.689201,-604.616165
121,-524.689201,-603.871866
122,-524.689201,-601.159175
123,-524.689201,-601.517327
124,-524.689201,-602.845088
125,-524.689201,-603.512228
126,-524.689201,-604.428516
127,-524.689201,-603.518696
128,-524.689201,-599.081532
129,-524.689201,-603.611823
130,-524.689201,-603.661995
131,-524.689201,-599.364842
132,-524.689201,-603.859838
133,-524.689201,-604.017409
134,-524.689201,-603.394874
135,-524.689201,-602.713316
136,-524.689201,-604.055014
137,-524.689201,-597.104789
138,-524.689201,-604.842491
139,-524.689201,-601.521926
140,-524.689201,-602.282840
141,-524.689201,-603.963823
142,-524.689201,-602.022775
143,-524.689201,-602.406863
144,-524.689201,-602.257063
