1,499.000667
2,391.560000
3,389.038000
4,386.125333
5,386.125333
6,386.125333
7,386.125333
8,364.312667
9,363.390000
10,363.390000
11,363.390000
12,363.390000
13,363.390000
14,351.312000
15,351.312000
