gen,best_pred,mean_pred
1,-457.585615,-600.589266
2,-457.585615,-600.213559
3,-457.585615,-600.175277
4,-457.585615,-601.775927
5,-457.585615,-599.307515
6,-457.585615,-601.777355
7,-457.585615,-597.623726
8,-457.585615,-602.228991
9,-457.585615,-602.370178
10,-457.585615,-598.694114
11,-457.585615,-601.532066
12,-457.585615,-600.098410
13,-457.585615,-602.264354
14,-457.585615,-596.133156
15,-457.585615,-602.957812
16,-457.585615,-599.721419
17,-457.585615,-601.267056
18,-457.585615,-600.367140
19,-457.585615,-600.408588
20,-457.585615,-598.629200
21,-457.585615,-601.862264
22,-457.585615,-602.378533
23,-457.585615,-600.182316
24,-457.585615,-600.168666
25,-457.585615,-599.575226
26,-457.585615,-601.336133
27,-457.585615,-601.251666
28,-457.585615,-600.935906
29,-457.585615,-602.631236
30,-457.585615,-599.334445
31,-457.585615,-599.382898
32,-457.585615,-595.595436
33,-457.585615,-597.761700
34,-457.585615,-601.778208
35,-457.585615,-599.401911
36,-457.585615,-602.109996
37,-457.585615,-600.454936
38,-457.585615,-599.582416
39,-457.585615,-603.147319
40,-457.585615,-602.470065
41,-457.585615,-601.463605
42,-457.585615,-602.724215
43,-457.585615,-599.962878
44,-457.585615,-599.673325
45,-457.585615,-601.379170
46,-457.585615,-601.500472
47,-457.585615,-596.748199
48,-457.585615,-599.937957
49,-457.585615,-601.635574
50,-457.585615,-603.004442
51,-457.585615,-595.719178
52,-457.585615,-598.665687
53,-457.585615,-602.449601
54,-457.585615,-599.871337
55,-457.585615,-601.713834
56,-457.585615,-600.399795
57,-457.585615,-600.963823
58,-457.585615,-601.588027
59,-457.585615,-599.778704
60,-457.585615,-600.022280
61,-457.585615,-599.349426
62,-457.585615,-599.953452
63,-457.585615,-602.463789
64,-457.585615,-595.318771
65,-457.585615,-599.149227
66,-457.585615,-602.072528
67,-457.585615,-601.503873
68,-457.585615,-601.434687
69,-457.585615,-598.584190
70,-457.585615,-597.781018
71,-457.585615,-599.075598
72,-457.585615,-603.432445
73,-457.585615,-598.344270
74,-457.585615,-597.862071
75,-457.585615,-602.458617
76,-457.585615,-601.956414
77,-457.585615,-601.147917
78,-457.585615,-601.294266
79,-457.585615,-602.778526
80,-457.585615,-600.477726
81,-457.585615,-595.641832
82,-457.585615,-602.119202
83,-457.585615,-599.825560
84,-457.585615,-600.747559
85,-457.585615,-604.083034
86,-457.585615,-602.427548
87,-457.585615,-598.621704
88,-457.585615,-595.584222
89,-457.585615,-597.369073
90,-457.585615,-599.464801
91,-457.585615,-602.208482
92,-457.585615,-602.397820
93,-457.585615,-602.117225
94,-457.585615,-597.080494
95,-457.585615,-600.036674
96,-457.585615,-601.413099
97,-457.585615,-601.204356
98,-457.585615,-599.738718
99,-457.585615,-600.261158
100,-457.585615,-601.737994
101,-457.585615,-600.367235
102,-457.585615,-593.923430
103,-457.585615,-601.437440
104,-457.585615,-600.546669
105,-457.585615,-597.027623
106,-457.585615,-602.669612
107,-457.585615,-596.945253
108,-457.585615,-595.933157
109,-457.585615,-602.019021
110,-457.585615,-600.246287
111,-457.585615,-603.836556
112,-457.585615,-602.124838
113,-457.585615,-599.394479
114,-457.585615,-598.402453
115,-457.585615,-597.639669
116,-457.585615,-599.072819
117,-457.585615,-602.229116
118,-457.585615,-600.059472
119,-457.585615,-601.897990
120,-457.585615,-600.201311
121,-457.585615,-601.294209
122,-457.585615,-601.930836
123,-457.585615,-598.865488
124,-457.585615,-598.638940
125,-457.585615,-597.872011
126,-457.585615,-597.313571
127,-457.585615,-600.541472
128,-457.585615,-599.532658
129,-457.585615,-600.983522
130,-457.585615,-598.589562
131,-457.585615,-602.227335
132,-457.585615,-597.663066
133,-457.585615,-601.333658
134,-457.585615,-596.785659
135,-457.585615,-594.747923
136,-457.585615,-601.001141
137,-457.585615,-601.133406
138,-457.585615,-598.427760
139,-457.585615,-601.758992
140,-457.585615,-599.374098
141,-457.585615,-591.319507
142,-457.585615,-599.064411
143,-457.585615,-600.393798
144,-457.585615,-599.691718
145,-457.585615,-601.160715
146,-457.585615,-600.536949
147,-457.585615,-603.087703
148,-457.585615,-597.968407
149,-457.585615,-600.566494
150,-457.585615,-602.151160
151,-457.585615,-597.582214
152,-457.585615,-602.390038
153,-457.585615,-602.285080
154,-457.585615,-601.780610
155,-457.585615,-602.338791
156,-457.585615,-600.353339
157,-457.585615,-600.483559
158,-457.585615,-597.244782
159,-457.585615,-594.720164
160,-457.585615,-602.068831
161,-457.585615,-602.508834
162,-457.585615,-600.124134
163,-457.585615,-600.086624
164,-457.585615,-601.296209
165,-457.585615,-601.041975
166,-457.585615,-600.460088
167,-457.585615,-598.415990
168,-457.585615,-600.624240
169,-457.585615,-598.670716
170,-457.585615,-599.666465
171,-457.585615,-597.503818
172,-457.585615,-600.835595
173,-457.585615,-598.103916
174,-457.585615,-602.427969
175,-457.585615,-601.744528
176,-457.585615,-596.980344
177,-457.585615,-598.825735
178,-457.585615,-600.401081
179,-457.585615,-595.673362
180,-457.585615,-600.999594
181,-457.585615,-598.580709
182,-457.585615,-599.584209
183,-457.585615,-599.072566
184,-457.585615,-602.162162
185,-457.585615,-598.690839
186,-457.585615,-602.408906
187,-457.585615,-599.862956
188,-457.585615,-600.086840
189,-457.585615,-599.312954
190,-457.585615,-598.433241
191,-457.585615,-595.924707
192,-457.585615,-600.428192
193,-457.585615,-599.485290
194,-457.585615,-598.604789
195,-457.585615,-601.408796
196,-457.585615,-600.044195
197,-457.585615,-597.258584
198,-457.585615,-598.770769
199,-457.585615,-601.583981
200,-457.585615,-600.057540
