[001] train 0.623 | val 0.457
[002] train 0.400 | val 0.190
[003] train 0.394 | val 0.138
[004] train 0.249 | val 0.170
[005] train 0.268 | val 0.088
[006] train 0.117 | val 0.066
[007] train 0.133 | val 0.081
[008] train 0.120 | val 0.090
[009] train 0.120 | val 0.214
[010] train 0.104 | val 0.059
[011] train 0.110 | val 0.107
[012] train 0.123 | val 0.189
[013] train 0.102 | val 0.026
[014] train 0.205 | val 0.095
[015] train 0.158 | val 0.142
[016] train 0.098 | val 0.010
[017] train 0.046 | val 0.069
[018] train 0.045 | val 0.100
[019] train 0.056 | val 0.053
[020] train 0.043 | val 0.102
[021] train 0.074 | val 0.057
[022] train 0.023 | val 0.003
[023] train 0.038 | val 0.003
[024] train 0.016 | val 0.003
[025] train 0.053 | val 0.079
[026] train 0.022 | val 0.014
[027] train 0.013 | val 0.078
[028] train 0.024 | val 0.003
[029] train 0.029 | val 0.561
[030] train 0.022 | val 0.324
[031] train 0.011 | val 0.381
[032] train 0.005 | val 0.230
[033] train 0.002 | val 0.041
[034] train 0.128 | val 0.382
[035] train 0.039 | val 0.086
[036] train 0.017 | val 0.098
[037] train 0.016 | val 0.034
[038] train 0.031 | val 0.065
[039] train 0.011 | val 0.533
[040] train 0.136 | val 0.160
[041] train 0.030 | val 0.021
[042] train 0.064 | val 0.015
[043] train 0.066 | val 0.033
[044] train 0.066 | val 0.241
[045] train 0.020 | val 0.406
[046] train 0.031 | val 0.130
[047] train 0.038 | val 0.110
[048] train 0.022 | val 0.064
[049] train 0.019 | val 0.111
[050] train 0.099 | val 0.148
[051] train 0.032 | val 0.098
[052] train 0.024 | val 0.087
[053] train 0.007 | val 0.227
[054] train 0.009 | val 0.036
[055] train 0.019 | val 0.126
[056] train 0.008 | val 0.048
[057] train 0.012 | val 0.024
[058] train 0.001 | val 0.018
[059] train 0.014 | val 0.001
[060] train 0.162 | val 0.177
Saved D:\PSPS\output_policy_A_k4_2od_x1.2\policy_model.pt
Elapsed: 455.882 sec
