gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,6,516.8475,-E53;-E58;E22;E28;E30;E39,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i000,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i000\tripinfo.xml
1,1,6,531.195,-E53;E19;E24;E43;E53;E62,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i001,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i001\tripinfo.xml
1,2,0,538.6315,,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i002,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i002\tripinfo.xml
1,3,4,538.6315,-E13;-E19;-E22;E58,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i003,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i003\tripinfo.xml
1,4,8,560.9355,-E27;E10;E28;E43;E45;E50;E52;E64,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i004,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i004\tripinfo.xml
1,5,7,529.9515,-E28;-E40;-E58;-E9;E16;E43;E59,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i005,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i005\tripinfo.xml
1,6,6,512.576,-E13;E24;E28;E29;E33;E59,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i006,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i006\tripinfo.xml
1,7,4,527.1855,-E19;-E51;-E64;E34,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i007,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i007\tripinfo.xml
1,8,7,526.372,-E28;-E32;-E47;-E52;-E8;E24;E31,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i008,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i008\tripinfo.xml
1,9,5,530.691,-E23;-E29;-E32;E30;E8,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i009,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i009\tripinfo.xml
1,10,9,531.479,-E26;-E28;-E29;-E31;-E39;-E52;E11;E31;E51,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i010,D:\PSPS\runs_reviewer\B_k9_3od_x1.0\heuristic_rev_seed0\g001_i010\tripinfo.xml
