gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,6,1000000000000.0,-111677668#3;-311298665;37628709#1;876057378#5;876343449#0;876343449#1,runs_J_k16_plain\both_seed4\g001_i000,runs_J_k16_plain\both_seed4\g001_i000\tripinfo.xml
1,1,10,1000000000000.0,-111677668#4;-120682114#1;-311298665;-502325084#1;-7365262;24337240#2;4935286#2;5197062#4;876057378#5;880137009#0,runs_J_k16_plain\both_seed4\g001_i001,runs_J_k16_plain\both_seed4\g001_i001\tripinfo.xml
1,2,4,372.484,-7365262;4935286#2;535519490#0;876057378#0,runs_J_k16_plain\both_seed4\g001_i002,runs_J_k16_plain\both_seed4\g001_i002\tripinfo.xml
1,3,13,644.456,-25970859#0;-311298665;-535519490#1;111677669#0;111677669#1;111677669#2;111677671#0;24337240#2;311298662#1;311298682#0;37628709#0;4935286#2;835443464,runs_J_k16_plain\both_seed4\g001_i003,runs_J_k16_plain\both_seed4\g001_i003\tripinfo.xml
1,4,16,1000000000000.0,-311298665;-311298685;-498033359#2;-535519490#1;-876343449#2;-880137009#0;111677669#4;111681903#1;26216779#0;26216781#1;311298685;4935286#2;782710712;782714966#0;782714971#4;835445203,runs_J_k16_plain\both_seed4\g001_i004,runs_J_k16_plain\both_seed4\g001_i004\tripinfo.xml
1,5,5,1000000000000.0,-311298665;-535519490#0;120682114#1;498033359#3;5197062#4,runs_J_k16_plain\both_seed4\g001_i005,runs_J_k16_plain\both_seed4\g001_i005\tripinfo.xml
1,6,3,644.456,-28468730#0;24337240#1;24337240#2,runs_J_k16_plain\both_seed4\g001_i006,runs_J_k16_plain\both_seed4\g001_i006\tripinfo.xml
1,7,3,1000000000000.0,-311298665;4935286#2;782714966#0,runs_J_k16_plain\both_seed4\g001_i007,runs_J_k16_plain\both_seed4\g001_i007\tripinfo.xml
1,8,1,644.456,111677668#3,runs_J_k16_plain\both_seed4\g001_i008,runs_J_k16_plain\both_seed4\g001_i008\tripinfo.xml
1,9,4,373.832,-24337240#1;111677668#3;24337240#3;4935286#2,runs_J_k16_plain\both_seed4\g001_i009,runs_J_k16_plain\both_seed4\g001_i009\tripinfo.xml
1,10,9,1000000000000.0,-311298665;-4950193;-783907721#0;111677669#5;311298662#0;4935286#1;4935286#3;535519490#0;783907721#1,runs_J_k16_plain\both_seed4\g001_i010,runs_J_k16_plain\both_seed4\g001_i010\tripinfo.xml
1,11,2,1000000000000.0,-311298665;-7365262,runs_J_k16_plain\both_seed4\g001_i011,runs_J_k16_plain\both_seed4\g001_i011\tripinfo.xml
1,12,8,700.968,-28468730#0;-535519490#1;25970859#1;311298665;4935286#2;498033359#3;782714971#0;876343449#2,runs_J_k16_plain\both_seed4\g001_i012,runs_J_k16_plain\both_seed4\g001_i012\tripinfo.xml
1,13,12,1000000000000.0,-111677668#4;-111681903#2;-24337240#3;-311298665;-535519490#1;-782714971#3;24337240#5;4935286#2;498033359#3;835445203;880137009#0;880137009#1,runs_J_k16_plain\both_seed4\g001_i013,runs_J_k16_plain\both_seed4\g001_i013\tripinfo.xml
1,14,9,1000000000000.0,-120682114#2;-311298665;-74277990;111677669#3;111677669#5;28468732#0;311298662#0;4935286#2;876057378#0,runs_J_k16_plain\both_seed4\g001_i014,runs_J_k16_plain\both_seed4\g001_i014\tripinfo.xml
