gen,best_pred,mean_pred
96,-274.269618,-297.496770
97,-274.269618,-298.727045
98,-274.269618,-297.376146
99,-274.269618,-295.740520
100,-274.269618,-298.131450
101,-274.269618,-294.909169
102,-274.269618,-298.254878
103,-274.269618,-296.598787
104,-274.269618,-296.291927
105,-274.269618,-294.340513
106,-274.269618,-295.145210
107,-274.269618,-295.291937
108,-274.269618,-294.992098
109,-274.269618,-295.262695
110,-274.269618,-295.861085
111,-274.269618,-296.905475
112,-274.269618,-297.233551
113,-274.269618,-298.642236
114,-274.269618,-300.288017
115,-274.269618,-296.685971
116,-274.269618,-296.893912
117,-274.269618,-296.881851
118,-274.269618,-297.462671
119,-274.269618,-296.890130
120,-274.269618,-295.849576
121,-274.269618,-296.959815
122,-274.269618,-297.657115
123,-274.269618,-298.881659
124,-274.269618,-300.954805
125,-274.269618,-299.973648
126,-274.269618,-298.182751
127,-274.269618,-296.028161
128,-274.269618,-297.746472
129,-274.269618,-299.073553
130,-274.269618,-299.466113
131,-274.269618,-299.391961
132,-274.269618,-298.654689
133,-274.269618,-297.881060
134,-274.269618,-297.065144
135,-274.269618,-295.002628
136,-274.269618,-294.636397
137,-274.269618,-298.114160
138,-274.269618,-301.490383
139,-274.269618,-300.445689
140,-274.269618,-296.184579
141,-274.269618,-295.973614
142,-274.269618,-298.792452
143,-274.269618,-298.946224
144,-274.269618,-297.761294
145,-274.269618,-301.991750
146,-274.269618,-300.021443
147,-274.269618,-299.736212
148,-274.269618,-299.527158
149,-274.269618,-297.317972
150,-274.269618,-296.420128
151,-274.269618,-300.111489
152,-274.269618,-297.622929
153,-274.269618,-295.698454
154,-274.269618,-295.588404
155,-274.269618,-297.007822
156,-274.269618,-298.278074
157,-274.269618,-297.237412
158,-274.269618,-299.161356
159,-274.269618,-297.721227
160,-274.269618,-295.958629
161,-274.269618,-298.206747
162,-274.269618,-298.051963
163,-274.269618,-295.411551
164,-274.269618,-296.434950
165,-274.269618,-299.031151
166,-274.269618,-297.229113
167,-274.269618,-294.309330
168,-274.269618,-294.340223
169,-274.269618,-297.383391
170,-274.269618,-299.100468
171,-274.269618,-296.817404
172,-274.269618,-297.197639
173,-274.269618,-298.251308
174,-274.269618,-299.536999
175,-274.269618,-300.619762
176,-274.269618,-300.045785
177,-274.269618,-299.665540
178,-274.269618,-296.782805
179,-274.269618,-296.058507
180,-274.269618,-295.982700
181,-274.269618,-297.015666
182,-274.269618,-295.588171
183,-274.269618,-297.555805
184,-274.269618,-297.401930
185,-274.269618,-294.618970
186,-274.269618,-294.794267
187,-274.269618,-296.619756
188,-274.269618,-295.052852
189,-274.269618,-296.119623
190,-274.269618,-298.301888
191,-274.269618,-298.352371
192,-274.269618,-299.503371
193,-274.269618,-301.687407
194,-274.269618,-298.842967
195,-274.269618,-298.845131
196,-274.269618,-299.545330
197,-274.269618,-299.119915
198,-274.269618,-300.230315
199,-274.269618,-298.353616
200,-274.269618,-296.205903
