gen,best_pred,mean_pred
1,-522.819578,-524.509522
2,-522.819578,-524.035624
3,-522.560194,-524.132638
4,-522.560194,-524.490258
5,-522.366468,-524.251431
6,-522.366468,-523.881762
7,-522.137405,-523.824130
8,-522.137405,-523.959953
9,-522.137405,-523.965265
10,-522.137405,-524.056624
11,-522.137405,-523.748097
12,-522.137405,-523.683284
13,-522.137405,-523.660099
14,-522.137405,-523.740070
15,-522.137405,-523.932424
16,-522.137405,-523.889556
17,-522.137405,-523.864388
18,-522.137405,-523.778798
19,-522.137405,-524.083300
20,-522.137405,-523.579532
21,-522.137405,-523.625262
22,-522.137405,-523.889937
23,-522.137405,-523.686791
24,-522.137405,-523.785999
25,-522.137405,-523.886026
26,-522.137405,-523.740610
27,-522.137405,-523.623875
28,-522.137405,-523.564381
29,-521.832565,-523.614924
30,-521.803631,-523.686125
31,-521.803631,-524.028786
32,-521.638091,-523.593268
33,-521.638091,-523.668978
34,-521.638091,-523.904581
35,-521.638091,-524.028110
36,-521.638091,-523.841997
37,-521.638091,-523.739620
38,-521.638091,-523.700304
39,-521.638091,-523.627249
40,-521.638091,-523.690071
41,-521.638091,-523.533853
42,-521.638091,-523.096923
43,-521.638091,-523.625473
44,-521.638091,-523.768593
45,-521.638091,-523.738677
46,-521.638091,-523.642344
47,-521.638091,-523.700592
48,-521.638091,-523.893020
49,-521.553693,-523.807409
50,-521.553693,-523.796186
51,-521.553693,-524.038497
52,-521.553693,-523.772809
53,-521.553693,-523.799206
54,-521.553693,-523.883916
55,-521.553693,-523.657980
56,-521.553693,-524.128196
57,-521.553693,-523.752418
58,-521.553693,-523.550995
59,-521.553693,-524.228329
60,-521.553693,-523.871462
61,-521.553693,-523.668424
62,-521.553693,-523.974074
63,-521.553693,-523.865070
64,-521.553693,-523.576983
65,-521.553693,-523.439337
66,-521.553693,-523.641133
67,-521.553693,-523.774722
68,-521.553693,-523.856286
69,-521.553693,-524.057745
70,-521.553693,-523.905691
71,-521.553693,-524.042238
72,-521.553693,-524.136246
