gen,best_pred,mean_pred
1,-283.330971,-299.835831
2,-283.330971,-300.625373
3,-283.330971,-298.640259
4,-283.330971,-296.480389
5,-283.330971,-298.175019
6,-283.330971,-297.843596
7,-281.372280,-298.309808
8,-280.640144,-299.194969
9,-280.640144,-294.590880
10,-280.640144,-295.880886
11,-280.640144,-299.226561
12,-280.640144,-298.191161
13,-280.640144,-297.933425
14,-280.640144,-300.340679
15,-280.640144,-296.706309
16,-280.640144,-296.625739
17,-280.640144,-296.172886
18,-280.640144,-297.529453
19,-280.640144,-297.271592
20,-280.640144,-298.613395
21,-280.640144,-295.397499
22,-275.971978,-296.857753
23,-275.971978,-297.263259
24,-275.971978,-298.984015
25,-275.971978,-296.747254
26,-275.971978,-297.425636
27,-275.971978,-294.112781
28,-275.971978,-299.218298
29,-275.971978,-298.240982
30,-275.971978,-300.326442
31,-275.971978,-297.223366
32,-275.971978,-298.180262
33,-275.971978,-299.078760
34,-275.971978,-301.113518
35,-275.971978,-299.540849
36,-275.971978,-300.567916
37,-275.971978,-295.369477
38,-275.971978,-294.524917
39,-275.971978,-294.469133
40,-275.971978,-296.893491
41,-275.971978,-297.008566
42,-275.971978,-297.127922
43,-275.971978,-294.392220
44,-275.971978,-295.541525
45,-275.971978,-297.178567
46,-275.971978,-295.211629
47,-275.971978,-295.066973
48,-275.971978,-295.036057
49,-275.971978,-296.644243
50,-275.971978,-295.087998
51,-275.971978,-296.607877
52,-275.971978,-297.403807
53,-275.971978,-298.467983
54,-275.971978,-300.172763
55,-275.971978,-296.791890
56,-275.971978,-292.861023
57,-275.971978,-295.551433
58,-275.971978,-298.442230
59,-275.971978,-299.488962
60,-275.971978,-296.650232
61,-275.971978,-297.524559
62,-275.971978,-298.571951
63,-275.971978,-297.610753
64,-275.971978,-297.488256
65,-275.971978,-297.260917
66,-275.971978,-297.106933
67,-275.971978,-298.507747
68,-275.971978,-298.917146
69,-275.971978,-296.269717
70,-275.971978,-296.479727
71,-275.971978,-295.766626
72,-275.971978,-296.767833
73,-275.971978,-298.316009
74,-275.971978,-297.641922
75,-275.971978,-296.679715
76,-275.971978,-300.130662
77,-275.971978,-301.911064
78,-275.971978,-302.227091
79,-275.971978,-299.534331
80,-275.971978,-296.174607
81,-275.971978,-297.428266
82,-275.971978,-298.015848
83,-275.971978,-301.064106
84,-275.971978,-296.107845
85,-275.971978,-297.621188
86,-275.971978,-297.292258
87,-275.971978,-297.276774
88,-275.971978,-296.890219
89,-275.971978,-296.586864
90,-275.971978,-297.071548
91,-275.971978,-298.839651
92,-275.971978,-301.245621
93,-275.971978,-299.854189
94,-275.971978,-297.948833
95,-275.971978,-298.687264
96,-275.971978,-296.708723
97,-275.971978,-296.644123
98,-275.971978,-297.158574
99,-275.971978,-297.841716
100,-275.971978,-296.123551
101,-275.971978,-299.740310
102,-275.971978,-296.980625
103,-275.971978,-296.754390
104,-275.971978,-295.987742
105,-275.971978,-295.347983
106,-275.971978,-297.532876
107,-275.971978,-295.300996
108,-275.971978,-297.396350
109,-275.971978,-296.143739
110,-275.971978,-298.068647
111,-275.971978,-300.728575
112,-275.971978,-300.114830
113,-275.971978,-296.839862
114,-267.686732,-297.055549
115,-267.686732,-298.332034
116,-267.686732,-301.193014
117,-267.686732,-299.850029
118,-267.686732,-296.515854
119,-267.686732,-296.456084
120,-267.686732,-298.799572
121,-267.686732,-298.891735
122,-267.686732,-298.557217
123,-267.686732,-298.575289
124,-267.686732,-298.031331
125,-267.686732,-296.345735
126,-267.686732,-295.683722
127,-267.686732,-295.749550
128,-267.686732,-292.921815
129,-267.686732,-295.959464
130,-267.686732,-298.214900
131,-267.686732,-297.149716
132,-267.686732,-297.156159
133,-267.686732,-297.418087
134,-267.686732,-299.580890
135,-267.686732,-302.233316
136,-267.686732,-300.389450
137,-267.686732,-298.392199
138,-267.686732,-297.793564
139,-267.686732,-299.373806
140,-267.686732,-297.386426
141,-267.686732,-297.011668
142,-267.686732,-296.003483
143,-267.686732,-298.127551
144,-267.686732,-297.896768
145,-267.686732,-296.359657
146,-267.686732,-296.459123
147,-267.686732,-295.799412
148,-267.686732,-294.242843
149,-267.686732,-293.521292
150,-267.686732,-294.318178
151,-267.686732,-299.491952
152,-267.686732,-297.898587
153,-267.686732,-295.636518
154,-267.686732,-293.505422
155,-267.686732,-295.096916
156,-267.686732,-298.741264
157,-267.686732,-296.895614
158,-267.686732,-297.342014
159,-267.686732,-298.918089
160,-267.686732,-298.617917
161,-267.686732,-296.085069
162,-267.686732,-296.222805
163,-267.686732,-297.142565
164,-267.686732,-295.938016
165,-267.686732,-292.289979
166,-267.686732,-294.052601
167,-267.686732,-294.008558
168,-267.686732,-295.864002
169,-267.686732,-296.345396
170,-267.686732,-298.418425
171,-267.686732,-297.866232
172,-267.686732,-294.401790
173,-267.686732,-296.239820
174,-267.686732,-294.900103
175,-267.686732,-294.193836
176,-267.686732,-294.801046
177,-267.686732,-298.898531
178,-267.686732,-295.852690
179,-267.686732,-299.822729
180,-267.686732,-299.416392
181,-267.686732,-293.837108
182,-267.686732,-292.668767
183,-267.686732,-298.905013
184,-267.686732,-297.914504
185,-267.686732,-298.550583
186,-267.686732,-298.306773
187,-267.686732,-295.592164
188,-267.686732,-296.577876
189,-267.686732,-295.506903
190,-267.686732,-297.939736
191,-267.686732,-296.811144
192,-267.686732,-294.342821
193,-267.686732,-293.493444
194,-267.686732,-296.989528
195,-267.686732,-298.184155
196,-267.686732,-298.890487
197,-267.686732,-299.776286
198,-267.686732,-299.091933
199,-267.686732,-298.272947
200,-267.686732,-297.291660
