[001] train 0.970 | val 1.022
[002] train 0.814 | val 0.980
[003] train 0.868 | val 0.751
[004] train 0.735 | val 0.849
[005] train 0.789 | val 0.909
[006] train 0.673 | val 0.906
[007] train 0.633 | val 0.428
[008] train 0.650 | val 0.717
[009] train 0.611 | val 0.659
[010] train 0.563 | val 0.723
[011] train 0.553 | val 0.705
[012] train 0.443 | val 0.725
[013] train 0.445 | val 0.637
[014] train 0.411 | val 0.779
[015] train 0.354 | val 0.694
[016] train 0.298 | val 0.688
[017] train 0.417 | val 0.677
[018] train 0.345 | val 0.818
[019] train 0.370 | val 0.740
[020] train 0.342 | val 0.828
[021] train 0.364 | val 0.768
[022] train 0.345 | val 0.710
[023] train 0.323 | val 0.755
[024] train 0.314 | val 0.767
[025] train 0.463 | val 0.887
[026] train 0.563 | val 0.838
[027] train 0.385 | val 0.555
[028] train 0.342 | val 0.819
[029] train 0.349 | val 0.879
[030] train 0.290 | val 0.924
[031] train 0.303 | val 0.611
[032] train 0.329 | val 0.801
[033] train 0.332 | val 0.851
[034] train 0.279 | val 1.069
[035] train 0.299 | val 1.001
[036] train 0.315 | val 0.661
[037] train 0.333 | val 0.729
[038] train 0.260 | val 0.727
[039] train 0.298 | val 0.850
[040] train 0.264 | val 0.973
[041] train 0.272 | val 0.823
[042] train 0.289 | val 0.824
[043] train 0.253 | val 0.767
[044] train 0.258 | val 0.957
[045] train 0.205 | val 0.901
[046] train 0.232 | val 0.877
[047] train 0.313 | val 0.693
[048] train 0.360 | val 0.567
[049] train 0.421 | val 0.684
[050] train 0.287 | val 0.686
[051] train 0.258 | val 0.637
[052] train 0.242 | val 0.661
[053] train 0.240 | val 0.683
[054] train 0.260 | val 0.597
[055] train 0.268 | val 0.983
[056] train 0.208 | val 0.755
[057] train 0.196 | val 0.933
[058] train 0.191 | val 0.991
[059] train 0.190 | val 0.881
[060] train 0.181 | val 1.710
Saved D:\PSPS\output_policy_D_k9_3od_x0.8\policy_model.pt
Elapsed: 578.734 sec
