gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,1,393.81583333333333,E14,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i000,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i000\tripinfo.xml
1,1,3,393.06583333333333,E16;E34;E36,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i001,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i001\tripinfo.xml
1,2,1,368.34833333333336,E30,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i002,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i002\tripinfo.xml
1,3,2,437.4425,E22;E25,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i003,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i003\tripinfo.xml
1,4,1,422.2275,E6,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i004,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i004\tripinfo.xml
1,5,2,380.06166666666667,E11;E31,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i005,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i005\tripinfo.xml
1,6,2,404.79083333333335,E3;E35,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i006,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i006\tripinfo.xml
1,7,4,399.39666666666665,E35;E39;E6;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i007,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i007\tripinfo.xml
1,8,0,389.4433333333333,,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i008,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i008\tripinfo.xml
1,9,1,379.3475,E15,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i009,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i009\tripinfo.xml
1,10,2,385.51166666666666,E35;E37,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i010,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i010\tripinfo.xml
1,11,4,366.0366666666667,E14;E20;E4;E45,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i011,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i011\tripinfo.xml
1,12,2,378.94166666666666,E1;E10,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i012,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i012\tripinfo.xml
1,13,2,440.39416666666665,E29;E41,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i013,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i013\tripinfo.xml
1,14,1,393.47083333333336,E23,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i014,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i014\tripinfo.xml
1,15,1,383.8283333333333,E37,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i015,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i015\tripinfo.xml
1,16,4,421.7125,E32;E34;E35;E36,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i016,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i016\tripinfo.xml
1,17,3,405.1641666666667,E25;E42;E7,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i017,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i017\tripinfo.xml
1,18,1,368.34833333333336,E30,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i018,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i018\tripinfo.xml
1,19,4,381.2008333333333,E10;E15;E21;E43,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i019,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i019\tripinfo.xml
1,20,1,389.4433333333333,E31,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i020,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i020\tripinfo.xml
1,21,4,394.70666666666665,E23;E26;E27;E35,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i021,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i021\tripinfo.xml
1,22,4,429.50333333333333,E11;E42;E45;E5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i022,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i022\tripinfo.xml
1,23,4,348.43416666666667,E21;E42;E5;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i023,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g001_i023\tripinfo.xml
2,0,4,348.43416666666667,E21;E42;E5;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i000,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i000\tripinfo.xml
2,1,4,382.5425,E10;E21;E23;E42,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i001,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i001\tripinfo.xml
2,2,4,432.44416666666666,E15;E21;E22;E5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i002,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i002\tripinfo.xml
2,3,4,380.59833333333336,E13;E27;E31;E5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i003,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i003\tripinfo.xml
2,4,4,342.0683333333333,E21;E27;E5;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i004,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i004\tripinfo.xml
2,5,4,370.205,E1;E11;E20;E4,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i005,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i005\tripinfo.xml
2,6,4,363.0125,E16;E30;E32;E6,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i006,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i006\tripinfo.xml
2,7,4,400.57416666666666,E11;E15;E37;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i007,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i007\tripinfo.xml
2,8,4,388.255,E21;E23;E33;E43,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i008,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i008\tripinfo.xml
2,9,4,376.87666666666667,E13;E20;E4;E42,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i009,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i009\tripinfo.xml
2,10,4,379.5908333333333,E14;E20;E39;E4,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i010,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i010\tripinfo.xml
2,11,4,395.13416666666666,E3;E30;E37;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i011,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i011\tripinfo.xml
2,12,4,400.57166666666666,E14;E20;E34;E4,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i012,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i012\tripinfo.xml
2,13,4,444.1383333333333,E1;E22;E23;E4,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i013,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i013\tripinfo.xml
2,14,4,343.1958333333333,E11;E14;E23;E42,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i014,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i014\tripinfo.xml
2,15,4,374.7725,E23;E24;E4;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i015,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i015\tripinfo.xml
2,16,4,469.215,E21;E22;E32;E5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i016,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i016\tripinfo.xml
2,17,4,372.5525,E19;E27;E30;E32,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i017,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i017\tripinfo.xml
2,18,4,386.4625,E10;E11;E41;E5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i018,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i018\tripinfo.xml
2,19,4,405.40416666666664,E11;E16;E24;E25,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i019,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i019\tripinfo.xml
2,20,4,407.5158333333333,E24;E36;E37;E4,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i020,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i020\tripinfo.xml
2,21,4,384.525,E1;E20;E35;E5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i021,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i021\tripinfo.xml
2,22,4,382.8075,E13;E21;E42;E43,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i022,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i022\tripinfo.xml
2,23,4,381.19,E14;E15;E30;E35,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i023,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g002_i023\tripinfo.xml
3,0,4,342.0683333333333,E21;E27;E5;E8,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i000,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i000\tripinfo.xml
3,1,4,327.66083333333336,E21;E23;E25;E42,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i001,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i001\tripinfo.xml
3,2,4,382.0225,E11;E13;E17;E42,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i002,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i002\tripinfo.xml
3,3,4,407.1408333333333,E15;E27;E29;E42,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i003,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i003\tripinfo.xml
3,4,4,365.7808333333333,E14;E20;E33;E5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i004,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i004\tripinfo.xml
3,5,4,428.9766666666667,E10;E22;E24;E30,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i005,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i005\tripinfo.xml
3,6,4,396.2216666666667,E31;E32;E35;E4,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i006,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i006\tripinfo.xml
3,7,4,394.6041666666667,E1;E15;E32;E5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i007,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i007\tripinfo.xml
3,8,4,473.3433333333333,E13;E23;E29;E45,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i008,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i008\tripinfo.xml
3,9,4,378.24583333333334,E1;E16;E21;E5,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i009,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i009\tripinfo.xml
3,10,4,423.4925,E1;E11;E42;E43,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i010,D:\PSPS\runs_A_k4_3od_x1.2_pm01k0\none_seed6\g003_i010\tripinfo.xml
