[001] train 0.832 | val 0.860
[002] train 0.715 | val 1.092
[003] train 0.699 | val 0.936
[004] train 0.738 | val 1.138
[005] train 0.627 | val 0.977
[006] train 0.614 | val 0.812
[007] train 0.624 | val 0.656
[008] train 0.672 | val 0.780
[009] train 0.541 | val 0.780
[010] train 0.476 | val 0.883
[011] train 0.394 | val 0.897
[012] train 0.357 | val 0.746
[013] train 0.310 | val 0.448
[014] train 0.227 | val 1.032
[015] train 0.557 | val 0.772
[016] train 0.353 | val 1.281
[017] train 0.301 | val 0.690
[018] train 0.197 | val 0.622
[019] train 0.207 | val 0.408
[020] train 0.162 | val 0.397
[021] train 0.193 | val 0.597
[022] train 0.175 | val 0.739
[023] train 0.163 | val 0.619
[024] train 0.147 | val 0.443
[025] train 0.362 | val 1.362
[026] train 0.631 | val 0.909
[027] train 0.357 | val 0.744
[028] train 0.253 | val 0.666
[029] train 0.332 | val 0.954
[030] train 0.231 | val 0.628
[031] train 0.157 | val 0.866
[032] train 0.187 | val 1.440
[033] train 0.200 | val 0.915
[034] train 0.138 | val 0.879
[035] train 0.167 | val 0.923
[036] train 0.219 | val 0.770
[037] train 0.167 | val 0.899
[038] train 0.182 | val 0.527
[039] train 0.221 | val 0.585
[040] train 0.125 | val 0.466
[041] train 0.162 | val 0.600
[042] train 0.188 | val 0.656
[043] train 0.173 | val 0.680
[044] train 0.186 | val 0.757
[045] train 0.172 | val 0.687
[046] train 0.166 | val 0.948
[047] train 0.139 | val 0.442
[048] train 0.179 | val 0.861
[049] train 0.150 | val 0.976
[050] train 0.141 | val 0.563
[051] train 0.095 | val 0.976
[052] train 0.160 | val 0.841
[053] train 0.109 | val 0.937
[054] train 0.200 | val 0.936
[055] train 0.140 | val 0.861
[056] train 0.119 | val 0.884
[057] train 0.095 | val 0.577
[058] train 0.123 | val 0.809
[059] train 0.102 | val 0.548
[060] train 0.112 | val 0.603
Saved D:\PSPS\output_policy_B_k9_2od_x0.8\policy_model.pt
Elapsed: 617.262 sec
