[001] train 0.390 | val 0.242
[002] train 0.120 | val 0.186
[003] train 0.163 | val 0.140
[004] train 0.109 | val 0.103
[005] train 0.094 | val 0.053
[006] train 0.086 | val 0.039
[007] train 0.047 | val 0.070
[008] train 0.022 | val 0.230
[009] train 0.046 | val 0.105
[010] train 0.049 | val 0.059
[011] train 0.038 | val 0.140
[012] train 0.035 | val 0.121
[013] train 0.021 | val 0.092
[014] train 0.089 | val 1.984
[015] train 0.155 | val 0.197
[016] train 0.015 | val 0.148
[017] train 0.024 | val 0.056
[018] train 0.003 | val 0.153
[019] train 0.045 | val 0.091
[020] train 0.012 | val 0.058
[021] train 0.075 | val 0.156
[022] train 0.009 | val 0.554
[023] train 0.065 | val 0.535
[024] train 0.063 | val 0.214
[025] train 0.027 | val 0.063
[026] train 0.014 | val 0.072
[027] train 0.032 | val 0.028
[028] train 0.040 | val 0.054
[029] train 0.027 | val 0.020
[030] train 0.013 | val 0.074
[031] train 0.033 | val 0.394
[032] train 0.035 | val 0.032
[033] train 0.021 | val 0.050
[034] train 0.074 | val 0.096
[035] train 0.012 | val 0.105
[036] train 0.023 | val 0.029
[037] train 0.015 | val 0.069
[038] train 0.005 | val 0.139
[039] train 0.004 | val 0.052
[040] train 0.014 | val 0.034
[041] train 0.107 | val 0.013
[042] train 0.019 | val 0.041
[043] train 0.008 | val 0.009
[044] train 0.017 | val 0.166
[045] train 0.022 | val 0.121
[046] train 0.028 | val 0.160
[047] train 0.002 | val 0.058
[048] train 0.012 | val 0.158
[049] train 0.003 | val 0.131
[050] train 0.018 | val 0.123
[051] train 0.010 | val 0.102
[052] train 0.005 | val 0.310
[053] train 0.005 | val 0.047
[054] train 0.067 | val 0.248
[055] train 0.080 | val 0.078
[056] train 0.015 | val 0.079
[057] train 0.011 | val 0.055
[058] train 0.022 | val 0.027
[059] train 0.004 | val 0.051
[060] train 0.050 | val 2.892
Saved D:\PSPS\output_policy_A_k4_2od_x1.0\policy_model.pt
Elapsed: 219.520 sec
