gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,2,237.88875,E16;E36,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i000,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i000\tripinfo.xml
1,1,1,248.18,E8,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i001,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i001\tripinfo.xml
1,2,4,249.84,E10;E22;E27;E8,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i002,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i002\tripinfo.xml
1,3,3,235.19875,E11;E23;E38,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i003,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i003\tripinfo.xml
1,4,1,259.63375,E43,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i004,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i004\tripinfo.xml
1,5,2,246.3,E24;E31,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i005,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i005\tripinfo.xml
1,6,3,255.52,E15;E19;E26,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i006,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i006\tripinfo.xml
1,7,1,239.0875,E7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i007,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i007\tripinfo.xml
1,8,3,254.78375,E10;E16;E26,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i008,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i008\tripinfo.xml
1,9,1,242.56375,E45,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i009,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i009\tripinfo.xml
1,10,0,228.43,,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i010,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i010\tripinfo.xml
1,11,1,242.34875,E14,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i011,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i011\tripinfo.xml
1,12,1,242.8575,E38,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i012,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i012\tripinfo.xml
1,13,2,240.27875,E32;E7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i013,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i013\tripinfo.xml
1,14,1,237.925,E16,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i014,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i014\tripinfo.xml
1,15,4,249.73375,E10;E33;E43;E8,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i015,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i015\tripinfo.xml
1,16,4,235.0925,E16;E42;E43;E6,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i016,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i016\tripinfo.xml
1,17,1,241.96125,E17,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i017,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i017\tripinfo.xml
1,18,3,241.5075,E10;E36;E4,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i018,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i018\tripinfo.xml
1,19,1,237.925,E16,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i019,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i019\tripinfo.xml
1,20,1,259.63375,E43,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i020,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i020\tripinfo.xml
1,21,1,242.8575,E38,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i021,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i021\tripinfo.xml
1,22,4,250.69,E10;E13;E25;E4,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i022,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i022\tripinfo.xml
1,23,1,238.40875,E32,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i023,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g001_i023\tripinfo.xml
2,0,0,228.43,,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i000,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i000\tripinfo.xml
2,1,4,234.95625,E13;E23;E30;E7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i001,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i001\tripinfo.xml
2,2,4,228.07125,E14;E20;E24;E8,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i002,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i002\tripinfo.xml
2,3,4,235.85125,E14;E20;E24;E7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i003,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i003\tripinfo.xml
2,4,4,247.9825,E27;E36;E4;E43,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i004,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i004\tripinfo.xml
2,5,4,222.8725,E16;E21;E23;E35,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i005,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i005\tripinfo.xml
2,6,4,213.49875,E16;E23;E35;E41,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i006,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i006\tripinfo.xml
2,7,4,211.8175,E17;E21;E42;E45,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i007,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i007\tripinfo.xml
2,8,4,224.9675,E1;E13;E24;E33,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i008,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i008\tripinfo.xml
2,9,4,270.73,E22;E32;E42;E43,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i009,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i009\tripinfo.xml
2,10,4,245.85875,E16;E26;E6;E7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i010,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i010\tripinfo.xml
2,11,4,256.4125,E14;E25;E34;E4,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i011,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i011\tripinfo.xml
2,12,4,257.79375,E15;E22;E26;E43,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i012,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i012\tripinfo.xml
2,13,4,241.29,E15;E19;E29;E42,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i013,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i013\tripinfo.xml
2,14,4,228.955,E11;E16;E24;E6,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i014,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i014\tripinfo.xml
2,15,4,254.18375,E10;E14;E24;E38,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i015,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i015\tripinfo.xml
2,16,4,259.2175,E11;E19;E26;E7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i016,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i016\tripinfo.xml
2,17,4,253.02875,E20;E26;E3;E33,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i017,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i017\tripinfo.xml
2,18,4,231.2125,E16;E25;E3;E36,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i018,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i018\tripinfo.xml
2,19,4,254.14875,E13;E16;E34;E43,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i019,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i019\tripinfo.xml
2,20,4,215.86375,E22;E27;E42;E5,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i020,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i020\tripinfo.xml
2,21,4,233.18625,E32;E36;E41;E45,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i021,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i021\tripinfo.xml
2,22,4,268.11375,E14;E21;E34;E6,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i022,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i022\tripinfo.xml
2,23,4,221.63875,E21;E31;E5;E7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i023,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g002_i023\tripinfo.xml
3,0,4,211.8175,E17;E21;E42;E45,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g003_i000,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g003_i000\tripinfo.xml
3,1,4,219.3625,E11;E19;E21;E7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g003_i001,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g003_i001\tripinfo.xml
3,2,4,216.2325,E15;E21;E3;E36,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g003_i002,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g003_i002\tripinfo.xml
3,3,4,229.74875,E16;E21;E35;E38,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g003_i003,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\mutation_seed3\g003_i003\tripinfo.xml
