[001] train 0.861 | val 0.697
[002] train 0.665 | val 0.611
[003] train 0.434 | val 0.599
[004] train 0.368 | val 0.359
[005] train 0.221 | val 0.316
[006] train 0.269 | val 0.266
[007] train 0.227 | val 0.118
[008] train 0.152 | val 0.315
[009] train 0.168 | val 0.268
[010] train 0.193 | val 0.348
[011] train 0.107 | val 0.334
[012] train 0.159 | val 0.490
[013] train 0.167 | val 0.152
[014] train 0.115 | val 0.180
[015] train 0.145 | val 0.288
[016] train 0.109 | val 0.255
[017] train 0.111 | val 0.232
[018] train 0.076 | val 0.276
[019] train 0.182 | val 0.244
[020] train 0.097 | val 0.633
[021] train 0.141 | val 0.133
[022] train 0.067 | val 0.183
[023] train 0.106 | val 0.052
[024] train 0.114 | val 0.122
[025] train 0.088 | val 0.123
[026] train 0.107 | val 0.186
[027] train 0.061 | val 0.158
[028] train 0.164 | val 0.189
[029] train 0.141 | val 0.064
[030] train 0.071 | val 0.261
[031] train 0.094 | val 0.158
[032] train 0.067 | val 0.210
[033] train 0.069 | val 0.162
[034] train 0.060 | val 0.253
[035] train 0.058 | val 0.178
[036] train 0.064 | val 0.156
[037] train 0.037 | val 0.527
[038] train 0.090 | val 0.272
[039] train 0.040 | val 0.533
[040] train 0.281 | val 0.220
[041] train 0.065 | val 0.269
[042] train 0.037 | val 0.214
[043] train 0.038 | val 0.219
[044] train 0.039 | val 0.185
[045] train 0.021 | val 0.253
[046] train 0.080 | val 0.217
[047] train 0.095 | val 0.483
[048] train 0.390 | val 0.539
[049] train 0.241 | val 0.365
[050] train 0.105 | val 0.431
[051] train 0.041 | val 0.308
[052] train 0.036 | val 0.354
[053] train 0.044 | val 0.480
[054] train 0.040 | val 0.644
[055] train 0.028 | val 0.276
[056] train 0.087 | val 0.400
[057] train 0.072 | val 0.186
[058] train 0.050 | val 0.568
[059] train 0.060 | val 0.511
[060] train 0.018 | val 0.304
Saved D:\PSPS\output_policy_C_k9_1od_x1.0\policy_model.pt
Elapsed: 451.857 sec
