gen,idx,k,score,closed_edges,run_dir,tripinfo
1,0,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i000,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i000\tripinfo.xml
1,1,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i001,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i001\tripinfo.xml
1,2,0,315.812,,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i002,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i002\tripinfo.xml
1,3,2,304.785,E11;E3,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i003,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i003\tripinfo.xml
1,4,1,295.318,E33,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i004,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i004\tripinfo.xml
1,5,2,293.965,E25;E3,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i005,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i005\tripinfo.xml
1,6,2,290.127,E21;E36,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i006,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i006\tripinfo.xml
1,7,4,290.964,E23;E25;E33;E36,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i007,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i007\tripinfo.xml
1,8,1,295.127,E17,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i008,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i008\tripinfo.xml
1,9,4,314.621,E20;E32;E4;E43,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i009,D:\PSPS\runs_reviewer\A_k4_3od_x1.0\heuristic_rev_seed2\g001_i009\tripinfo.xml
