[001] train 1.035 | val 0.820
[002] train 0.772 | val 0.939
[003] train 0.567 | val 0.587
[004] train 0.475 | val 0.625
[005] train 0.448 | val 0.630
[006] train 0.410 | val 0.909
[007] train 0.510 | val 0.856
[008] train 0.338 | val 1.001
[009] train 0.327 | val 0.500
[010] train 0.332 | val 0.539
[011] train 0.281 | val 0.573
[012] train 0.293 | val 0.786
[013] train 0.303 | val 0.673
[014] train 0.381 | val 0.800
[015] train 0.284 | val 1.081
[016] train 0.248 | val 1.197
[017] train 0.250 | val 0.719
[018] train 0.187 | val 0.574
[019] train 0.176 | val 0.931
[020] train 0.153 | val 0.971
[021] train 0.224 | val 1.047
[022] train 0.254 | val 0.766
[023] train 0.181 | val 0.717
[024] train 0.247 | val 1.142
[025] train 0.167 | val 0.806
[026] train 0.177 | val 0.880
[027] train 0.112 | val 0.902
[028] train 0.146 | val 0.815
[029] train 0.120 | val 1.057
[030] train 0.167 | val 0.925
[031] train 0.108 | val 1.047
[032] train 0.190 | val 1.137
[033] train 0.155 | val 1.442
[034] train 0.094 | val 0.893
[035] train 0.115 | val 1.142
[036] train 0.138 | val 0.983
[037] train 0.112 | val 1.677
[038] train 0.273 | val 0.687
[039] train 0.158 | val 0.904
[040] train 0.112 | val 0.850
[041] train 0.115 | val 1.131
[042] train 0.108 | val 0.841
[043] train 0.098 | val 0.983
[044] train 0.118 | val 1.170
[045] train 0.159 | val 1.796
[046] train 0.082 | val 1.490
[047] train 0.098 | val 1.276
[048] train 0.079 | val 1.747
[049] train 0.119 | val 0.992
[050] train 0.126 | val 1.414
[051] train 0.092 | val 1.180
[052] train 0.069 | val 1.850
[053] train 0.083 | val 0.925
[054] train 0.112 | val 1.950
[055] train 0.113 | val 0.986
[056] train 0.066 | val 1.782
[057] train 0.045 | val 1.438
[058] train 0.234 | val 1.682
[059] train 0.092 | val 1.479
[060] train 0.133 | val 2.108
Saved D:\PSPS\output_policy_B_k9_1od_x1.0\policy_model.pt
Elapsed: 555.300 sec
