mode,seed,gen,indiv,run_dir,Arrivals,TTT,ATT,TimeLossSum,WaitingTimeSum,RouteLengthSum,MeanSpeed,Teleports,k_closed,closed_edges,Reason,WallTimeSec,Step,MinExpectedEnd,VaporizedCnt,Demand,Score,is_valid
both,0,1,14,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g001_i014,800,191521.0,239.40125,136323.1799999999,107623.0,748017.8999999999,3.905670396457829,,2,"E33,E34",OK,,,,,,,True
both,0,1,15,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g001_i015,800,192231.0,240.28875,137302.9999999999,109137.0,744217.219999998,3.8714734876268553,,1,E34,OK,,,,,,,True
both,0,1,17,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g001_i017,800,170420.0,213.025,115615.48000000003,90109.0,743183.4300000005,4.360893263701446,,4,"E23,E27,E36,E6",OK,,,,,,,True
both,0,1,16,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g001_i016,800,182744.0,228.43,128365.85000000006,100957.0,738084.6200000003,4.038899334588279,,0,,OK,,,,,,,True
both,0,1,18,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g001_i018,800,190176.0,237.72,136062.6299999999,108364.0,734709.4699999989,3.8633132992596275,,2,"E11,E37",OK,,,,,,,True
both,0,1,19,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g001_i019,800,188453.0,235.56625,134268.22000000006,106629.0,735240.1800000007,3.901451184114876,,4,"E15,E19,E23,E36",OK,,,,,,,True
both,0,1,20,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g001_i020,800,167651.0,209.56375,113760.77999999996,88733.0,733015.7499999974,4.372271862380764,,4,"E23,E27,E32,E8",OK,,,,,,,True
both,0,1,21,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g001_i021,800,193879.0,242.34875,138860.99000000008,110605.0,745077.9100000006,3.8430047091227033,,1,E14,OK,,,,,,,True
both,0,1,22,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g001_i022,800,190340.0,237.925,135587.5699999998,107334.0,742741.559999998,3.902183251024472,,2,"E16,E19",OK,,,,,,,True
both,0,1,23,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g001_i023,800,182744.0,228.43,128365.85000000006,100957.0,738084.6200000003,4.038899334588279,,0,,OK,,,,,,,True
both,0,2,1,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i001,800,180753.0,225.94125,126947.74000000005,99408.0,729899.4899999993,4.038104429801991,,4,"E22,E23,E27,E33",OK,,,,,,,True
both,0,2,2,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i002,800,196219.0,245.27375,141750.1100000001,112605.0,737820.7700000005,3.7601902466122064,,4,"E13,E26,E33,E36",OK,,,,,,,True
both,0,2,3,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i003,800,168337.0,210.42125,114879.81000000007,90871.0,726343.55,4.3148181920789845,,4,"E1,E13,E25,E5",OK,,,,,,,True
both,0,2,4,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i004,800,169939.0,212.42375,116153.25999999986,91031.0,730797.7899999991,4.300353597467321,,4,"E1,E11,E23,E27",OK,,,,,,,True
both,0,2,5,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i005,800,177227.0,221.53375,122918.02,96055.0,736529.3799999983,4.155853114931688,,4,"E1,E36,E42,E45",OK,,,,,,,True
both,0,2,6,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i006,800,180403.0,225.50375,126495.35000000005,99667.0,731563.9899999999,4.055165324301702,,4,"E1,E19,E3,E38",OK,,,,,,,True
both,0,2,7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i007,800,192201.0,240.25125,137408.72999999998,109961.0,743307.3099999983,3.86734361423717,,4,"E1,E15,E4,E7",OK,,,,,,,True
both,0,2,8,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i008,800,184005.0,230.00625,129832.71000000012,103106.0,735247.5899999988,3.995802233634949,,4,"E1,E23,E32,E8",OK,,,,,,,True
both,0,2,9,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i009,800,178146.0,222.6825,124650.45000000006,97864.0,726526.2099999996,4.078262829364676,,4,"E20,E23,E24,E33",OK,,,,,,,True
both,0,2,10,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i010,800,159904.0,199.88,104600.66999999993,79959.0,749868.7599999984,4.6894934460676305,,4,"E21,E27,E42,E45",OK,,,,,,,True
both,0,2,11,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i011,800,166429.0,208.03625,111711.30999999995,86178.0,742269.3999999965,4.4599763262411996,,4,"E23,E27,E33,E42",OK,,,,,,,True
both,0,2,12,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i012,800,205212.0,256.515,150203.03000000014,120510.0,744868.5499999999,3.6297514277917466,,4,"E25,E3,E34,E36",OK,,,,,,,True
both,0,2,14,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i014,800,175276.0,219.095,121267.88000000006,94930.0,733202.5799999989,4.1831316323969,,4,"E20,E27,E36,E6",OK,,,,,,,True
both,0,2,13,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i013,800,177810.0,222.2625,123841.36999999979,97389.0,732661.8299999997,4.120475957482705,,4,"E1,E23,E38,E45",OK,,,,,,,True
both,0,2,16,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i016,800,181902.0,227.3775,126177.00000000001,98758.0,754907.6299999986,4.150078778683019,,4,"E10,E20,E45,E7",OK,,,,,,,True
both,0,2,17,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i017,800,194025.0,242.53125,138118.4300000001,109168.0,756172.09,3.8972920499935575,,4,"E13,E31,E33,E6",OK,,,,,,,True
both,0,2,15,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i015,800,170578.0,213.2225,116545.65000000008,90694.0,733395.1699999991,4.2994710337792625,,4,"E1,E27,E39,E41",OK,,,,,,,True
both,0,2,18,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i018,800,168177.0,210.22125,113678.7900000001,88317.0,739239.8199999989,4.395605938980948,,4,"E23,E27,E42,E7",OK,,,,,,,True
both,0,2,19,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i019,800,194974.0,243.7175,140220.75000000003,111915.0,742854.2299999996,3.8100168740447424,,4,"E17,E25,E36,E7",OK,,,,,,,True
both,0,2,20,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i020,800,172916.0,216.145,119167.00000000006,93639.0,729669.2,4.2197899558166965,,4,"E1,E17,E27,E3",OK,,,,,,,True
both,0,2,21,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i021,800,169694.0,212.1175,115634.34999999993,90574.0,734812.4999999984,4.330220868150898,,4,"E14,E23,E27,E32",OK,,,,,,,True
both,0,2,22,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i022,800,175749.0,219.68625,121167.93999999992,95946.0,740660.3299999969,4.214307506728328,,4,"E16,E27,E3,E37",OK,,,,,,,True
both,0,2,23,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g002_i023,800,186587.0,233.23375,131933.39,104833.0,741258.9399999989,3.9727255382207702,,4,"E17,E19,E32,E8",OK,,,,,,,True
both,0,3,1,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i001,800,172375.0,215.46875,118661.01999999995,93156.0,729084.9299999988,4.229644263959384,,4,"E1,E27,E3,E45",OK,,,,,,,True
both,0,3,2,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i002,800,182408.0,228.01,125289.76000000004,97986.0,773925.7799999979,4.242828055787015,,4,"E10,E17,E42,E8",OK,,,,,,,True
both,0,3,3,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i003,800,168868.0,211.085,114559.91000000009,90028.0,737638.4100000013,4.3681361181514635,,4,"E17,E20,E21,E36",OK,,,,,,,True
both,0,3,4,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i004,800,168082.0,210.1025,114398.21999999999,89450.0,729386.3900000001,4.339467581299605,,4,"E1,E23,E27,E37",OK,,,,,,,True
both,0,3,5,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i005,800,190961.0,238.70125,136221.32999999993,108253.0,743345.0399999997,3.892653683212801,,4,"E14,E25,E32,E35",OK,,,,,,,True
both,0,3,7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i007,800,178664.0,223.33,124046.85,97670.0,740494.2799999999,4.144619397304437,,4,"E1,E11,E27,E6",OK,,,,,,,True
both,0,3,8,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i008,800,176220.0,220.275,121756.51000000005,95834.0,739153.9800000013,4.1944954034729385,,4,"E11,E21,E23,E37",OK,,,,,,,True
both,0,3,9,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i009,800,195503.0,244.37875,141628.34999999983,112756.0,731045.7200000009,3.7393069160064085,,4,"E14,E23,E26,E35",OK,,,,,,,True
both,0,3,10,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i010,800,197906.0,247.3825,143912.17999999993,114142.0,732257.1499999997,3.7000250118743225,,4,"E22,E27,E30,E38",OK,,,,,,,True
both,0,3,11,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i011,800,186021.0,232.52625,130849.63000000003,103493.0,747407.3199999988,4.01786529477854,,4,"E1,E21,E27,E34",OK,,,,,,,True
both,0,3,12,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i012,800,191543.0,239.42875,133836.24999999997,104147.0,778613.6800000002,4.064955023154071,,4,"E21,E32,E39,E6",OK,,,,,,,True
both,0,3,13,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i013,800,173564.0,216.955,119323.60000000005,93743.0,736428.0099999993,4.242976711760499,,4,"E19,E23,E36,E42",OK,,,,,,,True
both,0,3,14,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i014,800,180643.0,225.80375,125332.49,98230.0,748992.0999999985,4.146255874847066,,4,"E1,E14,E41,E5",OK,,,,,,,True
both,0,3,15,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i015,800,170494.0,213.1175,114722.47000000007,88472.0,754943.8999999993,4.4279792837284555,,4,"E21,E36,E42,E6",OK,,,,,,,True
both,0,3,16,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i016,800,174473.0,218.09125,119352.79000000008,94553.0,748227.9399999996,4.288502748276235,,4,"E16,E27,E39,E4",OK,,,,,,,True
both,0,3,17,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i017,800,167092.0,208.865,112410.11999999998,87657.0,741722.3599999981,4.4390058171546105,,4,"E13,E24,E27,E42",OK,,,,,,,True
both,0,3,18,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i018,800,172150.0,215.1875,117753.43999999993,91893.0,738260.0599999997,4.288469706651175,,4,"E1,E19,E41,E42",OK,,,,,,,True
both,0,3,19,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i019,800,175214.0,219.0175,120869.66999999991,94267.0,737717.9499999982,4.210382446608137,,4,"E17,E19,E27,E42",OK,,,,,,,True
both,0,3,20,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i020,800,168274.0,210.3425,111291.2399999999,86520.0,770861.7999999999,4.580991715891938,,4,"E14,E21,E36,E42",OK,,,,,,,True
both,0,3,21,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i021,800,183752.0,229.69,129793.52000000008,102934.0,733016.6499999999,3.9891628390439284,,4,"E25,E27,E3,E8",OK,,,,,,,True
both,0,3,22,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i022,800,169543.0,211.92875,115153.68999999987,89652.0,738490.479999999,4.355770984352047,,4,"E23,E27,E38,E42",OK,,,,,,,True
both,0,3,23,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g003_i023,800,183511.0,229.38875,129013.59000000004,102083.0,740274.27,4.033950389894883,,4,"E27,E4,E45,E8",OK,,,,,,,True
both,0,4,1,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i001,800,187864.0,234.83,132845.30000000025,104131.0,745995.9799999996,3.970936315632583,,4,"E3,E33,E38,E42",OK,,,,,,,True
both,0,4,2,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i002,800,198003.0,247.50375,142619.98,113873.0,750357.5200000001,3.7896270258531444,,4,"E14,E19,E22,E25",OK,,,,,,,True
both,0,4,3,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i003,800,172626.0,215.7825,118150.80999999991,92205.0,739048.9800000004,4.2812147648674035,,4,"E21,E23,E24,E36",OK,,,,,,,True
both,0,4,4,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i004,800,199391.0,249.23875,144727.1299999998,114641.0,740646.9499999987,3.714545541172865,,4,"E17,E22,E42,E8",OK,,,,,,,True
both,0,4,5,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i005,800,170176.0,212.72,114545.23999999987,89073.0,753128.3499999976,4.425584982606229,,4,"E13,E27,E42,E6",OK,,,,,,,True
both,0,4,6,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i006,800,174731.0,218.41375,120485.35999999988,95074.0,736078.5199999992,4.212638398452474,,4,"E1,E13,E23,E27",OK,,,,,,,True
both,0,4,7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i007,800,178502.0,223.1275,123934.02000000009,98113.0,740113.9999999997,4.146250462179694,,4,"E1,E16,E20,E37",OK,,,,,,,True
both,0,4,8,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i008,800,196256.0,245.32,142257.26999999981,113339.0,732224.0199999998,3.7309637412359358,,4,"E17,E23,E35,E36",OK,,,,,,,True
both,0,4,9,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i009,800,161392.0,201.74,106046.38,81920.0,750528.9899999975,4.6503481585208535,,4,"E16,E27,E42,E45",OK,,,,,,,True
both,0,4,10,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i010,800,189805.0,237.25625,132972.9,104273.0,769674.4,4.0550796870472325,,4,"E10,E21,E27,E45",OK,,,,,,,True
both,0,4,11,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i011,800,180374.0,225.4675,126076.18000000002,98937.0,736851.0099999995,4.085128732522423,,4,"E1,E24,E37,E41",OK,,,,,,,True
both,0,4,12,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i012,800,194085.0,242.60625,140079.2,111070.0,731880.0499999999,3.770925367751243,,4,"E13,E23,E35,E36",OK,,,,,,,True
both,0,4,13,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i013,800,193462.0,241.8275,139036.51,109100.0,736445.7300000007,3.8066686481066085,,4,"E1,E19,E21,E22",OK,,,,,,,True
both,0,4,14,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i014,800,190641.0,238.30125,136777.8499999997,109428.0,730939.6300000008,3.8341155889866334,,4,"E23,E26,E32,E45",OK,,,,,,,True
both,0,4,15,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i015,800,189583.0,236.97875,133985.18999999997,105900.0,752852.6299999994,3.9710977777543315,,4,"E10,E27,E36,E45",OK,,,,,,,True
both,0,4,16,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i016,800,180650.0,225.8125,124659.49999999987,97560.0,758368.8799999973,4.198000996401867,,4,"E13,E24,E32,E42",OK,,,,,,,True
both,0,4,17,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i017,800,172667.0,215.83375,119193.89999999997,93910.0,726444.11,4.207197148268054,,4,"E1,E25,E36,E5",OK,,,,,,,True
both,0,4,18,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i018,800,199281.0,249.10125,144081.5700000001,115729.0,748283.6699999977,3.7549172776130075,,4,"E17,E31,E38,E42",OK,,,,,,,True
both,0,4,19,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i019,800,183461.0,229.32625,129130.94000000018,101543.0,737580.9999999988,4.020369451818091,,4,"E23,E32,E37,E41",OK,,,,,,,True
both,0,4,20,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i020,800,219270.0,274.0875,162480.48999999993,129168.0,769210.2199999986,3.508050440096678,,4,"E29,E3,E45,E5",OK,,,,,,,True
both,0,4,21,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i021,800,191026.0,238.7825,136311.88999999978,108199.0,741255.9899999998,3.880393192549704,,4,"E1,E17,E33,E45",OK,,,,,,,True
both,0,4,22,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i022,800,175978.0,219.9725,121406.80000000002,93545.0,739261.6199999988,4.200875223039237,,4,"E21,E22,E27,E5",OK,,,,,,,True
both,0,4,23,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g004_i023,800,172623.0,215.77875,117315.97000000012,91001.0,749042.1200000006,4.3391791360363365,,4,"E20,E21,E36,E6",OK,,,,,,,True
both,0,5,1,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i001,800,204883.0,256.10375,147954.41999999995,117775.0,767813.6199999992,3.747571150363862,,4,"E14,E27,E34,E6",OK,,,,,,,True
both,0,5,2,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i002,800,188488.0,235.61,133209.04999999987,105771.0,749363.1399999979,3.9756543652646212,,4,"E13,E25,E27,E42",OK,,,,,,,True
both,0,5,3,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i003,800,212014.0,265.0175,155257.91000000015,123572.0,768717.7199999994,3.625787542332107,,4,"E23,E24,E29,E45",OK,,,,,,,True
both,0,5,4,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i004,800,191855.0,239.81875,137043.09,108407.0,742334.9800000008,3.869250110760735,,4,"E20,E21,E22,E37",OK,,,,,,,True
both,0,5,5,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i005,800,187033.0,233.79125,131926.85999999993,104835.0,747294.9899999982,3.9955248004362773,,4,"E13,E30,E37,E42",OK,,,,,,,True
both,0,5,6,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i006,800,188296.0,235.37,132664.78000000003,105078.0,753360.2900000004,4.000936238688025,,4,"E1,E37,E6,E7",OK,,,,,,,True
both,0,5,7,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i007,800,170995.0,213.74375,114870.59000000013,89483.0,760553.850000001,4.447813386356332,,4,"E16,E21,E27,E43",OK,,,,,,,True
both,0,5,9,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i009,800,178948.0,223.685,123616.66999999997,97092.0,749816.1300000027,4.190134173055875,,4,"E20,E21,E31,E6",OK,,,,,,,True
both,0,5,8,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i008,800,196548.0,245.685,141015.43999999997,111412.0,752441.0699999969,3.828281488491345,,4,"E15,E24,E34,E42",OK,,,,,,,True
both,0,5,10,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i010,800,181300.0,226.625,123602.90999999999,96242.0,779476.67,4.299374903474904,,4,"E14,E21,E38,E6",OK,,,,,,,True
both,0,5,11,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i011,800,186236.0,232.795,132017.75000000006,104803.0,736096.1200000006,3.9524910328830116,,4,"E13,E23,E36,E39",OK,,,,,,,True
both,0,5,12,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i012,800,174965.0,218.70625,120424.30999999988,95039.0,740362.1400000008,4.231487097419489,,4,"E21,E23,E24,E25",OK,,,,,,,True
both,0,5,13,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i013,800,183537.0,229.42125,129072.08000000006,101777.0,738492.5899999999,4.023671466788712,,4,"E20,E36,E38,E6",OK,,,,,,,True
both,0,5,14,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i014,800,176122.0,220.1525,120619.49999999996,94739.0,752293.26,4.271432643281361,,4,"E21,E24,E32,E37",OK,,,,,,,True
both,0,5,15,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i015,800,191285.0,239.10625,137139.26000000015,109365.0,735289.7200000001,3.84394866298978,,4,"E11,E22,E27,E4",OK,,,,,,,True
both,0,5,17,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i017,800,200767.0,250.95875,146147.35999999993,117899.0,740840.9700000007,3.6900534948472643,,4,"E13,E15,E25,E37",OK,,,,,,,True
both,0,5,16,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i016,800,157627.0,197.03375,102620.07999999987,79099.0,745945.349999997,4.732345029722046,,4,"E16,E27,E42,E5",OK,,,,,,,True
both,0,5,18,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i018,800,182572.0,228.215,128498.89000000001,101235.0,733878.890000001,4.019668350020819,,4,"E17,E23,E26,E41",OK,,,,,,,True
both,0,5,19,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i019,800,166378.0,207.9725,110595.60000000003,85458.0,756371.1200000015,4.546100566180634,,4,"E16,E21,E27,E38",OK,,,,,,,True
both,0,5,20,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i020,800,174489.0,218.11125,118573.6399999999,92744.0,756851.0199999993,4.337528554808609,,4,"E16,E20,E34,E42",OK,,,,,,,True
both,0,5,21,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i021,800,164971.0,206.21375,110721.68,85098.0,736968.509999998,4.467260973140722,,4,"E36,E41,E42,E5",OK,,,,,,,True
both,0,5,22,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i022,800,172046.0,215.0575,117715.76999999993,92806.0,737313.4999999994,4.285560257140529,,4,"E1,E3,E38,E42",OK,,,,,,,True
both,0,5,23,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g005_i023,800,170962.0,213.7025,115351.35999999999,90085.0,753762.5199999997,4.408947719376234,,4,"E1,E14,E21,E37",OK,,,,,,,True
both,0,6,1,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g006_i001,800,189550.0,236.9375,135090.64999999988,106916.0,738648.4099999998,3.8968525982590334,,4,"E20,E31,E35,E41",OK,,,,,,,True
both,0,6,2,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g006_i002,800,187243.0,234.05375,132681.1,104733.0,739822.7199999995,3.9511368649295275,,4,"E36,E4,E41,E8",OK,,,,,,,True
both,0,6,3,D:\PSPS\runs_A_k4_3od_x0.8_pm01k0\both_seed0\g006_i003,800,163733.0,204.66625,109505.76999999986,84826.0,736309.1699999997,4.497011414925517,,4,"E19,E21,E27,E5",OK,,,,,,,True
