instance,arm,run_seed,sol_id,att_default,sumo_seed,att
A_k4_3od_x1.0,init,5,S013,237.279,109,263.015
A_k4_3od_x1.0,init,5,S013,237.279,110,276.167
A_k4_3od_x1.0,init,6,S014,231.076,101,251.67
A_k4_3od_x1.0,init,6,S014,231.076,102,232.628
A_k4_3od_x1.0,init,6,S014,231.076,103,236.495
A_k4_3od_x1.0,init,6,S014,231.076,104,232.202
A_k4_3od_x1.0,init,6,S014,231.076,105,244.443
A_k4_3od_x1.0,init,6,S014,231.076,106,233.957
A_k4_3od_x1.0,init,6,S014,231.076,107,240.282
A_k4_3od_x1.0,init,6,S014,231.076,108,250.594
A_k4_3od_x1.0,init,6,S014,231.076,109,240.539
A_k4_3od_x1.0,init,6,S014,231.076,110,228.294
A_k4_3od_x1.0,init,7,S015,238.338,101,257.553
A_k4_3od_x1.0,init,7,S015,238.338,102,268.9
A_k4_3od_x1.0,init,7,S015,238.338,103,249.932
A_k4_3od_x1.0,init,7,S015,238.338,104,251.126
A_k4_3od_x1.0,init,7,S015,238.338,105,256.102
A_k4_3od_x1.0,init,7,S015,238.338,106,258.67
A_k4_3od_x1.0,init,7,S015,238.338,107,259.529
A_k4_3od_x1.0,init,7,S015,238.338,108,271.947
A_k4_3od_x1.0,init,7,S015,238.338,109,246.629
A_k4_3od_x1.0,init,7,S015,238.338,110,240.193
A_k4_3od_x1.0,init,8,S016,240.346,101,257.695
A_k4_3od_x1.0,init,8,S016,240.346,102,254.425
A_k4_3od_x1.0,init,8,S016,240.346,103,253.83
A_k4_3od_x1.0,init,8,S016,240.346,104,251.832
A_k4_3od_x1.0,init,8,S016,240.346,105,250.962
A_k4_3od_x1.0,init,8,S016,240.346,106,247.128
A_k4_3od_x1.0,init,8,S016,240.346,107,242.949
A_k4_3od_x1.0,init,8,S016,240.346,108,253.172
A_k4_3od_x1.0,init,8,S016,240.346,109,249.938
A_k4_3od_x1.0,init,8,S016,240.346,110,237.936
A_k4_3od_x1.0,init,9,S017,244.86,101,246.768
A_k4_3od_x1.0,init,9,S017,244.86,102,275.485
A_k4_3od_x1.0,init,9,S017,244.86,103,265.506
A_k4_3od_x1.0,init,9,S017,244.86,104,281.881
A_k4_3od_x1.0,init,9,S017,244.86,105,271.632
A_k4_3od_x1.0,init,9,S017,244.86,106,263.914
A_k4_3od_x1.0,init,9,S017,244.86,107,261.008
A_k4_3od_x1.0,init,9,S017,244.86,108,261.434
A_k4_3od_x1.0,init,9,S017,244.86,109,261.362
A_k4_3od_x1.0,init,9,S017,244.86,110,266.34
A_k4_3od_x1.0,mutation,0,S018,233.371,101,241.959
A_k4_3od_x1.0,mutation,0,S018,233.371,102,241.65
A_k4_3od_x1.0,mutation,0,S018,233.371,103,240.185
A_k4_3od_x1.0,mutation,0,S018,233.371,104,247.683
A_k4_3od_x1.0,mutation,0,S018,233.371,105,243.986
A_k4_3od_x1.0,mutation,0,S018,233.371,106,246.5
A_k4_3od_x1.0,mutation,0,S018,233.371,107,247.398
A_k4_3od_x1.0,mutation,0,S018,233.371,108,238.782
A_k4_3od_x1.0,mutation,0,S018,233.371,109,233.492
A_k4_3od_x1.0,mutation,0,S018,233.371,110,233.25
A_k4_3od_x1.0,mutation,1,S019,230.928,101,231.59
A_k4_3od_x1.0,mutation,1,S019,230.928,102,248.347
A_k4_3od_x1.0,mutation,1,S019,230.928,103,230.372
A_k4_3od_x1.0,mutation,1,S019,230.928,104,239.281
A_k4_3od_x1.0,mutation,1,S019,230.928,105,238.671
A_k4_3od_x1.0,mutation,1,S019,230.928,106,250.64
A_k4_3od_x1.0,mutation,1,S019,230.928,107,235.353
A_k4_3od_x1.0,mutation,1,S019,230.928,108,241.632
A_k4_3od_x1.0,mutation,1,S019,230.928,109,241.81
A_k4_3od_x1.0,mutation,1,S019,230.928,110,239.388
A_k4_3od_x1.0,mutation,2,S007,224.053,101,233.982
A_k4_3od_x1.0,mutation,2,S007,224.053,102,234.187
A_k4_3od_x1.0,mutation,2,S007,224.053,103,245.792
A_k4_3od_x1.0,mutation,2,S007,224.053,104,242.711
A_k4_3od_x1.0,mutation,2,S007,224.053,105,247.93
A_k4_3od_x1.0,mutation,2,S007,224.053,106,246.694
A_k4_3od_x1.0,mutation,2,S007,224.053,107,240.614
A_k4_3od_x1.0,mutation,2,S007,224.053,108,248.221
A_k4_3od_x1.0,mutation,2,S007,224.053,109,247.034
A_k4_3od_x1.0,mutation,2,S007,224.053,110,231.361
A_k4_3od_x1.0,mutation,3,S007,224.053,101,233.982
A_k4_3od_x1.0,mutation,3,S007,224.053,102,234.187
A_k4_3od_x1.0,mutation,3,S007,224.053,103,245.792
A_k4_3od_x1.0,mutation,3,S007,224.053,104,242.711
A_k4_3od_x1.0,mutation,3,S007,224.053,105,247.93
A_k4_3od_x1.0,mutation,3,S007,224.053,106,246.694
A_k4_3od_x1.0,mutation,3,S007,224.053,107,240.614
A_k4_3od_x1.0,mutation,3,S007,224.053,108,248.221
A_k4_3od_x1.0,mutation,3,S007,224.053,109,247.034
A_k4_3od_x1.0,mutation,3,S007,224.053,110,231.361
A_k4_3od_x1.0,mutation,4,S020,223.893,101,211.583
A_k4_3od_x1.0,mutation,4,S020,223.893,102,230.97
A_k4_3od_x1.0,mutation,4,S020,223.893,103,216.545
A_k4_3od_x1.0,mutation,4,S020,223.893,104,227.109
A_k4_3od_x1.0,mutation,4,S020,223.893,105,216.556
A_k4_3od_x1.0,mutation,4,S020,223.893,106,232.571
A_k4_3od_x1.0,mutation,4,S020,223.893,107,235.132
A_k4_3od_x1.0,mutation,4,S020,223.893,108,213.961
A_k4_3od_x1.0,mutation,4,S020,223.893,109,225.968
A_k4_3od_x1.0,mutation,4,S020,223.893,110,228.122
A_k4_3od_x1.0,mutation,5,S008,229.686,101,225.118
A_k4_3od_x1.0,mutation,5,S008,229.686,102,243.118
A_k4_3od_x1.0,mutation,5,S008,229.686,103,232.973
A_k4_3od_x1.0,mutation,5,S008,229.686,104,244.588
A_k4_3od_x1.0,mutation,5,S008,229.686,105,249.113
A_k4_3od_x1.0,mutation,5,S008,229.686,106,237.565
A_k4_3od_x1.0,mutation,5,S008,229.686,107,238.763
A_k4_3od_x1.0,mutation,5,S008,229.686,108,241.923
A_k4_3od_x1.0,mutation,5,S008,229.686,109,244.613
A_k4_3od_x1.0,mutation,5,S008,229.686,110,250.698
A_k4_3od_x1.0,mutation,6,S021,229.978,101,246.492
A_k4_3od_x1.0,mutation,6,S021,229.978,102,239.501
A_k4_3od_x1.0,mutation,6,S021,229.978,103,255.843
A_k4_3od_x1.0,mutation,6,S021,229.978,104,233.839
A_k4_3od_x1.0,mutation,6,S021,229.978,105,243.83
A_k4_3od_x1.0,mutation,6,S021,229.978,106,237.882
A_k4_3od_x1.0,mutation,6,S021,229.978,107,246.135
A_k4_3od_x1.0,mutation,6,S021,229.978,108,238.579
A_k4_3od_x1.0,mutation,6,S021,229.978,109,256.006
A_k4_3od_x1.0,mutation,6,S021,229.978,110,229.452
A_k4_3od_x1.0,mutation,7,S022,241.902,101,251.572
A_k4_3od_x1.0,mutation,7,S022,241.902,102,245.117
A_k4_3od_x1.0,mutation,7,S022,241.902,103,252.315
A_k4_3od_x1.0,mutation,7,S022,241.902,104,239.463
A_k4_3od_x1.0,mutation,7,S022,241.902,105,273.91
A_k4_3od_x1.0,mutation,7,S022,241.902,106,261.233
A_k4_3od_x1.0,mutation,7,S022,241.902,107,251.268
A_k4_3od_x1.0,mutation,7,S022,241.902,108,247.588
A_k4_3od_x1.0,mutation,7,S022,241.902,109,261.599
A_k4_3od_x1.0,mutation,7,S022,241.902,110,255.929
A_k4_3od_x1.0,mutation,8,S023,238.67,101,245.691
A_k4_3od_x1.0,mutation,8,S023,238.67,102,246.827
A_k4_3od_x1.0,mutation,8,S023,238.67,103,254.479
A_k4_3od_x1.0,mutation,8,S023,238.67,104,261.122
A_k4_3od_x1.0,mutation,8,S023,238.67,105,254.207
A_k4_3od_x1.0,mutation,8,S023,238.67,106,273.408
A_k4_3od_x1.0,mutation,8,S023,238.67,107,282.34
A_k4_3od_x1.0,mutation,8,S023,238.67,108,274.118
A_k4_3od_x1.0,mutation,8,S023,238.67,109,259.547
A_k4_3od_x1.0,mutation,8,S023,238.67,110,257.138
A_k4_3od_x1.0,mutation,9,S001,227.561,101,239.019
A_k4_3od_x1.0,mutation,9,S001,227.561,102,244.671
A_k4_3od_x1.0,mutation,9,S001,227.561,103,227.353
A_k4_3od_x1.0,mutation,9,S001,227.561,104,240.268
A_k4_3od_x1.0,mutation,9,S001,227.561,105,238.505
A_k4_3od_x1.0,mutation,9,S001,227.561,106,230.235
A_k4_3od_x1.0,mutation,9,S001,227.561,107,233.917
A_k4_3od_x1.0,mutation,9,S001,227.561,108,248.09
A_k4_3od_x1.0,mutation,9,S001,227.561,109,257.471
A_k4_3od_x1.0,mutation,9,S001,227.561,110,225.543
A_k4_3od_x1.0,none,0,S018,233.371,101,241.959
A_k4_3od_x1.0,none,0,S018,233.371,102,241.65
A_k4_3od_x1.0,none,0,S018,233.371,103,240.185
A_k4_3od_x1.0,none,0,S018,233.371,104,247.683
A_k4_3od_x1.0,none,0,S018,233.371,105,243.986
A_k4_3od_x1.0,none,0,S018,233.371,106,246.5
A_k4_3od_x1.0,none,0,S018,233.371,107,247.398
A_k4_3od_x1.0,none,0,S018,233.371,108,238.782
A_k4_3od_x1.0,none,0,S018,233.371,109,233.492
A_k4_3od_x1.0,none,0,S018,233.371,110,233.25
A_k4_3od_x1.0,none,1,S010,239.198,101,237.575
A_k4_3od_x1.0,none,1,S010,239.198,102,259.46
A_k4_3od_x1.0,none,1,S010,239.198,103,247.47
A_k4_3od_x1.0,none,1,S010,239.198,104,238.379
A_k4_3od_x1.0,none,1,S010,239.198,105,246.945
A_k4_3od_x1.0,none,1,S010,239.198,106,252.535
A_k4_3od_x1.0,none,1,S010,239.198,107,247.67
A_k4_3od_x1.0,none,1,S010,239.198,108,244.344
A_k4_3od_x1.0,none,1,S010,239.198,109,242.055
A_k4_3od_x1.0,none,1,S010,239.198,110,253.559
A_k4_3od_x1.0,none,2,S024,235.623,101,261.539
A_k4_3od_x1.0,none,2,S024,235.623,102,265.647
A_k4_3od_x1.0,none,2,S024,235.623,103,261.648
A_k4_3od_x1.0,none,2,S024,235.623,104,260.394
A_k4_3od_x1.0,none,2,S024,235.623,105,262.639
A_k4_3od_x1.0,none,2,S024,235.623,106,263.689
A_k4_3od_x1.0,none,2,S024,235.623,107,269.028
A_k4_3od_x1.0,none,2,S024,235.623,108,258.799
A_k4_3od_x1.0,none,2,S024,235.623,109,254.141
A_k4_3od_x1.0,none,2,S024,235.623,110,244.383
A_k4_3od_x1.0,none,3,S025,243.491,101,262.022
A_k4_3od_x1.0,none,3,S025,243.491,102,265.284
A_k4_3od_x1.0,none,3,S025,243.491,103,257.221
A_k4_3od_x1.0,none,3,S025,243.491,104,276.528
A_k4_3od_x1.0,none,3,S025,243.491,105,275.867
A_k4_3od_x1.0,none,3,S025,243.491,106,280.664
A_k4_3od_x1.0,none,3,S025,243.491,107,285.325
A_k4_3od_x1.0,none,3,S025,243.491,108,272.167
A_k4_3od_x1.0,none,3,S025,243.491,109,275.605
A_k4_3od_x1.0,none,3,S025,243.491,110,265.223
A_k4_3od_x1.0,none,4,S026,234.275,101,231.55
A_k4_3od_x1.0,none,4,S026,234.275,102,244.316
A_k4_3od_x1.0,none,4,S026,234.275,103,235.721
A_k4_3od_x1.0,none,4,S026,234.275,104,239.572
A_k4_3od_x1.0,none,4,S026,234.275,105,250.275
A_k4_3od_x1.0,none,4,S026,234.275,106,246.586
A_k4_3od_x1.0,none,4,S026,234.275,107,270.008
A_k4_3od_x1.0,none,4,S026,234.275,108,257.902
A_k4_3od_x1.0,none,4,S026,234.275,109,229.033
A_k4_3od_x1.0,none,4,S026,234.275,110,254.914
A_k4_3od_x1.0,none,5,S018,233.371,101,241.959
A_k4_3od_x1.0,none,5,S018,233.371,102,241.65
A_k4_3od_x1.0,none,5,S018,233.371,103,240.185
A_k4_3od_x1.0,none,5,S018,233.371,104,247.683
A_k4_3od_x1.0,none,5,S018,233.371,105,243.986
A_k4_3od_x1.0,none,5,S018,233.371,106,246.5
A_k4_3od_x1.0,none,5,S018,233.371,107,247.398
A_k4_3od_x1.0,none,5,S018,233.371,108,238.782
A_k4_3od_x1.0,none,5,S018,233.371,109,233.492
A_k4_3od_x1.0,none,5,S018,233.371,110,233.25
A_k4_3od_x1.0,none,6,S027,236.189,101,245.885
A_k4_3od_x1.0,none,6,S027,236.189,102,249.762
A_k4_3od_x1.0,none,6,S027,236.189,103,236.613
A_k4_3od_x1.0,none,6,S027,236.189,104,250.686
A_k4_3od_x1.0,none,6,S027,236.189,105,240.582
A_k4_3od_x1.0,none,6,S027,236.189,106,262.597
A_k4_3od_x1.0,none,6,S027,236.189,107,252.608
A_k4_3od_x1.0,none,6,S027,236.189,108,253.413
A_k4_3od_x1.0,none,6,S027,236.189,109,259.464
A_k4_3od_x1.0,none,6,S027,236.189,110,242.302
A_k4_3od_x1.0,none,7,S028,243.118,101,263.174
A_k4_3od_x1.0,none,7,S028,243.118,102,268.505
A_k4_3od_x1.0,none,7,S028,243.118,103,248.554
A_k4_3od_x1.0,none,7,S028,243.118,104,263.863
A_k4_3od_x1.0,none,7,S028,243.118,105,267.107
A_k4_3od_x1.0,none,7,S028,243.118,106,278.71
A_k4_3od_x1.0,none,7,S028,243.118,107,280.954
A_k4_3od_x1.0,none,7,S028,243.118,108,263.652
A_k4_3od_x1.0,none,7,S028,243.118,109,261.189
A_k4_3od_x1.0,none,7,S028,243.118,110,280.904
A_k4_3od_x1.0,none,8,S014,231.076,101,251.67
A_k4_3od_x1.0,none,8,S014,231.076,102,232.628
A_k4_3od_x1.0,none,8,S014,231.076,103,236.495
A_k4_3od_x1.0,none,8,S014,231.076,104,232.202
A_k4_3od_x1.0,none,8,S014,231.076,105,244.443
A_k4_3od_x1.0,none,8,S014,231.076,106,233.957
A_k4_3od_x1.0,none,8,S014,231.076,107,240.282
A_k4_3od_x1.0,none,8,S014,231.076,108,250.594
A_k4_3od_x1.0,none,8,S014,231.076,109,240.539
A_k4_3od_x1.0,none,8,S014,231.076,110,228.294
A_k4_3od_x1.0,none,9,S019,230.928,101,231.59
