gen,best_pred,mean_pred
1,-262.947727,-301.116395
2,-262.947727,-300.441846
3,-262.947727,-299.389895
4,-262.947727,-299.883198
5,-262.947727,-294.655040
6,-262.947727,-292.715451
7,-262.947727,-298.495540
8,-262.947727,-299.466925
9,-262.947727,-299.730650
10,-262.947727,-300.044269
11,-262.947727,-297.223763
12,-262.947727,-297.011883
13,-262.947727,-298.429219
14,-262.947727,-295.945328
15,-262.947727,-294.693018
16,-262.947727,-292.435477
17,-262.947727,-294.793703
18,-262.947727,-295.006655
19,-262.947727,-296.935373
20,-262.947727,-298.225959
21,-262.947727,-299.002868
22,-262.947727,-299.378783
23,-262.947727,-296.929307
24,-262.947727,-294.665402
25,-262.947727,-297.419643
26,-262.947727,-295.694176
27,-262.947727,-296.639339
28,-262.947727,-298.095501
29,-262.947727,-297.030560
30,-262.947727,-295.312050
31,-262.947727,-296.939350
32,-262.947727,-297.094869
33,-262.947727,-297.713573
34,-262.947727,-295.929187
35,-262.947727,-295.142003
36,-262.947727,-298.096783
37,-262.947727,-297.725230
38,-262.947727,-300.903590
39,-262.947727,-299.151986
40,-262.947727,-297.535173
41,-262.947727,-295.343266
42,-262.947727,-298.022131
43,-262.947727,-298.699435
44,-262.947727,-299.709563
45,-262.947727,-300.173497
46,-262.947727,-295.451624
47,-262.947727,-296.539572
48,-262.947727,-294.602365
49,-262.947727,-295.863347
50,-262.947727,-299.662851
51,-262.947727,-297.797607
52,-262.947727,-297.919400
53,-262.947727,-297.048664
54,-262.947727,-299.332367
55,-262.947727,-297.948314
56,-262.947727,-301.110545
57,-262.947727,-298.952235
58,-262.947727,-300.278406
59,-262.947727,-299.937626
60,-262.947727,-298.321537
61,-262.947727,-298.488229
62,-262.947727,-295.493100
63,-262.947727,-298.266012
64,-262.947727,-295.143902
65,-262.947727,-300.751334
66,-262.947727,-299.575976
67,-262.947727,-301.848022
68,-262.947727,-296.784903
69,-262.947727,-297.417754
70,-262.947727,-297.205487
71,-262.947727,-299.369131
72,-262.947727,-302.530713
73,-262.947727,-299.076920
74,-262.947727,-300.586189
75,-262.947727,-301.544713
76,-262.947727,-300.014442
77,-262.947727,-298.697971
78,-262.947727,-297.811710
79,-262.947727,-298.255054
80,-262.947727,-298.359388
81,-262.947727,-300.063089
82,-262.947727,-296.664411
83,-262.947727,-296.556711
84,-262.947727,-298.305979
85,-262.947727,-299.869926
86,-262.947727,-297.250357
87,-262.947727,-297.335083
88,-262.947727,-299.225434
89,-262.947727,-299.591411
90,-262.947727,-298.847843
91,-262.947727,-296.330086
92,-262.947727,-296.028628
93,-262.947727,-297.596551
94,-262.947727,-297.625774
95,-262.947727,-297.939843
96,-262.947727,-297.517043
97,-262.947727,-299.685609
98,-262.947727,-298.069382
99,-262.947727,-298.461286
100,-262.947727,-297.980746
101,-262.947727,-299.388286
102,-262.947727,-298.760100
103,-262.947727,-295.699379
104,-262.947727,-297.797943
105,-262.947727,-297.020873
106,-262.947727,-296.145422
107,-262.947727,-298.473526
108,-262.947727,-298.762481
109,-262.947727,-298.695642
110,-262.947727,-296.538547
111,-262.947727,-295.400783
112,-262.947727,-303.038040
113,-262.947727,-298.453102
114,-262.947727,-295.614444
115,-262.947727,-295.143052
116,-262.947727,-295.942025
117,-262.947727,-298.667861
118,-262.947727,-295.314081
119,-262.947727,-295.195917
120,-262.947727,-294.428651
121,-262.947727,-297.003014
122,-262.947727,-296.456241
123,-262.947727,-301.179579
124,-262.947727,-297.809984
125,-262.947727,-298.350607
126,-262.947727,-300.025240
127,-262.947727,-298.351948
128,-262.947727,-296.832367
129,-262.947727,-298.214312
130,-262.947727,-295.805137
131,-262.947727,-292.988918
132,-262.947727,-293.760904
133,-262.947727,-296.407979
134,-262.947727,-296.453554
135,-262.947727,-297.173436
136,-262.947727,-293.919435
137,-262.947727,-297.695368
138,-262.947727,-299.151212
139,-262.947727,-298.812238
140,-262.947727,-297.292114
141,-262.947727,-298.989530
142,-262.947727,-297.170535
143,-262.947727,-296.747271
144,-262.947727,-298.285760
145,-262.947727,-296.627847
146,-262.947727,-299.472080
147,-262.947727,-299.568914
148,-262.947727,-297.904547
149,-262.947727,-294.176454
150,-262.947727,-297.489376
151,-262.947727,-301.353875
152,-262.947727,-297.985380
153,-262.947727,-298.107483
154,-262.947727,-297.270769
155,-262.947727,-296.422453
156,-262.947727,-293.787614
157,-262.947727,-298.353601
158,-262.947727,-296.233034
159,-262.947727,-297.294390
160,-262.947727,-297.942780
161,-262.947727,-297.643785
162,-262.947727,-297.897312
163,-262.947727,-299.118690
164,-262.947727,-294.739446
165,-262.947727,-294.911917
166,-262.947727,-296.175072
167,-262.947727,-297.741507
168,-262.947727,-299.247903
169,-262.947727,-298.991894
170,-262.947727,-299.188599
