gen,best_pred,mean_pred
140,-533.742547,-601.274390
141,-533.742547,-606.048380
142,-533.742547,-605.070431
143,-533.742547,-603.321020
144,-533.742547,-601.168581
145,-533.742547,-606.475941
146,-533.742547,-602.952494
147,-533.742547,-602.405901
148,-533.742547,-599.058886
149,-533.742547,-605.296339
150,-533.742547,-605.580515
151,-533.742547,-604.088261
152,-533.742547,-601.326895
153,-533.742547,-603.562056
154,-533.742547,-597.297758
155,-533.742547,-600.700815
156,-533.742547,-605.164708
157,-533.742547,-605.207969
158,-533.742547,-603.805467
159,-516.969470,-600.283852
160,-516.969470,-598.516273
161,-516.969470,-603.981056
162,-516.969470,-599.143243
163,-516.969470,-604.639905
164,-516.969470,-604.794779
165,-516.969470,-599.887892
166,-514.099480,-597.409932
167,-514.099480,-603.121380
168,-514.099480,-598.832916
169,-514.099480,-604.406274
170,-514.099480,-602.304730
171,-514.099480,-602.872895
172,-514.099480,-599.860829
173,-514.099480,-598.149299
174,-514.099480,-600.934478
175,-514.099480,-600.776116
176,-514.099480,-603.918389
177,-514.099480,-601.955199
178,-514.099480,-600.650681
179,-514.099480,-602.664589
180,-514.099480,-605.969425
181,-514.099480,-599.980460
182,-514.099480,-603.635189
183,-514.099480,-603.239178
184,-514.099480,-605.125178
185,-514.099480,-603.437953
186,-514.099480,-605.850184
187,-514.099480,-602.089003
188,-514.099480,-604.980646
189,-514.099480,-603.746771
190,-514.099480,-600.094237
191,-514.099480,-600.603899
192,-514.099480,-604.567188
193,-514.099480,-600.074617
194,-514.099480,-596.870991
195,-514.099480,-604.838786
196,-514.099480,-602.798275
197,-514.099480,-602.231599
198,-514.099480,-603.344827
199,-514.099480,-601.330252
200,-514.099480,-603.732808
