gen,best_pred,mean_pred
1,-561.486726,-604.952702
2,-561.486726,-606.237008
3,-561.486726,-607.732604
4,-561.486726,-605.689839
5,-550.816371,-604.137859
6,-540.321070,-599.154555
7,-540.321070,-602.009234
8,-540.321070,-602.969657
9,-540.321070,-606.202213
10,-531.182432,-602.333546
11,-531.182432,-599.747117
12,-531.182432,-603.634069
13,-531.182432,-603.864508
14,-531.182432,-601.757487
15,-531.182432,-605.527165
16,-531.182432,-602.611301
17,-531.182432,-603.755586
18,-531.182432,-605.771027
19,-531.182432,-602.688670
20,-531.182432,-603.786082
21,-531.182432,-604.710945
22,-531.182432,-604.755811
23,-531.182432,-603.928498
24,-531.182432,-602.388424
25,-531.182432,-602.707658
26,-531.182432,-605.141379
27,-531.182432,-604.110980
28,-531.182432,-603.424402
29,-531.182432,-603.388839
30,-531.182432,-604.762476
31,-531.182432,-604.474191
32,-531.182432,-602.100597
33,-531.182432,-604.538561
34,-531.182432,-603.819138
35,-531.182432,-599.428050
36,-531.182432,-594.680169
37,-531.182432,-605.108912
38,-531.182432,-600.374994
39,-531.182432,-602.964387
40,-531.182432,-604.447852
41,-498.764269,-601.083932
42,-498.764269,-598.257240
43,-498.764269,-603.207768
44,-498.764269,-601.708541
45,-498.764269,-602.741342
46,-498.764269,-602.480414
47,-498.764269,-604.414321
48,-498.764269,-602.928959
49,-498.764269,-604.455973
50,-498.764269,-603.704665
51,-498.764269,-599.956829
52,-498.764269,-602.820362
53,-498.764269,-602.197986
54,-498.764269,-603.355503
55,-498.764269,-602.356802
56,-498.764269,-602.862197
57,-498.764269,-601.973756
58,-498.764269,-604.162666
59,-498.764269,-600.940362
60,-498.764269,-601.753561
61,-498.764269,-597.171769
62,-498.764269,-596.936601
63,-498.764269,-603.172230
64,-498.764269,-602.736173
65,-498.764269,-604.770949
66,-498.764269,-602.774431
67,-498.764269,-603.127994
68,-498.764269,-601.883355
69,-498.764269,-601.314154
70,-498.764269,-602.144988
71,-498.764269,-602.702519
72,-498.764269,-603.222066
73,-498.764269,-598.291977
74,-498.764269,-603.878789
75,-498.764269,-599.516772
76,-498.764269,-598.656500
77,-498.764269,-605.021841
78,-498.764269,-604.744046
79,-498.764269,-599.115683
80,-498.764269,-596.842060
81,-498.764269,-600.549045
82,-498.764269,-600.707737
83,-498.764269,-602.396090
84,-498.764269,-600.766553
85,-498.764269,-604.003009
86,-498.764269,-602.600159
87,-498.764269,-601.432272
88,-498.764269,-603.973259
89,-498.764269,-603.174657
90,-498.764269,-605.525184
91,-498.764269,-599.255516
92,-498.764269,-604.503694
93,-498.764269,-598.154298
94,-498.764269,-598.794110
95,-498.764269,-604.656245
96,-498.764269,-601.759308
97,-498.764269,-600.537805
98,-498.764269,-603.027574
99,-498.764269,-601.973280
100,-498.764269,-595.320966
101,-498.764269,-601.668205
102,-498.764269,-599.786811
103,-498.764269,-603.215387
104,-498.764269,-603.138151
105,-498.764269,-600.649006
106,-498.764269,-602.673877
107,-498.764269,-602.258016
108,-498.764269,-594.539070
109,-498.764269,-600.928780
110,-498.764269,-604.299014
111,-498.764269,-603.375867
112,-498.764269,-600.247514
113,-498.764269,-600.361172
114,-498.764269,-603.518454
115,-498.764269,-604.933763
116,-498.764269,-599.692322
117,-498.764269,-602.193309
118,-498.764269,-594.652129
119,-498.764269,-598.997733
120,-498.764269,-602.278620
121,-498.764269,-603.536097
122,-498.764269,-599.447413
123,-498.764269,-598.925539
124,-498.764269,-601.464959
125,-498.764269,-598.105091
126,-498.764269,-597.541360
127,-498.764269,-602.397108
128,-498.764269,-599.278661
129,-498.764269,-602.704486
130,-498.764269,-603.252257
131,-498.764269,-600.687803
132,-498.764269,-598.045246
133,-498.764269,-602.330964
134,-498.764269,-602.332878
135,-498.764269,-598.819747
136,-498.764269,-602.653161
137,-498.764269,-603.982235
138,-498.764269,-601.066228
139,-498.764269,-605.285515
140,-498.764269,-604.202557
141,-498.764269,-602.331300
142,-498.764269,-602.269999
143,-498.764269,-600.779346
144,-498.764269,-597.597880
145,-498.764269,-602.433944
146,-498.764269,-603.684227
147,-498.764269,-602.970199
148,-498.764269,-603.881770
149,-498.764269,-599.790368
150,-498.764269,-601.046642
151,-498.764269,-596.923391
152,-498.764269,-600.979992
153,-498.764269,-602.719228
154,-498.764269,-600.848601
155,-498.764269,-603.733558
156,-498.764269,-596.517870
157,-498.764269,-601.198877
158,-498.764269,-603.634323
159,-498.764269,-598.110131
160,-498.764269,-602.517928
161,-498.764269,-602.718784
162,-498.764269,-599.339753
163,-498.764269,-600.590466
164,-498.764269,-602.271482
165,-498.764269,-597.494111
166,-498.764269,-597.971773
167,-498.764269,-599.781645
168,-498.764269,-600.119397
169,-498.764269,-602.153169
170,-498.764269,-599.874954
171,-498.764269,-598.604752
172,-498.764269,-599.716982
173,-498.764269,-603.769320
174,-498.764269,-601.977683
175,-498.764269,-600.907260
176,-498.764269,-604.150615
177,-498.764269,-601.248479
178,-498.764269,-604.381260
179,-498.764269,-600.618883
180,-498.764269,-600.843465
181,-498.764269,-601.651997
182,-498.764269,-599.282972
183,-498.764269,-601.196010
184,-498.764269,-601.892116
185,-498.764269,-596.862064
186,-498.764269,-595.785782
187,-498.764269,-602.106043
188,-498.764269,-603.618502
189,-498.764269,-601.107284
190,-498.764269,-602.045781
191,-498.764269,-601.941337
192,-498.764269,-601.696071
193,-498.764269,-602.394942
194,-498.764269,-600.261660
195,-498.764269,-604.246825
196,-498.764269,-603.098862
197,-498.764269,-603.748875
198,-498.764269,-603.258684
199,-498.764269,-602.908956
200,-498.764269,-599.953179
